['00261', '00261_0007302_cnn_inception100.csv', '0.00276327']
['00250', '00250_0003803_cnn_inception100.csv', '4.00358e-05']
['00102', '00102_0001202_cnn_inception100.csv', '0.000196197']
['00930', '00930_0004895_cnn_inception100.csv', '0.00365815']
['00675', '00675_0002559_cnn_inception100.csv', '0.0019713']
['00609', '00609_0000072_cnn_inception100.csv', '0.00182495']
['01492', '01492_0018504_cnn_inception100.csv', '5.61442e-05']
['01044', '01044_0011087_cnn_inception100.csv', '0.00198468']
['02374', '02374_0005046_cnn_inception100.csv', '0.0012638']
['02156', '02156_0003788_cnn_inception100.csv', '0.00279514']
['02281', '02281_0000305_cnn_inception100.csv', '0.000457128']
['03154', '03154_0002321_cnn_inception100.csv', '0.000513454']
['03848', '03848_0002739_cnn_inception100.csv', '0.0313179']
['03927', '03927_0003101_cnn_inception100.csv', '0.00242563']
['04194', '04194_0002952_cnn_inception100.csv', '0.00556836']
['05243', '05243_0005444_cnn_inception100.csv', '0.00130563']
['05936', '05936_0001059_cnn_inception100.csv', '0.00249978']
['06319', '06319_0002520_cnn_inception100.csv', '0.00883748']
['06273', '06273_0004536_cnn_inception100.csv', '0.000993506']
['06482', '06482_0004450_cnn_inception100.csv', '0.000251287']
['06625', '06625_0007312_cnn_inception100.csv', '2.6784e-05']
['06925', '06925_0002285_cnn_inception100.csv', '0.00615614']
['07044', '07044_0002383_cnn_inception100.csv', '0.00211088']
['07046', '07046_0006064_cnn_inception100.csv', '5.34397e-05']
['07354', '07354_0003695_cnn_inception100.csv', '0.00715478']
['07365', '07365_0001441_cnn_inception100.csv', '0.0219587']
