['00294', '00294_0004730_cnn_inception100.csv', '0.0112396']
['00133', '00133_0002902_cnn_inception100.csv', '0.00114252']
['00289', '00289_0009652_cnn_inception100.csv', '0.000375122']
['00061', '00061_0008616_cnn_inception100.csv', '0.00136837']
['00277', '00277_0004566_cnn_inception100.csv', '0.00108262']
['00686', '00686_0008726_cnn_inception100.csv', '0.000883441']
['00772', '00772_0001822_cnn_inception100.csv', '0.000710616']
['00789', '00789_0000601_cnn_inception100.csv', '0.001587']
['00507', '00507_0001813_cnn_inception100.csv', '0.00389875']
['01001', '01001_0002819_cnn_inception100.csv', '0.000992613']
['01097', '01097_0001739_cnn_inception100.csv', '6.82451e-05']
['01085', '01085_0003540_cnn_inception100.csv', '0.00325484']
['01161', '01161_0001372_cnn_inception100.csv', '0.00367676']
['01238', '01238_0002108_cnn_inception100.csv', '0.011918']
['01469', '01469_0004873_cnn_inception100.csv', '0.00186418']
['01212', '01212_0008496_cnn_inception100.csv', '0.00107494']
['01783', '01783_0008956_cnn_inception100.csv', '0.0127309']
['01519', '01519_0005850_cnn_inception100.csv', '0.000523232']
['01879', '01879_0002929_cnn_inception100.csv', '0.00123554']
['01766', '01766_0002634_cnn_inception100.csv', '0.00671695']
['02808', '02808_0010874_cnn_inception100.csv', '0.00136792']
['02542', '02542_0008622_cnn_inception100.csv', '0.00485409']
['02480', '02480_0003123_cnn_inception100.csv', '0.0292969']
['02343', '02343_0008281_cnn_inception100.csv', '0.00124736']
['02329', '02329_0001479_cnn_inception100.csv', '0.00198694']
['02166', '02166_0001069_cnn_inception100.csv', '0.000370554']
['02292', '02292_0004384_cnn_inception100.csv', '0.0608497']
['03224', '03224_0001106_cnn_inception100.csv', '0.000567151']
['03442', '03442_0011835_cnn_inception100.csv', '0.00403809']
['03487', '03487_0002413_cnn_inception100.csv', '0.00220522']
['03711', '03711_0007699_cnn_inception100.csv', '0.0014879']
['03888', '03888_0002469_cnn_inception100.csv', '0.000668182']
['03533', '03533_0000589_cnn_inception100.csv', '0.00852656']
['03558', '03558_0004283_cnn_inception100.csv', '0.00758818']
['03755', '03755_0000712_cnn_inception100.csv', '0.00209343']
['04173', '04173_0002826_cnn_inception100.csv', '0.00511438']
['04194', '04194_0002952_cnn_inception100.csv', '0.00279777']
['04296', '04296_0006401_cnn_inception100.csv', '0.00200588']
['04753', '04753_0003862_cnn_inception100.csv', '0.00199818']
['04817', '04817_0011769_cnn_inception100.csv', '0.00227181']
['04839', '04839_0011640_cnn_inception100.csv', '0.0008664']
['04637', '04637_0000484_cnn_inception100.csv', '0.00553106']
['04836', '04836_0002569_cnn_inception100.csv', '0.00285988']
['04548', '04548_0004424_cnn_inception100.csv', '0.00216115']
['04987', '04987_0002030_cnn_inception100.csv', '0.00142679']
['04702', '04702_0003274_cnn_inception100.csv', '0.0143068']
['05037', '05037_0009039_cnn_inception100.csv', '0.00166213']
['05355', '05355_0002281_cnn_inception100.csv', '0.000340986']
['05114', '05114_0001068_cnn_inception100.csv', '0.00168566']
['05461', '05461_0004163_cnn_inception100.csv', '0.015512']
['05634', '05634_0007067_cnn_inception100.csv', '0.00711788']
['05701', '05701_0004232_cnn_inception100.csv', '0.00266431']
['06258', '06258_0016653_cnn_inception100.csv', '0.00346242']
['06120', '06120_0009270_cnn_inception100.csv', '0.013335']
['06346', '06346_0006101_cnn_inception100.csv', '0.00156646']
['06708', '06708_0012338_cnn_inception100.csv', '0.0017272']
['07010', '07010_0005782_cnn_inception100.csv', '0.00253981']
['07175', '07175_0011255_cnn_inception100.csv', '0.00348153']
['07438', '07438_0002534_cnn_inception100.csv', '0.00878146']
