['00453', '00453_0004386_cnn_inception100.csv', '4.29162e-05']
['00179', '00179_0003039_cnn_inception100.csv', '0.00209729']
['00375', '00375_0005651_cnn_inception100.csv', '0.0186587']
['00658', '00658_0001330_cnn_inception100.csv', '0.0144767']
['00748', '00748_0008096_cnn_inception100.csv', '0.0246929']
['00629', '00629_0002725_cnn_inception100.csv', '0.000607296']
['00664', '00664_0007916_cnn_inception100.csv', '0.00163707']
['01110', '01110_0006207_cnn_inception100.csv', '0.000614967']
['01269', '01269_0004424_cnn_inception100.csv', '0.00090586']
['01449', '01449_0001561_cnn_inception100.csv', '0.000810419']
['01247', '01247_0005001_cnn_inception100.csv', '0.00147683']
['01661', '01661_0002365_cnn_inception100.csv', '0.000831942']
['01880', '01880_0006532_cnn_inception100.csv', '0.00160221']
['02907', '02907_0006975_cnn_inception100.csv', '0.00041577']
['02472', '02472_0002931_cnn_inception100.csv', '0.0122643']
['02481', '02481_0005589_cnn_inception100.csv', '0.000730295']
['02255', '02255_0001568_cnn_inception100.csv', '0.00259676']
['02378', '02378_0002792_cnn_inception100.csv', '0.00127232']
['03360', '03360_0002688_cnn_inception100.csv', '0.000376329']
['03253', '03253_0002232_cnn_inception100.csv', '0.000408269']
['03530', '03530_0008646_cnn_inception100.csv', '0.000461152']
['03645', '03645_0004658_cnn_inception100.csv', '0.00138085']
['03999', '03999_0000103_cnn_inception100.csv', '0.00811481']
['04334', '04334_0005572_cnn_inception100.csv', '2.39444e-05']
['04693', '04693_0002529_cnn_inception100.csv', '0.000532926']
['05117', '05117_0035721_cnn_inception100.csv', '1.55211e-05']
['05281', '05281_0004788_cnn_inception100.csv', '0.00222467']
['05011', '05011_0003359_cnn_inception100.csv', '0.0187723']
['05284', '05284_0027960_cnn_inception100.csv', '0.00257249']
['05427', '05427_0053758_cnn_inception100.csv', '0.000452684']
['05945', '05945_0005577_cnn_inception100.csv', '0.00679193']
['06467', '06467_0006761_cnn_inception100.csv', '0.000183806']
['06217', '06217_0004331_cnn_inception100.csv', '0.0428533']
['06037', '06037_0004968_cnn_inception100.csv', '0.000773172']
['06670', '06670_0007528_cnn_inception100.csv', '0.00192233']
