['00259', '00259_0003341_cnn_inception100.csv', '4.23476e-05']
['00400', '00400_0005486_cnn_inception100.csv', '0.00150645']
['00129', '00129_0003263_cnn_inception100.csv', '0.00089079']
['00103', '00103_0003866_cnn_inception100.csv', '0.000828279']
['00035', '00035_0005802_cnn_inception100.csv', '0.0145815']
['00051', '00051_0003431_cnn_inception100.csv', '0.000262464']
['00171', '00171_0002631_cnn_inception100.csv', '0.00236163']
['00480', '00480_0025337_cnn_inception100.csv', '0.0082293']
['00912', '00912_0008768_cnn_inception100.csv', '0.000567746']
['00965', '00965_0001069_cnn_inception100.csv', '0.0199211']
['00706', '00706_0002020_cnn_inception100.csv', '0.00800434']
['00558', '00558_0024572_cnn_inception100.csv', '0.00622385']
['00550', '00550_0004611_cnn_inception100.csv', '0.0026628']
['00927', '00927_0005503_cnn_inception100.csv', '0.000118184']
['00849', '00849_0028147_cnn_inception100.csv', '0.0142618']
['01008', '01008_0002570_cnn_inception100.csv', '0.000127463']
['01463', '01463_0028360_cnn_inception100.csv', '0.0029721']
['01479', '01479_0002243_cnn_inception100.csv', '0.00181669']
['01013', '01013_0000673_cnn_inception100.csv', '0.000233781']
['01343', '01343_0007218_cnn_inception100.csv', '0.00603976']
['01375', '01375_0002517_cnn_inception100.csv', '2.1988e-06']
['01072', '01072_0010567_cnn_inception100.csv', '0.0102634']
['01369', '01369_0000379_cnn_inception100.csv', '0.00621799']
['01357', '01357_0004507_cnn_inception100.csv', '0.000406319']
['01924', '01924_0025790_cnn_inception100.csv', '0.00285275']
['01955', '01955_0005255_cnn_inception100.csv', '0.0267294']
['01549', '01549_0002573_cnn_inception100.csv', '0.00147504']
['01638', '01638_0004049_cnn_inception100.csv', '0.00423989']
['01612', '01612_0001025_cnn_inception100.csv', '0.00158722']
['01756', '01756_0008271_cnn_inception100.csv', '0.000152686']
['02598', '02598_0004488_cnn_inception100.csv', '0.0017501']
['02704', '02704_0003491_cnn_inception100.csv', '0.00197182']
['02959', '02959_0003563_cnn_inception100.csv', '0.00175856']
['02966', '02966_0001085_cnn_inception100.csv', '0.000553882']
['02950', '02950_0002747_cnn_inception100.csv', '0.000656896']
['02824', '02824_0000249_cnn_inception100.csv', '0.00108195']
['02716', '02716_0003439_cnn_inception100.csv', '0.00230135']
['02719', '02719_0004130_cnn_inception100.csv', '0.0104093']
['02973', '02973_0001392_cnn_inception100.csv', '0.00228053']
['02781', '02781_0008575_cnn_inception100.csv', '0.00239943']
['02845', '02845_0000016_cnn_inception100.csv', '0.00195078']
['02542', '02542_0008622_cnn_inception100.csv', '0.00733761']
['03000', '03000_0007127_cnn_inception100.csv', '0.00140321']
['02976', '02976_0003106_cnn_inception100.csv', '0.00168977']
['02941', '02941_0004548_cnn_inception100.csv', '0.00288828']
['02714', '02714_0001641_cnn_inception100.csv', '0.00128608']
['02332', '02332_0005000_cnn_inception100.csv', '4.42342e-06']
['02239', '02239_0000103_cnn_inception100.csv', '0.0013724']
['02387', '02387_0005371_cnn_inception100.csv', '0.00202096']
['02193', '02193_0003536_cnn_inception100.csv', '0.00147247']
['02221', '02221_0019341_cnn_inception100.csv', '0.00148885']
['02229', '02229_0006437_cnn_inception100.csv', '0.0001063']
['02175', '02175_0002634_cnn_inception100.csv', '0.00353206']
['02127', '02127_0007273_cnn_inception100.csv', '0.00149556']
['03472', '03472_0002000_cnn_inception100.csv', '0.000577511']
['03444', '03444_0003437_cnn_inception100.csv', '0.00153978']
['03393', '03393_0006290_cnn_inception100.csv', '0.00166995']
['03230', '03230_0016424_cnn_inception100.csv', '0.00100437']
['03338', '03338_0013923_cnn_inception100.csv', '0.00213923']
['03371', '03371_0004487_cnn_inception100.csv', '0.00278572']
['03096', '03096_0004648_cnn_inception100.csv', '2.66014e-05']
['03648', '03648_0020815_cnn_inception100.csv', '0.0019555']
['03993', '03993_0001443_cnn_inception100.csv', '0.000441992']
['03910', '03910_0017699_cnn_inception100.csv', '0.00162663']
['03610', '03610_0007735_cnn_inception100.csv', '0.00028035']
['03618', '03618_0003450_cnn_inception100.csv', '0.00232436']
['03796', '03796_0001276_cnn_inception100.csv', '0.00514057']
['03868', '03868_0000341_cnn_inception100.csv', '0.00304418']
['04001', '04001_0004434_cnn_inception100.csv', '0.00308573']
['04292', '04292_0000558_cnn_inception100.csv', '1.92143e-06']
['04385', '04385_0007967_cnn_inception100.csv', '0.000810684']
['04085', '04085_0035573_cnn_inception100.csv', '0.00130437']
['04280', '04280_0003975_cnn_inception100.csv', '0.00151652']
['04495', '04495_0002605_cnn_inception100.csv', '0.0020369']
['04276', '04276_0005919_cnn_inception100.csv', '0.000155307']
['04739', '04739_0002574_cnn_inception100.csv', '0.00256486']
['04616', '04616_0001374_cnn_inception100.csv', '0.00018055']
['04676', '04676_0002811_cnn_inception100.csv', '0.00158917']
['05456', '05456_0005145_cnn_inception100.csv', '0.00323098']
['05468', '05468_0003633_cnn_inception100.csv', '0.000229725']
['05588', '05588_0000505_cnn_inception100.csv', '0.00117326']
['05722', '05722_0010183_cnn_inception100.csv', '0.00165785']
['05715', '05715_0002285_cnn_inception100.csv', '0.000554369']
