['00065', '00065_0005799_cnn_inception100.csv', '3.36604e-05']
['00001', '00001_0001302_cnn_inception100.csv', '0.00380688']
['00280', '00280_0003839_cnn_inception100.csv', '7.71713e-06']
['00334', '00334_0004825_cnn_inception100.csv', '3.36942e-07']
['00428', '00428_0005964_cnn_inception100.csv', '1.77159e-05']
['00595', '00595_0003952_cnn_inception100.csv', '2.36231e-07']
['00961', '00961_0004583_cnn_inception100.csv', '0.00100887']
['00530', '00530_0001198_cnn_inception100.csv', '0.000201131']
['00554', '00554_0003112_cnn_inception100.csv', '0.00118903']
['00677', '00677_0000978_cnn_inception100.csv', '0.00518174']
['00825', '00825_0002477_cnn_inception100.csv', '1.7401e-06']
['01040', '01040_0004426_cnn_inception100.csv', '0.00013677']
['01274', '01274_0002671_cnn_inception100.csv', '0.000263808']
['01159', '01159_0002523_cnn_inception100.csv', '0.0597506']
['01344', '01344_0000702_cnn_inception100.csv', '0.00198964']
['01124', '01124_0006390_cnn_inception100.csv', '1.28663e-07']
['01715', '01715_0005671_cnn_inception100.csv', '0.0190974']
['01835', '01835_0007752_cnn_inception100.csv', '0.0148905']
['01698', '01698_0001248_cnn_inception100.csv', '4.19983e-05']
['01639', '01639_0009790_cnn_inception100.csv', '6.587e-06']
['01554', '01554_0000394_cnn_inception100.csv', '2.26177e-06']
['01597', '01597_0004773_cnn_inception100.csv', '0.00519142']
['01769', '01769_0004189_cnn_inception100.csv', '0.00152531']
['02876', '02876_0000707_cnn_inception100.csv', '2.36532e-05']
['02841', '02841_0000934_cnn_inception100.csv', '0.000593115']
['02606', '02606_0016449_cnn_inception100.csv', '0.0157327']
['02988', '02988_0007963_cnn_inception100.csv', '0.000729145']
['02524', '02524_0000915_cnn_inception100.csv', '0.000656015']
['02772', '02772_0006140_cnn_inception100.csv', '0.000112204']
['02730', '02730_0004914_cnn_inception100.csv', '0.000498321']
['02712', '02712_0001041_cnn_inception100.csv', '1.04404e-05']
['02359', '02359_0008508_cnn_inception100.csv', '1.88988e-07']
['02049', '02049_0009269_cnn_inception100.csv', '0.00121692']
['02287', '02287_0000118_cnn_inception100.csv', '0.0120678']
['03279', '03279_0007295_cnn_inception100.csv', '0.0010993']
['03248', '03248_0004691_cnn_inception100.csv', '0.00874674']
['03122', '03122_0007309_cnn_inception100.csv', '0.000704749']
['03466', '03466_0011350_cnn_inception100.csv', '0.00122355']
['03275', '03275_0003900_cnn_inception100.csv', '0.000115616']
['03031', '03031_0005341_cnn_inception100.csv', '1.7545e-06']
['03699', '03699_0001830_cnn_inception100.csv', '0.00130208']
['03889', '03889_0007903_cnn_inception100.csv', '0.0110211']
['03799', '03799_0005028_cnn_inception100.csv', '4.30815e-06']
['03603', '03603_0009100_cnn_inception100.csv', '0.0023679']
['04251', '04251_0010147_cnn_inception100.csv', '6.14663e-06']
['04384', '04384_0008953_cnn_inception100.csv', '0.00845193']
['04364', '04364_0004133_cnn_inception100.csv', '0.000188239']
['04388', '04388_0001639_cnn_inception100.csv', '0.00212822']
['04429', '04429_0002638_cnn_inception100.csv', '0.0456337']
['04504', '04504_0009250_cnn_inception100.csv', '0.00359822']
['04902', '04902_0000705_cnn_inception100.csv', '0.000500892']
['04823', '04823_0000956_cnn_inception100.csv', '0.0016478']
['05313', '05313_0003240_cnn_inception100.csv', '0.00672176']
['05144', '05144_0000627_cnn_inception100.csv', '0.0002599']
['05221', '05221_0000918_cnn_inception100.csv', '0.00176453']
['05467', '05467_0026594_cnn_inception100.csv', '0.00652643']
['05230', '05230_0001245_cnn_inception100.csv', '0.00100538']
['05034', '05034_0003874_cnn_inception100.csv', '0.00357314']
['05542', '05542_0002983_cnn_inception100.csv', '0.00129377']
['05706', '05706_0004522_cnn_inception100.csv', '0.000575734']
['05752', '05752_0008371_cnn_inception100.csv', '0.00107649']
['05917', '05917_0004888_cnn_inception100.csv', '9.2392e-07']
['05536', '05536_0004427_cnn_inception100.csv', '0.00751854']
['06222', '06222_0034188_cnn_inception100.csv', '0.00229963']
['06454', '06454_0007957_cnn_inception100.csv', '4.67006e-05']
['06172', '06172_0004899_cnn_inception100.csv', '0.010044']
['06553', '06553_0006980_cnn_inception100.csv', '0.000355173']
['06611', '06611_0000956_cnn_inception100.csv', '0.00220661']
['06867', '06867_0000389_cnn_inception100.csv', '0.000598632']
['07361', '07361_0011287_cnn_inception100.csv', '0.00261911']
['07456', '07456_0002475_cnn_inception100.csv', '0.000858597']
['07286', '07286_0000870_cnn_inception100.csv', '0.0451438']
['07220', '07220_0005828_cnn_inception100.csv', '7.44533e-05']
['07301', '07301_0001070_cnn_inception100.csv', '0.0269729']
['07166', '07166_0001095_cnn_inception100.csv', '0.0024742']
['07377', '07377_0003641_cnn_inception100.csv', '0.002376']
