['00157', '00157_0006977_cnn_inception100.csv', '0.00236135']
['00245', '00245_0001093_cnn_inception100.csv', '0.00174406']
['00231', '00231_0004093_cnn_inception100.csv', '0.00270864']
['00094', '00094_0009274_cnn_inception100.csv', '0.00111504']
['00115', '00115_0002077_cnn_inception100.csv', '0.00205166']
['00125', '00125_0000433_cnn_inception100.csv', '0.00130806']
['00560', '00560_0002875_cnn_inception100.csv', '0.00328085']
['00530', '00530_0001198_cnn_inception100.csv', '7.65971e-05']
['00761', '00761_0001354_cnn_inception100.csv', '0.00371026']
['00670', '00670_0002020_cnn_inception100.csv', '0.00112849']
['01317', '01317_0003724_cnn_inception100.csv', '0.00140297']
['01297', '01297_0004457_cnn_inception100.csv', '0.00369874']
['01909', '01909_0004021_cnn_inception100.csv', '0.00363497']
['01546', '01546_0001822_cnn_inception100.csv', '0.00377986']
['01514', '01514_0001826_cnn_inception100.csv', '2.39464e-05']
['02905', '02905_0001873_cnn_inception100.csv', '0.00230181']
['02929', '02929_0000591_cnn_inception100.csv', '0.00950197']
['02844', '02844_0002924_cnn_inception100.csv', '0.00399295']
['02587', '02587_0002931_cnn_inception100.csv', '0.00229318']
['02940', '02940_0010705_cnn_inception100.csv', '0.00155257']
['02480', '02480_0003123_cnn_inception100.csv', '0.000750852']
['02011', '02011_0002044_cnn_inception100.csv', '0.00420387']
['02020', '02020_0003623_cnn_inception100.csv', '0.00336231']
['02421', '02421_0013194_cnn_inception100.csv', '0.00140454']
['02067', '02067_0001604_cnn_inception100.csv', '0.00109312']
['02476', '02476_0009153_cnn_inception100.csv', '0.00328671']
['03026', '03026_0014759_cnn_inception100.csv', '0.00142978']
['03153', '03153_0000960_cnn_inception100.csv', '0.00323055']
['03221', '03221_0005163_cnn_inception100.csv', '0.0165551']
['03499', '03499_0000383_cnn_inception100.csv', '0.00136592']
['03053', '03053_0004101_cnn_inception100.csv', '0.0143554']
['03293', '03293_0006090_cnn_inception100.csv', '0.00265368']
['03552', '03552_0008264_cnn_inception100.csv', '0.00172792']
['03569', '03569_0003654_cnn_inception100.csv', '0.434721']
['03858', '03858_0004914_cnn_inception100.csv', '0.00270163']
['04315', '04315_0006552_cnn_inception100.csv', '0.00147138']
['04363', '04363_0001681_cnn_inception100.csv', '0.00255946']
['04207', '04207_0003261_cnn_inception100.csv', '0.00368229']
['04661', '04661_0000134_cnn_inception100.csv', '0.00419777']
['04869', '04869_0001222_cnn_inception100.csv', '0.00838442']
['04971', '04971_0005371_cnn_inception100.csv', '0.00231758']
['04628', '04628_0011776_cnn_inception100.csv', '0.00430407']
['04546', '04546_0001383_cnn_inception100.csv', '0.00333718']
['04792', '04792_0041081_cnn_inception100.csv', '0.00131668']
['05295', '05295_0002667_cnn_inception100.csv', '0.00488764']
['05439', '05439_0006182_cnn_inception100.csv', '0.014588']
['05099', '05099_0003416_cnn_inception100.csv', '0.00159907']
['05428', '05428_0006065_cnn_inception100.csv', '0.00119827']
['05075', '05075_0000614_cnn_inception100.csv', '0.000563242']
['05350', '05350_0006141_cnn_inception100.csv', '0.00208225']
['05130', '05130_0001174_cnn_inception100.csv', '0.00109191']
['05777', '05777_0010637_cnn_inception100.csv', '0.00219046']
['05513', '05513_0007012_cnn_inception100.csv', '0.00186002']
['05786', '05786_0004031_cnn_inception100.csv', '0.00555117']
['05994', '05994_0004843_cnn_inception100.csv', '0.00176175']
['05735', '05735_0001482_cnn_inception100.csv', '0.00163137']
['06418', '06418_0001611_cnn_inception100.csv', '0.0172822']
['06003', '06003_0000095_cnn_inception100.csv', '0.0052758']
['06091', '06091_0003273_cnn_inception100.csv', '0.00220829']
['06704', '06704_0013276_cnn_inception100.csv', '0.000947327']
['06846', '06846_0010950_cnn_inception100.csv', '0.00214726']
['06548', '06548_0016036_cnn_inception100.csv', '0.000536384']
['06939', '06939_0000920_cnn_inception100.csv', '0.000150464']
['06888', '06888_0002583_cnn_inception100.csv', '0.000875721']
['07184', '07184_0002940_cnn_inception100.csv', '0.000278367']
['07253', '07253_0004439_cnn_inception100.csv', '0.00165379']
['07371', '07371_0000812_cnn_inception100.csv', '0.00192574']
['07464', '07464_0005283_cnn_inception100.csv', '0.00150162']
