['00117', '00117_0005989_cnn_inception100.csv', '7.54558e-05']
['00390', '00390_0005994_cnn_inception100.csv', '0.00272615']
['00446', '00446_0001072_cnn_inception100.csv', '0.000986977']
['00066', '00066_0002925_cnn_inception100.csv', '0.00314582']
['00252', '00252_0002671_cnn_inception100.csv', '7.15977e-05']
['00393', '00393_0039964_cnn_inception100.csv', '5.4743e-05']
['00155', '00155_0001467_cnn_inception100.csv', '0.000665877']
['00693', '00693_0000891_cnn_inception100.csv', '0.00143845']
['00867', '00867_0021635_cnn_inception100.csv', '0.00120799']
['00912', '00912_0008768_cnn_inception100.csv', '0.000609125']
['00617', '00617_0001809_cnn_inception100.csv', '0.000360259']
['00845', '00845_0002619_cnn_inception100.csv', '0.00301772']
['00629', '00629_0002725_cnn_inception100.csv', '0.0013842']
['00662', '00662_0000220_cnn_inception100.csv', '0.0130399']
['00720', '00720_0000821_cnn_inception100.csv', '0.00343306']
['00734', '00734_0002397_cnn_inception100.csv', '0.00341347']
['00612', '00612_0000416_cnn_inception100.csv', '2.37068e-05']
['01382', '01382_0009822_cnn_inception100.csv', '0.00158681']
['01039', '01039_0000065_cnn_inception100.csv', '0.00180693']
['01055', '01055_0005924_cnn_inception100.csv', '0.00150258']
['01065', '01065_0009331_cnn_inception100.csv', '8.91913e-05']
['01483', '01483_0012976_cnn_inception100.csv', '0.00539068']
['01216', '01216_0000322_cnn_inception100.csv', '0.00404947']
['01355', '01355_0000501_cnn_inception100.csv', '0.00120187']
['01307', '01307_0000279_cnn_inception100.csv', '0.00555082']
['01114', '01114_0020679_cnn_inception100.csv', '0.00427428']
['01011', '01011_0003528_cnn_inception100.csv', '2.11107e-06']
['01130', '01130_0034252_cnn_inception100.csv', '0.0188774']
['01746', '01746_0016972_cnn_inception100.csv', '0.00131508']
['01692', '01692_0005098_cnn_inception100.csv', '0.000763799']
['01745', '01745_0002497_cnn_inception100.csv', '0.00446372']
['01742', '01742_0002971_cnn_inception100.csv', '0.00524919']
['01624', '01624_0009748_cnn_inception100.csv', '0.0021094']
['01553', '01553_0001608_cnn_inception100.csv', '0.00566737']
['01733', '01733_0011285_cnn_inception100.csv', '3.89424e-05']
['02768', '02768_0003161_cnn_inception100.csv', '0.00124946']
['02597', '02597_0008037_cnn_inception100.csv', '0.00824259']
['02919', '02919_0000641_cnn_inception100.csv', '0.00360777']
['02568', '02568_0000114_cnn_inception100.csv', '0.00130165']
['02753', '02753_0005578_cnn_inception100.csv', '0.015974']
['02939', '02939_0008255_cnn_inception100.csv', '0.0296017']
['02551', '02551_0000188_cnn_inception100.csv', '0.000528482']
['02616', '02616_0000537_cnn_inception100.csv', '0.00215143']
['02826', '02826_0033807_cnn_inception100.csv', '1.54217e-05']
['02666', '02666_0004739_cnn_inception100.csv', '0.000354425']
['02603', '02603_0002374_cnn_inception100.csv', '0.0242321']
['02832', '02832_0005772_cnn_inception100.csv', '2.35214e-05']
['02804', '02804_0007397_cnn_inception100.csv', '2.32273e-05']
['02517', '02517_0006943_cnn_inception100.csv', '0.035936']
['02213', '02213_0000591_cnn_inception100.csv', '0.0021503']
['02027', '02027_0004859_cnn_inception100.csv', '0.008692']
['02005', '02005_0000681_cnn_inception100.csv', '0.0121692']
['02311', '02311_0042489_cnn_inception100.csv', '9.77135e-05']
['02396', '02396_0012539_cnn_inception100.csv', '0.00370959']
['02274', '02274_0000401_cnn_inception100.csv', '0.0203427']
['02227', '02227_0003954_cnn_inception100.csv', '0.00589579']
['02258', '02258_0001650_cnn_inception100.csv', '0.00452499']
['02430', '02430_0001242_cnn_inception100.csv', '0.00189464']
['02406', '02406_0000147_cnn_inception100.csv', '0.000210335']
['02186', '02186_0000436_cnn_inception100.csv', '0.014929']
['02127', '02127_0007273_cnn_inception100.csv', '0.000773473']
['03472', '03472_0002000_cnn_inception100.csv', '5.56521e-05']
['03283', '03283_0015906_cnn_inception100.csv', '9.91392e-06']
['03489', '03489_0028657_cnn_inception100.csv', '0.00678554']
['03271', '03271_0006779_cnn_inception100.csv', '0.000130789']
['03112', '03112_0005089_cnn_inception100.csv', '0.0016987']
['03171', '03171_0000213_cnn_inception100.csv', '0.00113213']
['03067', '03067_0013664_cnn_inception100.csv', '0.00494652']
['03151', '03151_0000790_cnn_inception100.csv', '0.00769507']
['03352', '03352_0009528_cnn_inception100.csv', '0.000577563']
['03339', '03339_0010352_cnn_inception100.csv', '9.92281e-06']
['03378', '03378_0025440_cnn_inception100.csv', '0.0157655']
['03430', '03430_0003883_cnn_inception100.csv', '0.0040442']
['03453', '03453_0000134_cnn_inception100.csv', '0.00112742']
['03812', '03812_0007207_cnn_inception100.csv', '0.0120261']
['03530', '03530_0008646_cnn_inception100.csv', '0.000616346']
['03950', '03950_0005605_cnn_inception100.csv', '0.00984429']
['03951', '03951_0001351_cnn_inception100.csv', '0.00212807']
['03956', '03956_0027412_cnn_inception100.csv', '0.00111529']
['03916', '03916_0019674_cnn_inception100.csv', '0.000491782']
['03774', '03774_0005535_cnn_inception100.csv', '0.00613184']
['03535', '03535_0001058_cnn_inception100.csv', '0.000916339']
['03997', '03997_0049553_cnn_inception100.csv', '0.00445506']
['03741', '03741_0004323_cnn_inception100.csv', '0.0134992']
['03783', '03783_0012241_cnn_inception100.csv', '0.00127268']
['03971', '03971_0011298_cnn_inception100.csv', '0.0161815']
['03724', '03724_0002937_cnn_inception100.csv', '0.00134849']
['03802', '03802_0019384_cnn_inception100.csv', '4.69161e-05']
['04167', '04167_0000694_cnn_inception100.csv', '0.00183551']
['04483', '04483_0006553_cnn_inception100.csv', '0.0030306']
['04485', '04485_0005185_cnn_inception100.csv', '0.022429']
['04367', '04367_0000937_cnn_inception100.csv', '2.44537e-06']
['04770', '04770_0004625_cnn_inception100.csv', '0.000750614']
['04915', '04915_0000434_cnn_inception100.csv', '0.00126673']
['04937', '04937_0000209_cnn_inception100.csv', '0.00213799']
['04533', '04533_0005294_cnn_inception100.csv', '0.0209565']
['04864', '04864_0022001_cnn_inception100.csv', '8.65093e-06']
['04745', '04745_0008686_cnn_inception100.csv', '0.000259737']
['04522', '04522_0005636_cnn_inception100.csv', '0.000277007']
['04585', '04585_0006777_cnn_inception100.csv', '0.00163991']
['04759', '04759_0007312_cnn_inception100.csv', '0.00249492']
['04538', '04538_0013740_cnn_inception100.csv', '0.000640311']
