['00490', '00490_0005354_cnn_inception100.csv', '0.00415164']
['00430', '00430_0001501_cnn_inception100.csv', '0.00197515']
['00039', '00039_0003094_cnn_inception100.csv', '0.00143522']
['00006', '00006_0004443_cnn_inception100.csv', '0.00420117']
['00256', '00256_0002818_cnn_inception100.csv', '0.00371779']
['00407', '00407_0004955_cnn_inception100.csv', '0.0035809']
['00293', '00293_0007832_cnn_inception100.csv', '0.00593221']
['00220', '00220_0006464_cnn_inception100.csv', '0.00167671']
['00049', '00049_0013148_cnn_inception100.csv', '0.00728898']
['00082', '00082_0001388_cnn_inception100.csv', '0.00855817']
['00415', '00415_0030115_cnn_inception100.csv', '0.0145354']
['00217', '00217_0010083_cnn_inception100.csv', '0.00484113']
['00032', '00032_0007466_cnn_inception100.csv', '0.0024108']
['00494', '00494_0002739_cnn_inception100.csv', '0.00734964']
['00493', '00493_0002149_cnn_inception100.csv', '0.00389245']
['00237', '00237_0002615_cnn_inception100.csv', '0.000308672']
['00387', '00387_0004443_cnn_inception100.csv', '0.00300742']
['00183', '00183_0006765_cnn_inception100.csv', '0.00284401']
['00329', '00329_0004997_cnn_inception100.csv', '0.00656553']
['00386', '00386_0010636_cnn_inception100.csv', '0.0167302']
['00335', '00335_0001693_cnn_inception100.csv', '0.0152502']
['00107', '00107_0010099_cnn_inception100.csv', '0.0022999']
['00361', '00361_0003491_cnn_inception100.csv', '0.00210949']
['00152', '00152_0003114_cnn_inception100.csv', '0.00286652']
['00367', '00367_0016472_cnn_inception100.csv', '0.00186116']
['00163', '00163_0001298_cnn_inception100.csv', '0.00204972']
['00073', '00073_0000687_cnn_inception100.csv', '0.00739235']
['00089', '00089_0000179_cnn_inception100.csv', '6.69868e-06']
['00487', '00487_0001784_cnn_inception100.csv', '0.00443656']
['00429', '00429_0002126_cnn_inception100.csv', '0.00121892']
['00075', '00075_0066631_cnn_inception100.csv', '0.00151875']
['00805', '00805_0002094_cnn_inception100.csv', '0.00520009']
['00833', '00833_0004691_cnn_inception100.csv', '0.00685526']
['00941', '00941_0000400_cnn_inception100.csv', '0.00435195']
['00925', '00925_0006872_cnn_inception100.csv', '0.00493681']
['00949', '00949_0000532_cnn_inception100.csv', '0.00332958']
['00909', '00909_0012596_cnn_inception100.csv', '0.00239308']
['00908', '00908_0002203_cnn_inception100.csv', '0.0046815']
['00889', '00889_0001625_cnn_inception100.csv', '0.00334786']
['00637', '00637_0003406_cnn_inception100.csv', '0.00383156']
['00896', '00896_0005729_cnn_inception100.csv', '0.00188083']
['00809', '00809_0004703_cnn_inception100.csv', '0.00099706']
['00515', '00515_0005402_cnn_inception100.csv', '0.00238833']
['00727', '00727_0006505_cnn_inception100.csv', '0.00222116']
