['00054', '00054_0000207_cnn_inception100.csv', '0.0028805']
['00062', '00062_0005274_cnn_inception100.csv', '0.00202117']
['00257', '00257_0002715_cnn_inception100.csv', '0.0125321']
['00030', '00030_0001867_cnn_inception100.csv', '0.0036652']
['00256', '00256_0002818_cnn_inception100.csv', '0.00321291']
['00127', '00127_0001119_cnn_inception100.csv', '0.00364337']
['00330', '00330_0004635_cnn_inception100.csv', '0.0109199']
['00032', '00032_0007466_cnn_inception100.csv', '0.00602024']
['00494', '00494_0002739_cnn_inception100.csv', '0.00284773']
['00329', '00329_0004997_cnn_inception100.csv', '0.00460253']
['00359', '00359_0001694_cnn_inception100.csv', '0.00403429']
['00366', '00366_0002222_cnn_inception100.csv', '0.00216667']
['00361', '00361_0003491_cnn_inception100.csv', '0.00158809']
['00197', '00197_0002928_cnn_inception100.csv', '0.00762246']
['00351', '00351_0013680_cnn_inception100.csv', '0.00529083']
['00241', '00241_0001174_cnn_inception100.csv', '0.00172252']
['00473', '00473_0002229_cnn_inception100.csv', '0.00188646']
['00487', '00487_0001784_cnn_inception100.csv', '0.00752687']
['00857', '00857_0002226_cnn_inception100.csv', '0.00123764']
['00833', '00833_0004691_cnn_inception100.csv', '0.00339103']
['00894', '00894_0002120_cnn_inception100.csv', '0.00561752']
['00543', '00543_0006005_cnn_inception100.csv', '0.00105816']
['00946', '00946_0000735_cnn_inception100.csv', '0.0132562']
['00925', '00925_0006872_cnn_inception100.csv', '0.00205372']
['00516', '00516_0001763_cnn_inception100.csv', '0.00536794']
['00996', '00996_0000418_cnn_inception100.csv', '0.00398033']
['00505', '00505_0004904_cnn_inception100.csv', '0.0279793']
['00909', '00909_0012596_cnn_inception100.csv', '0.00858905']
['00707', '00707_0006455_cnn_inception100.csv', '0.00276328']
['00999', '00999_0010971_cnn_inception100.csv', '0.00112357']
['00963', '00963_0005768_cnn_inception100.csv', '0.00230948']
['00874', '00874_0000188_cnn_inception100.csv', '0.00164603']
['00875', '00875_0003924_cnn_inception100.csv', '0.00234473']
['00620', '00620_0000632_cnn_inception100.csv', '0.00574196']
['00896', '00896_0005729_cnn_inception100.csv', '0.00277387']
['00663', '00663_0016160_cnn_inception100.csv', '0.00124289']
['00831', '00831_0001423_cnn_inception100.csv', '0.000737181']
['00830', '00830_0008271_cnn_inception100.csv', '0.00434187']
['00781', '00781_0001789_cnn_inception100.csv', '0.00205557']
['00727', '00727_0006505_cnn_inception100.csv', '0.00536466']
['00758', '00758_0003539_cnn_inception100.csv', '0.00864498']
['00993', '00993_0004984_cnn_inception100.csv', '0.00250437']
['00848', '00848_0004029_cnn_inception100.csv', '0.00264121']
['01111', '01111_0004895_cnn_inception100.csv', '0.0109148']
['01439', '01439_0011344_cnn_inception100.csv', '0.00122708']
['01211', '01211_0004037_cnn_inception100.csv', '0.00501267']
['01398', '01398_0003788_cnn_inception100.csv', '0.00326918']
['01060', '01060_0001649_cnn_inception100.csv', '0.0017353']
['01468', '01468_0027920_cnn_inception100.csv', '0.00351166']
['01033', '01033_0002492_cnn_inception100.csv', '0.0146196']
['01402', '01402_0007492_cnn_inception100.csv', '0.00284034']
['01021', '01021_0003177_cnn_inception100.csv', '0.0162764']
['01481', '01481_0005263_cnn_inception100.csv', '0.00370431']
['01426', '01426_0001128_cnn_inception100.csv', '0.00320035']
['01334', '01334_0003169_cnn_inception100.csv', '0.00992111']
['01723', '01723_0001796_cnn_inception100.csv', '0.00217202']
['01778', '01778_0012927_cnn_inception100.csv', '0.00346012']
['01603', '01603_0003399_cnn_inception100.csv', '0.00197694']
['01693', '01693_0007696_cnn_inception100.csv', '0.0165733']
['01694', '01694_0006560_cnn_inception100.csv', '0.00380949']
['01627', '01627_0004501_cnn_inception100.csv', '0.00071131']
['01918', '01918_0002816_cnn_inception100.csv', '0.000807615']
['01775', '01775_0008099_cnn_inception100.csv', '0.00297437']
['01696', '01696_0001503_cnn_inception100.csv', '0.000197098']
['01613', '01613_0015811_cnn_inception100.csv', '0.00127757']
['01759', '01759_0005828_cnn_inception100.csv', '0.0021963']
['01903', '01903_0019481_cnn_inception100.csv', '0.00260683']
['02564', '02564_0002194_cnn_inception100.csv', '0.039386']
['02756', '02756_0000182_cnn_inception100.csv', '0.00316531']
['02794', '02794_0002899_cnn_inception100.csv', '0.0038332']
['02600', '02600_0004465_cnn_inception100.csv', '0.00343416']
['02745', '02745_0031928_cnn_inception100.csv', '0.00654064']
['02583', '02583_0006205_cnn_inception100.csv', '0.0124577']
['02721', '02721_0013058_cnn_inception100.csv', '0.00405105']
['02576', '02576_0001285_cnn_inception100.csv', '0.00163155']
['02566', '02566_0003434_cnn_inception100.csv', '0.000936324']
['02755', '02755_0003090_cnn_inception100.csv', '0.0123624']
['02689', '02689_0003803_cnn_inception100.csv', '0.000316103']
['02889', '02889_0003639_cnn_inception100.csv', '0.00343717']
