['00250', '00250_0003803_cnn_inception100.csv', '3.98422e-05']
['00438', '00438_0004882_cnn_inception100.csv', '0.00164954']
['00102', '00102_0001202_cnn_inception100.csv', '0.000655238']
['00424', '00424_0008398_cnn_inception100.csv', '0.00302822']
['00286', '00286_0005010_cnn_inception100.csv', '0.00775792']
['00930', '00930_0004895_cnn_inception100.csv', '0.00643247']
['00675', '00675_0002559_cnn_inception100.csv', '0.00157004']
['00609', '00609_0000072_cnn_inception100.csv', '0.00058431']
['01044', '01044_0011087_cnn_inception100.csv', '0.00037147']
['01784', '01784_0003310_cnn_inception100.csv', '0.00449081']
['01714', '01714_0011721_cnn_inception100.csv', '0.000192959']
['02682', '02682_0006096_cnn_inception100.csv', '0.0247656']
['02639', '02639_0003173_cnn_inception100.csv', '0.000572199']
['02608', '02608_0000925_cnn_inception100.csv', '0.00150387']
['02997', '02997_0000399_cnn_inception100.csv', '0.00112944']
['02239', '02239_0000103_cnn_inception100.csv', '0.000971502']
['03848', '03848_0002739_cnn_inception100.csv', '0.000443716']
['03883', '03883_0003001_cnn_inception100.csv', '0.00117035']
['03768', '03768_0001664_cnn_inception100.csv', '0.00456857']
['04019', '04019_0003126_cnn_inception100.csv', '0.00467397']
['04503', '04503_0001784_cnn_inception100.csv', '0.0133917']
['05339', '05339_0000218_cnn_inception100.csv', '0.0025572']
['05059', '05059_0000906_cnn_inception100.csv', '0.00032259']
['05207', '05207_0001518_cnn_inception100.csv', '0.00264558']
['05936', '05936_0001059_cnn_inception100.csv', '0.00331552']
['05883', '05883_0005055_cnn_inception100.csv', '0.000482013']
['06284', '06284_0002598_cnn_inception100.csv', '0.0021793']
['06344', '06344_0004305_cnn_inception100.csv', '0.00264351']
['06319', '06319_0002520_cnn_inception100.csv', '0.00231099']
['06310', '06310_0003393_cnn_inception100.csv', '0.0002582']
['06273', '06273_0004536_cnn_inception100.csv', '0.0331235']
['06919', '06919_0004346_cnn_inception100.csv', '0.00320815']
['06925', '06925_0002285_cnn_inception100.csv', '0.00131633']
['07249', '07249_0001124_cnn_inception100.csv', '0.00305137']
['07046', '07046_0006064_cnn_inception100.csv', '0.000978477']
