['00400', '00400_0005486_cnn_inception100.csv', '0.0021527']
['00398', '00398_0002383_cnn_inception100.csv', '0.00253256']
['00365', '00365_0009146_cnn_inception100.csv', '0.00273509']
['00070', '00070_0010063_cnn_inception100.csv', '0.00893769']
['00342', '00342_0002607_cnn_inception100.csv', '0.00131462']
['00543', '00543_0006005_cnn_inception100.csv', '0.00217411']
['00606', '00606_0003146_cnn_inception100.csv', '0.00310011']
['01348', '01348_0012643_cnn_inception100.csv', '0.0267485']
['01818', '01818_0000782_cnn_inception100.csv', '0.00394782']
['01963', '01963_0003967_cnn_inception100.csv', '0.0027442']
['01577', '01577_0002650_cnn_inception100.csv', '0.00288316']
['01541', '01541_0006540_cnn_inception100.csv', '0.00119318']
['02509', '02509_0003232_cnn_inception100.csv', '0.00744673']
['02501', '02501_0009655_cnn_inception100.csv', '9.83794e-05']
['02634', '02634_0003999_cnn_inception100.csv', '0.0105823']
['02770', '02770_0003818_cnn_inception100.csv', '0.0063502']
['02123', '02123_0004568_cnn_inception100.csv', '0.0156921']
['03361', '03361_0011260_cnn_inception100.csv', '0.00222106']
['03342', '03342_0012055_cnn_inception100.csv', '0.00248607']
['03447', '03447_0003732_cnn_inception100.csv', '0.0016411']
['03651', '03651_0000768_cnn_inception100.csv', '0.00824784']
['04258', '04258_0015529_cnn_inception100.csv', '0.00415426']
['04112', '04112_0007010_cnn_inception100.csv', '0.0146157']
['04163', '04163_0004385_cnn_inception100.csv', '0.000387737']
['04894', '04894_0004093_cnn_inception100.csv', '0.00651305']
['04515', '04515_0003614_cnn_inception100.csv', '0.000385205']
['04719', '04719_0007895_cnn_inception100.csv', '0.00056438']
['05108', '05108_0005825_cnn_inception100.csv', '0.00220745']
['05853', '05853_0002293_cnn_inception100.csv', '0.00383875']
['07388', '07388_0001460_cnn_inception100.csv', '0.00219391']
['07260', '07260_0004809_cnn_inception100.csv', '0.00406563']
