['00098', '00098_0000569_cnn_inception100.csv', '8.39597e-05']
['00119', '00119_0042302_cnn_inception100.csv', '0.000108783']
['00228', '00228_0003006_cnn_inception100.csv', '0.0012379']
['00136', '00136_0019106_cnn_inception100.csv', '0.000464833']
['00489', '00489_0005381_cnn_inception100.csv', '0.00215928']
['00709', '00709_0007916_cnn_inception100.csv', '0.00216173']
['00559', '00559_0000119_cnn_inception100.csv', '0.00030402']
['00540', '00540_0000828_cnn_inception100.csv', '0.000390799']
['00926', '00926_0000210_cnn_inception100.csv', '0.000107576']
['00950', '00950_0005836_cnn_inception100.csv', '0.00759167']
['01313', '01313_0002517_cnn_inception100.csv', '0.00153228']
['01175', '01175_0000025_cnn_inception100.csv', '0.00176074']
['01470', '01470_0008367_cnn_inception100.csv', '0.000983458']
['01221', '01221_0001638_cnn_inception100.csv', '0.00110456']
['01229', '01229_0003607_cnn_inception100.csv', '0.00293165']
['01248', '01248_0001028_cnn_inception100.csv', '0.00593384']
['01333', '01333_0000839_cnn_inception100.csv', '0.0309517']
['01332', '01332_0004942_cnn_inception100.csv', '0.000202058']
['01621', '01621_0015155_cnn_inception100.csv', '0.00388525']
['01907', '01907_0007312_cnn_inception100.csv', '0.0198478']
['01720', '01720_0005856_cnn_inception100.csv', '0.000672125']
['01905', '01905_0008383_cnn_inception100.csv', '0.00384769']
['02759', '02759_0009295_cnn_inception100.csv', '2.61407e-07']
['02618', '02618_0005107_cnn_inception100.csv', '0.00285881']
['02778', '02778_0000936_cnn_inception100.csv', '0.00349934']
['02305', '02305_0006204_cnn_inception100.csv', '0.000513883']
['02355', '02355_0006349_cnn_inception100.csv', '0.00121125']
['02161', '02161_0000162_cnn_inception100.csv', '0.000637437']
['02036', '02036_0005864_cnn_inception100.csv', '0.00100058']
['02295', '02295_0003007_cnn_inception100.csv', '0.00132013']
['03019', '03019_0000001_cnn_inception100.csv', '0.000461538']
['03017', '03017_0000439_cnn_inception100.csv', '0.000765718']
['03328', '03328_0003386_cnn_inception100.csv', '9.38934e-05']
['03877', '03877_0001133_cnn_inception100.csv', '0.00409948']
['03680', '03680_0044842_cnn_inception100.csv', '0.000994408']
['03581', '03581_0004982_cnn_inception100.csv', '0.00118876']
['04347', '04347_0014026_cnn_inception100.csv', '0.00147865']
['04158', '04158_0004022_cnn_inception100.csv', '0.118552']
['04785', '04785_0006794_cnn_inception100.csv', '0.000627999']
['04713', '04713_0003579_cnn_inception100.csv', '0.00165754']
['04901', '04901_0007440_cnn_inception100.csv', '0.0147898']
['04896', '04896_0003003_cnn_inception100.csv', '0.00719393']
['04956', '04956_0028150_cnn_inception100.csv', '0.00201957']
['05406', '05406_0000976_cnn_inception100.csv', '0.0127967']
['05194', '05194_0003896_cnn_inception100.csv', '0.00445739']
['05410', '05410_0000665_cnn_inception100.csv', '0.00102062']
['05369', '05369_0001244_cnn_inception100.csv', '0.00283287']
['05979', '05979_0006538_cnn_inception100.csv', '0.00384192']
['05861', '05861_0001256_cnn_inception100.csv', '0.00685826']
['05616', '05616_0012701_cnn_inception100.csv', '0.00813184']
['05598', '05598_0004899_cnn_inception100.csv', '0.0141845']
['05565', '05565_0004613_cnn_inception100.csv', '7.05031e-06']
['06500', '06500_0001854_cnn_inception100.csv', '0.0003642']
['06429', '06429_0005371_cnn_inception100.csv', '0.000887086']
['06457', '06457_0003452_cnn_inception100.csv', '0.0002865']
['06217', '06217_0004331_cnn_inception100.csv', '0.00127288']
['06036', '06036_0004412_cnn_inception100.csv', '0.0318366']
['06670', '06670_0007528_cnn_inception100.csv', '0.000332844']
['07285', '07285_0006977_cnn_inception100.csv', '0.0261892']
['07056', '07056_0002541_cnn_inception100.csv', '0.00359847']
['07470', '07470_0004271_cnn_inception100.csv', '5.83972e-05']
['07157', '07157_0004085_cnn_inception100.csv', '0.000164445']
['07382', '07382_0005554_cnn_inception100.csv', '0.000326703']
