['00038', '00038_0001610_cnn_inception100.csv', '0.000656552']
['00495', '00495_0003245_cnn_inception100.csv', '0.025249']
['00488', '00488_0005529_cnn_inception100.csv', '0.00689456']
['00845', '00845_0002619_cnn_inception100.csv', '0.00280183']
['01055', '01055_0005924_cnn_inception100.csv', '0.00305425']
['01077', '01077_0000531_cnn_inception100.csv', '0.00509237']
['01326', '01326_0012247_cnn_inception100.csv', '0.00186849']
['01404', '01404_0001855_cnn_inception100.csv', '0.00224102']
['01109', '01109_0003286_cnn_inception100.csv', '0.00983013']
['01707', '01707_0000188_cnn_inception100.csv', '0.000178112']
['01987', '01987_0004958_cnn_inception100.csv', '0.0122265']
['01815', '01815_0002784_cnn_inception100.csv', '0.00306426']
['02568', '02568_0000114_cnn_inception100.csv', '0.00298742']
['02534', '02534_0010823_cnn_inception100.csv', '0.00216296']
['02603', '02603_0002374_cnn_inception100.csv', '0.00322513']
['02461', '02461_0032000_cnn_inception100.csv', '0.00129512']
['02311', '02311_0042489_cnn_inception100.csv', '3.62539e-05']
['03445', '03445_0001456_cnn_inception100.csv', '0.00520497']
['03057', '03057_0007128_cnn_inception100.csv', '0.00246742']
['03950', '03950_0005605_cnn_inception100.csv', '0.00391521']
['03916', '03916_0019674_cnn_inception100.csv', '0.00037251']
['04633', '04633_0001472_cnn_inception100.csv', '0.000971396']
['04572', '04572_0004836_cnn_inception100.csv', '0.00179046']
['04796', '04796_0000205_cnn_inception100.csv', '0.0110739']
['04822', '04822_0003482_cnn_inception100.csv', '0.00278112']
['05127', '05127_0001397_cnn_inception100.csv', '0.00205101']
['05181', '05181_0000173_cnn_inception100.csv', '0.00249706']
['05485', '05485_0014297_cnn_inception100.csv', '0.000269142']
['05308', '05308_0001406_cnn_inception100.csv', '0.00393631']
['05101', '05101_0005587_cnn_inception100.csv', '0.000333235']
['05849', '05849_0002370_cnn_inception100.csv', '0.0020111']
['05552', '05552_0005714_cnn_inception100.csv', '0.00483642']
['05935', '05935_0007208_cnn_inception100.csv', '0.000199679']
['05702', '05702_0006186_cnn_inception100.csv', '0.000697885']
['06137', '06137_0004082_cnn_inception100.csv', '0.000278811']
['06285', '06285_0009954_cnn_inception100.csv', '0.0107115']
['06387', '06387_0010327_cnn_inception100.csv', '0.00134325']
['06041', '06041_0007942_cnn_inception100.csv', '0.000617851']
['06485', '06485_0001502_cnn_inception100.csv', '0.00331598']
['06636', '06636_0063647_cnn_inception100.csv', '0.000598573']
['06783', '06783_0002480_cnn_inception100.csv', '0.00329588']
['07351', '07351_0000767_cnn_inception100.csv', '0.00188895']
['07375', '07375_0008474_cnn_inception100.csv', '0.00195873']
['07237', '07237_0004008_cnn_inception100.csv', '0.000346112']
