['00259', '00259_0003341_cnn_inception100.csv', '9.87176e-05']
['00445', '00445_0010774_cnn_inception100.csv', '0.00257732']
['00919', '00919_0005698_cnn_inception100.csv', '0.00111415']
['01483', '01483_0012976_cnn_inception100.csv', '0.00126161']
['01375', '01375_0002517_cnn_inception100.csv', '1.11685e-05']
['01741', '01741_0002667_cnn_inception100.csv', '0.00391056']
['01559', '01559_0008268_cnn_inception100.csv', '0.00347328']
['02754', '02754_0005488_cnn_inception100.csv', '0.0010135']
['02052', '02052_0008261_cnn_inception100.csv', '0.00345117']
['02430', '02430_0001242_cnn_inception100.csv', '0.00170045']
['03309', '03309_0002098_cnn_inception100.csv', '0.00103838']
['03052', '03052_0000414_cnn_inception100.csv', '1.9079e-05']
['03548', '03548_0003928_cnn_inception100.csv', '0.00406066']
['03891', '03891_0004855_cnn_inception100.csv', '0.00575317']
['03691', '03691_0005328_cnn_inception100.csv', '0.0309256']
['04358', '04358_0005415_cnn_inception100.csv', '0.00323798']
['04982', '04982_0004613_cnn_inception100.csv', '0.00611082']
['04707', '04707_0002233_cnn_inception100.csv', '0.000398775']
['04690', '04690_0001107_cnn_inception100.csv', '0.000954539']
['05120', '05120_0001226_cnn_inception100.csv', '0.000328081']
['05413', '05413_0006389_cnn_inception100.csv', '0.00214435']
['05365', '05365_0003237_cnn_inception100.csv', '0.197055']
['05923', '05923_0000603_cnn_inception100.csv', '0.00185709']
['05664', '05664_0027988_cnn_inception100.csv', '0.000278551']
['06474', '06474_0001785_cnn_inception100.csv', '0.00237222']
['06309', '06309_0000923_cnn_inception100.csv', '0.000134466']
['06437', '06437_0000033_cnn_inception100.csv', '0.00555142']
['06596', '06596_0000477_cnn_inception100.csv', '0.00164917']
['06682', '06682_0002790_cnn_inception100.csv', '0.00335852']
['06655', '06655_0000676_cnn_inception100.csv', '0.00352229']
['06728', '06728_0002362_cnn_inception100.csv', '0.000867594']
['07061', '07061_0000047_cnn_inception100.csv', '0.109968']
['07308', '07308_0007330_cnn_inception100.csv', '0.0015068']
