['00272', '00272_0004488_cnn_inception100.csv', '0.000219668']
['00025', '00025_0012382_cnn_inception100.csv', '6.13236e-06']
['00820', '00820_0001844_cnn_inception100.csv', '2.96294e-05']
['01478', '01478_0000486_cnn_inception100.csv', '0.00113563']
['01291', '01291_0005763_cnn_inception100.csv', '0.000400107']
['01042', '01042_0004677_cnn_inception100.csv', '0.000169298']
['01199', '01199_0005299_cnn_inception100.csv', '0.000858024']
['01517', '01517_0029857_cnn_inception100.csv', '0.00386675']
['01826', '01826_0002103_cnn_inception100.csv', '0.000471677']
['01734', '01734_0007164_cnn_inception100.csv', '0.000220189']
['03086', '03086_0003255_cnn_inception100.csv', '0.000935409']
['03727', '03727_0010586_cnn_inception100.csv', '0.00011551']
['03887', '03887_0002538_cnn_inception100.csv', '0.00249672']
['03790', '03790_0005113_cnn_inception100.csv', '0.000453939']
['03834', '03834_0003277_cnn_inception100.csv', '0.0011309']
['04103', '04103_0009069_cnn_inception100.csv', '1.9683e-05']
['04334', '04334_0005572_cnn_inception100.csv', '0.000144208']
['04832', '04832_0017142_cnn_inception100.csv', '0.0024231']
['04593', '04593_0002033_cnn_inception100.csv', '0.00158009']
['05390', '05390_0014385_cnn_inception100.csv', '0.000282961']
['05764', '05764_0000004_cnn_inception100.csv', '0.00264875']
['05825', '05825_0000114_cnn_inception100.csv', '4.16689e-05']
['06079', '06079_0003641_cnn_inception100.csv', '0.00196603']
['07245', '07245_0021872_cnn_inception100.csv', '2.04066e-06']
