['00053', '00053_0003116_cnn_inception100.csv', '0.0171976']
['00315', '00315_0002755_cnn_inception100.csv', '0.00185081']
['00340', '00340_0005153_cnn_inception100.csv', '0.0029423']
['00193', '00193_0005958_cnn_inception100.csv', '0.0077433']
['00152', '00152_0003114_cnn_inception100.csv', '0.00429491']
['00617', '00617_0001809_cnn_inception100.csv', '0.000973322']
['00629', '00629_0002725_cnn_inception100.csv', '0.000597628']
['01091', '01091_0007431_cnn_inception100.csv', '0.00278588']
['01079', '01079_0005332_cnn_inception100.csv', '0.00158774']
['01473', '01473_0006817_cnn_inception100.csv', '0.00173709']
['01738', '01738_0009221_cnn_inception100.csv', '0.0023744']
['02768', '02768_0003161_cnn_inception100.csv', '0.00429401']
['02950', '02950_0002747_cnn_inception100.csv', '0.00015481']
['02607', '02607_0000651_cnn_inception100.csv', '0.00131428']
['02541', '02541_0001900_cnn_inception100.csv', '0.00135492']
['02689', '02689_0003803_cnn_inception100.csv', '0.00108858']
['02976', '02976_0003106_cnn_inception100.csv', '0.00360237']
['02213', '02213_0000591_cnn_inception100.csv', '0.00312357']
['02014', '02014_0000134_cnn_inception100.csv', '0.00336464']
['02221', '02221_0019341_cnn_inception100.csv', '0.00670341']
['03027', '03027_0000946_cnn_inception100.csv', '0.00315393']
['03290', '03290_0001994_cnn_inception100.csv', '0.00118729']
['03175', '03175_0002118_cnn_inception100.csv', '0.00511003']
['03513', '03513_0005103_cnn_inception100.csv', '0.0038164']
['03578', '03578_0005589_cnn_inception100.csv', '0.00211615']
['03911', '03911_0017207_cnn_inception100.csv', '0.00215407']
['03753', '03753_0000324_cnn_inception100.csv', '0.00149497']
['03970', '03970_0000360_cnn_inception100.csv', '0.00303211']
['04013', '04013_0002787_cnn_inception100.csv', '0.000953128']
['04937', '04937_0000209_cnn_inception100.csv', '0.00184971']
['04838', '04838_0020983_cnn_inception100.csv', '0.00194932']
['04524', '04524_0000107_cnn_inception100.csv', '0.000909855']
['04786', '04786_0000076_cnn_inception100.csv', '0.00179338']
['05037', '05037_0009039_cnn_inception100.csv', '0.0321085']
['05013', '05013_0000114_cnn_inception100.csv', '0.00126403']
['05355', '05355_0002281_cnn_inception100.csv', '0.000715237']
['05663', '05663_0001059_cnn_inception100.csv', '3.57556e-06']
['05698', '05698_0011497_cnn_inception100.csv', '0.00927453']
['05615', '05615_0003951_cnn_inception100.csv', '0.0010405']
['06298', '06298_0006303_cnn_inception100.csv', '0.00463138']
['06002', '06002_0001563_cnn_inception100.csv', '0.00433089']
['06015', '06015_0018631_cnn_inception100.csv', '0.00228772']
['06583', '06583_0002046_cnn_inception100.csv', '0.000270544']
