['00252', '00252_0002671_cnn_inception100.csv', '8.5523e-07']
['00693', '00693_0000891_cnn_inception100.csv', '0.00197282']
['00617', '00617_0001809_cnn_inception100.csv', '0.000432912']
['00612', '00612_0000416_cnn_inception100.csv', '2.53607e-06']
['01114', '01114_0020679_cnn_inception100.csv', '0.00190867']
['01130', '01130_0034252_cnn_inception100.csv', '0.000329917']
['01552', '01552_0006600_cnn_inception100.csv', '9.79576e-06']
['01733', '01733_0011285_cnn_inception100.csv', '2.13823e-06']
['02753', '02753_0005578_cnn_inception100.csv', '0.000906443']
['02826', '02826_0033807_cnn_inception100.csv', '1.79815e-05']
['02832', '02832_0005772_cnn_inception100.csv', '4.26119e-07']
['02804', '02804_0007397_cnn_inception100.csv', '1.15323e-06']
['02749', '02749_0003279_cnn_inception100.csv', '0.000541539']
['02027', '02027_0004859_cnn_inception100.csv', '0.148064']
['02461', '02461_0032000_cnn_inception100.csv', '0.0138549']
['02339', '02339_0006937_cnn_inception100.csv', '0.00159434']
['02186', '02186_0000436_cnn_inception100.csv', '0.00375902']
['03489', '03489_0028657_cnn_inception100.csv', '0.00183094']
['03271', '03271_0006779_cnn_inception100.csv', '0.00026139']
['03339', '03339_0010352_cnn_inception100.csv', '3.39949e-07']
['03378', '03378_0025440_cnn_inception100.csv', '0.00317491']
['03916', '03916_0019674_cnn_inception100.csv', '0.0002415']
['03997', '03997_0049553_cnn_inception100.csv', '0.00906516']
['03741', '03741_0004323_cnn_inception100.csv', '0.00112793']
['03783', '03783_0012241_cnn_inception100.csv', '0.000340151']
['04062', '04062_0004908_cnn_inception100.csv', '3.13123e-05']
['04167', '04167_0000694_cnn_inception100.csv', '0.00715431']
['04937', '04937_0000209_cnn_inception100.csv', '0.00180626']
['04533', '04533_0005294_cnn_inception100.csv', '0.000510267']
['05112', '05112_0007499_cnn_inception100.csv', '2.87753e-05']
['05925', '05925_0005099_cnn_inception100.csv', '0.0104529']
['05656', '05656_0001795_cnn_inception100.csv', '0.00423485']
['05857', '05857_0016475_cnn_inception100.csv', '0.00935094']
['05719', '05719_0004173_cnn_inception100.csv', '0.000145113']
['05702', '05702_0006186_cnn_inception100.csv', '0.000507763']
['06933', '06933_0034513_cnn_inception100.csv', '0.000381479']
['07315', '07315_0001356_cnn_inception100.csv', '0.000229157']
