['00290', '00290_0002955_cnn_inception100.csv', '1.90573e-05']
['00042', '00042_0008935_cnn_inception100.csv', '2.22449e-05']
['00249', '00249_0005488_cnn_inception100.csv', '0.00141674']
['00611', '00611_0004399_cnn_inception100.csv', '0.00158423']
['00905', '00905_0001110_cnn_inception100.csv', '0.0176685']
['01091', '01091_0007431_cnn_inception100.csv', '0.00162578']
['01094', '01094_0008766_cnn_inception100.csv', '0.000638168']
['01427', '01427_0004902_cnn_inception100.csv', '0.000606001']
['01925', '01925_0003620_cnn_inception100.csv', '0.000202371']
['01941', '01941_0006801_cnn_inception100.csv', '0.00182961']
['01952', '01952_0003663_cnn_inception100.csv', '0.000393645']
['02774', '02774_0004335_cnn_inception100.csv', '0.00130557']
['02550', '02550_0001063_cnn_inception100.csv', '0.000299855']
['02357', '02357_0021682_cnn_inception100.csv', '0.00158533']
['03469', '03469_0001212_cnn_inception100.csv', '0.0150337']
['03058', '03058_0000421_cnn_inception100.csv', '0.001293']
['03903', '03903_0001411_cnn_inception100.csv', '0.00262135']
['04181', '04181_0002159_cnn_inception100.csv', '0.00152242']
['04050', '04050_0003967_cnn_inception100.csv', '2.78432e-06']
['04687', '04687_0000534_cnn_inception100.csv', '0.0015682']
['05134', '05134_0007291_cnn_inception100.csv', '0.00520137']
['05105', '05105_0001981_cnn_inception100.csv', '0.000342328']
['05215', '05215_0009490_cnn_inception100.csv', '0.0144093']
['05712', '05712_0004599_cnn_inception100.csv', '0.000390158']
['05801', '05801_0003635_cnn_inception100.csv', '0.00110435']
['06304', '06304_0005965_cnn_inception100.csv', '0.00672624']
['06472', '06472_0002779_cnn_inception100.csv', '0.0017139']
['06168', '06168_0007586_cnn_inception100.csv', '0.000871915']
['06447', '06447_0001334_cnn_inception100.csv', '0.00132768']
['06596', '06596_0000477_cnn_inception100.csv', '0.00146536']
['07473', '07473_0007035_cnn_inception100.csv', '1.0816e-05']
['07284', '07284_0001569_cnn_inception100.csv', '0.00127897']
['07061', '07061_0000047_cnn_inception100.csv', '0.000180678']
['07008', '07008_0000233_cnn_inception100.csv', '0.00679312']
['07266', '07266_0004174_cnn_inception100.csv', '0.00105835']
