['00054', '00054_0000207_cnn_inception100.csv', '0.00497739']
['00163', '00163_0001298_cnn_inception100.csv', '0.0237719']
['00569', '00569_0002985_cnn_inception100.csv', '0.0212696']
['00504', '00504_0003948_cnn_inception100.csv', '0.0215795']
['00800', '00800_0013913_cnn_inception100.csv', '0.180182']
['01172', '01172_0003386_cnn_inception100.csv', '0.000766037']
['01037', '01037_0004832_cnn_inception100.csv', '0.00379371']
['01015', '01015_0003481_cnn_inception100.csv', '0.00718227']
['01026', '01026_0002776_cnn_inception100.csv', '0.00270083']
['01915', '01915_0001556_cnn_inception100.csv', '5.80838e-05']
['01609', '01609_0013488_cnn_inception100.csv', '0.0614885']
['01600', '01600_0003945_cnn_inception100.csv', '0.0019606']
['01508', '01508_0005900_cnn_inception100.csv', '0.00287874']
['02565', '02565_0003166_cnn_inception100.csv', '0.00438455']
['02718', '02718_0010052_cnn_inception100.csv', '0.00211687']
['02789', '02789_0006185_cnn_inception100.csv', '0.00163562']
['02929', '02929_0000591_cnn_inception100.csv', '0.000679493']
['02561', '02561_0001850_cnn_inception100.csv', '0.00267597']
['02844', '02844_0002924_cnn_inception100.csv', '0.00253816']
['02977', '02977_0004759_cnn_inception100.csv', '0.00220824']
['02080', '02080_0010257_cnn_inception100.csv', '0.00254063']
['02005', '02005_0000681_cnn_inception100.csv', '0.00201442']
['02460', '02460_0004788_cnn_inception100.csv', '0.00252402']
['02316', '02316_0004114_cnn_inception100.csv', '0.000740615']
['02195', '02195_0006627_cnn_inception100.csv', '0.00653562']
['02477', '02477_0001991_cnn_inception100.csv', '0.00843418']
['02084', '02084_0004107_cnn_inception100.csv', '0.00229243']
['03424', '03424_0051391_cnn_inception100.csv', '0.00381869']
['03398', '03398_0002008_cnn_inception100.csv', '0.00412466']
['03169', '03169_0008393_cnn_inception100.csv', '0.00390297']
['03116', '03116_0002839_cnn_inception100.csv', '0.00138891']
['03840', '03840_0008363_cnn_inception100.csv', '0.00216653']
['03698', '03698_0004683_cnn_inception100.csv', '0.0336759']
['03858', '03858_0004914_cnn_inception100.csv', '0.000417335']
['04144', '04144_0004619_cnn_inception100.csv', '0.0311694']
['04102', '04102_0002496_cnn_inception100.csv', '0.00140425']
['04078', '04078_0005348_cnn_inception100.csv', '0.00203644']
['04467', '04467_0010233_cnn_inception100.csv', '0.00384691']
['04428', '04428_0002387_cnn_inception100.csv', '0.00267539']
['04419', '04419_0011568_cnn_inception100.csv', '0.00476998']
['04550', '04550_0003557_cnn_inception100.csv', '0.00164658']
['04559', '04559_0021234_cnn_inception100.csv', '0.026367']
['04706', '04706_0004504_cnn_inception100.csv', '0.0019892']
['04820', '04820_0004878_cnn_inception100.csv', '2.76628e-05']
['04539', '04539_0001165_cnn_inception100.csv', '0.00127795']
['05128', '05128_0003858_cnn_inception100.csv', '0.00133402']
['05313', '05313_0003240_cnn_inception100.csv', '0.00272269']
['05400', '05400_0000701_cnn_inception100.csv', '0.00144297']
['05409', '05409_0002420_cnn_inception100.csv', '0.0220992']
['05433', '05433_0003923_cnn_inception100.csv', '0.0316409']
['05026', '05026_0002171_cnn_inception100.csv', '0.00477913']
['05747', '05747_0005664_cnn_inception100.csv', '0.00803325']
['05826', '05826_0007931_cnn_inception100.csv', '0.001601']
['05505', '05505_0006583_cnn_inception100.csv', '0.00102929']
['05699', '05699_0004621_cnn_inception100.csv', '0.00245332']
['05614', '05614_0011414_cnn_inception100.csv', '0.00179605']
['06138', '06138_0000105_cnn_inception100.csv', '0.00180434']
['06416', '06416_0002331_cnn_inception100.csv', '0.00322754']
['06398', '06398_0008725_cnn_inception100.csv', '0.00129108']
['06390', '06390_0003138_cnn_inception100.csv', '0.000482526']
['06133', '06133_0002703_cnn_inception100.csv', '0.00169172']
['06956', '06956_0006793_cnn_inception100.csv', '0.0594382']
['06624', '06624_0002261_cnn_inception100.csv', '0.0049971']
['06696', '06696_0002716_cnn_inception100.csv', '0.0016727']
['06964', '06964_0002021_cnn_inception100.csv', '0.0436215']
['06887', '06887_0015100_cnn_inception100.csv', '0.00198595']
['06687', '06687_0002342_cnn_inception100.csv', '0.00133256']
['06520', '06520_0001477_cnn_inception100.csv', '0.00286884']
['07230', '07230_0000621_cnn_inception100.csv', '2.34704e-05']
['07095', '07095_0007785_cnn_inception100.csv', '0.00394632']
['07268', '07268_0001399_cnn_inception100.csv', '0.0116923']
