['00453', '00453_0004386_cnn_inception100.csv', '4.77988e-05']
['00121', '00121_0000143_cnn_inception100.csv', '0.00409082']
['00441', '00441_0000478_cnn_inception100.csv', '0.00183945']
['00252', '00252_0002671_cnn_inception100.csv', '8.70968e-07']
['00459', '00459_0005590_cnn_inception100.csv', '0.013865']
['00284', '00284_0000909_cnn_inception100.csv', '0.0014323']
['00505', '00505_0004904_cnn_inception100.csv', '0.000859107']
['00629', '00629_0002725_cnn_inception100.csv', '0.10497']
['00863', '00863_0002554_cnn_inception100.csv', '0.00144803']
['00507', '00507_0001813_cnn_inception100.csv', '0.00239917']
['00612', '00612_0000416_cnn_inception100.csv', '3.85709e-07']
['01382', '01382_0009822_cnn_inception100.csv', '0.00202836']
['01118', '01118_0008296_cnn_inception100.csv', '0.00906141']
['01039', '01039_0000065_cnn_inception100.csv', '0.00158966']
['01441', '01441_0004811_cnn_inception100.csv', '0.00573461']
['01079', '01079_0005332_cnn_inception100.csv', '0.00273902']
['01460', '01460_0000208_cnn_inception100.csv', '0.00178163']
['01581', '01581_0003225_cnn_inception100.csv', '0.00207076']
['01875', '01875_0000508_cnn_inception100.csv', '0.00112431']
['01807', '01807_0010212_cnn_inception100.csv', '0.00159354']
['01682', '01682_0009961_cnn_inception100.csv', '0.00195653']
['01993', '01993_0006945_cnn_inception100.csv', '0.000425493']
['02904', '02904_0003433_cnn_inception100.csv', '0.000891866']
['02848', '02848_0026719_cnn_inception100.csv', '0.000854721']
['02832', '02832_0005772_cnn_inception100.csv', '1.18832e-07']
['02198', '02198_0005782_cnn_inception100.csv', '0.00108792']
['02208', '02208_0002205_cnn_inception100.csv', '0.0188459']
['02201', '02201_0000196_cnn_inception100.csv', '0.00207076']
['02468', '02468_0004975_cnn_inception100.csv', '0.00206357']
['02181', '02181_0004528_cnn_inception100.csv', '0.000309654']
['02186', '02186_0000436_cnn_inception100.csv', '0.00243926']
['03487', '03487_0002413_cnn_inception100.csv', '0.00180962']
['03271', '03271_0006779_cnn_inception100.csv', '2.27224e-06']
['03420', '03420_0001136_cnn_inception100.csv', '0.00598181']
['03403', '03403_0000158_cnn_inception100.csv', '0.00409396']
['03067', '03067_0013664_cnn_inception100.csv', '0.0017951']
['03051', '03051_0003655_cnn_inception100.csv', '0.00138598']
['03339', '03339_0010352_cnn_inception100.csv', '2.63349e-07']
['03734', '03734_0003342_cnn_inception100.csv', '0.00161637']
['03729', '03729_0000143_cnn_inception100.csv', '0.00399126']
['03711', '03711_0007699_cnn_inception100.csv', '0.00422866']
['03936', '03936_0000362_cnn_inception100.csv', '0.00179915']
['04145', '04145_0000975_cnn_inception100.csv', '0.00299498']
['04447', '04447_0000674_cnn_inception100.csv', '0.00243641']
['04298', '04298_0002952_cnn_inception100.csv', '0.00106149']
['04356', '04356_0006470_cnn_inception100.csv', '0.000315681']
['04366', '04366_0000348_cnn_inception100.csv', '0.00263139']
['04043', '04043_0004635_cnn_inception100.csv', '0.000700827']
['04011', '04011_0007587_cnn_inception100.csv', '0.00119849']
['04694', '04694_0003787_cnn_inception100.csv', '0.00206134']
['04832', '04832_0017142_cnn_inception100.csv', '0.000885427']
['04514', '04514_0002543_cnn_inception100.csv', '0.00620955']
['04916', '04916_0008328_cnn_inception100.csv', '0.00175829']
['04756', '04756_0007535_cnn_inception100.csv', '0.00669171']
['04506', '04506_0004790_cnn_inception100.csv', '0.00993257']
['04702', '04702_0003274_cnn_inception100.csv', '0.00262264']
['05286', '05286_0004012_cnn_inception100.csv', '0.000135686']
['05423', '05423_0004154_cnn_inception100.csv', '0.00157146']
['05102', '05102_0005228_cnn_inception100.csv', '0.00207076']
['05114', '05114_0001068_cnn_inception100.csv', '0.0285282']
['05201', '05201_0004930_cnn_inception100.csv', '0.0102065']
['05020', '05020_0000859_cnn_inception100.csv', '0.00526301']
['05270', '05270_0001375_cnn_inception100.csv', '0.000244772']
['05017', '05017_0007579_cnn_inception100.csv', '0.00104601']
['05564', '05564_0001799_cnn_inception100.csv', '6.5968e-07']
['05967', '05967_0037578_cnn_inception100.csv', '0.00138861']
['06445', '06445_0004514_cnn_inception100.csv', '0.00173802']
['06260', '06260_0009743_cnn_inception100.csv', '0.00186645']
['06258', '06258_0016653_cnn_inception100.csv', '0.011856']
['06120', '06120_0009270_cnn_inception100.csv', '0.00149384']
['06815', '06815_0010541_cnn_inception100.csv', '0.0080786']
['06743', '06743_0003179_cnn_inception100.csv', '0.00346115']
['06788', '06788_0005764_cnn_inception100.csv', '0.0235589']
['06730', '06730_0004858_cnn_inception100.csv', '0.0056152']
['06561', '06561_0015425_cnn_inception100.csv', '0.000368977']
['06661', '06661_0002414_cnn_inception100.csv', '0.000954022']
['07440', '07440_0003879_cnn_inception100.csv', '0.00317645']
['07267', '07267_0000785_cnn_inception100.csv', '0.00174163']
['07463', '07463_0000963_cnn_inception100.csv', '0.00654553']
['07054', '07054_0010513_cnn_inception100.csv', '0.00137858']
