['00632', '00632_0011139_cnn_inception100.csv', '2.87915e-05']
['00755', '00755_0016227_cnn_inception100.csv', '0.00319289']
['00610', '00610_0002285_cnn_inception100.csv', '0.00847966']
['00870', '00870_0000892_cnn_inception100.csv', '0.00770436']
['00813', '00813_0051208_cnn_inception100.csv', '0.00259887']
['01050', '01050_0008970_cnn_inception100.csv', '0.00228393']
['01521', '01521_0005356_cnn_inception100.csv', '0.0034381']
['01711', '01711_0028345_cnn_inception100.csv', '0.000899056']
['01646', '01646_0001953_cnn_inception100.csv', '0.000565844']
['02644', '02644_0006128_cnn_inception100.csv', '0.00155196']
['03410', '03410_0002463_cnn_inception100.csv', '0.0128238']
['04203', '04203_0021906_cnn_inception100.csv', '0.00314959']
['04250', '04250_0001363_cnn_inception100.csv', '0.00201619']
['04185', '04185_0004005_cnn_inception100.csv', '0.00227984']
['04010', '04010_0001582_cnn_inception100.csv', '0.00127601']
['04952', '04952_0001181_cnn_inception100.csv', '0.00543593']
['04704', '04704_0001919_cnn_inception100.csv', '0.00915708']
['05293', '05293_0002489_cnn_inception100.csv', '0.0162631']
['05476', '05476_0005647_cnn_inception100.csv', '0.00328399']
['05955', '05955_0001840_cnn_inception100.csv', '0.00410428']
['05513', '05513_0007012_cnn_inception100.csv', '0.00412447']
['06579', '06579_0001637_cnn_inception100.csv', '0.00122066']
['06669', '06669_0001830_cnn_inception100.csv', '0.000356821']
['06659', '06659_0013242_cnn_inception100.csv', '0.00193292']
['07319', '07319_0017285_cnn_inception100.csv', '0.00369485']
