['00251', '00251_0001267_cnn_inception100.csv', '0.16111']
['00436', '00436_0006181_cnn_inception100.csv', '0.000253687']
['00409', '00409_0003209_cnn_inception100.csv', '0.0063542']
['00377', '00377_0003723_cnn_inception100.csv', '1.3371e-05']
['00322', '00322_0000977_cnn_inception100.csv', '0.000581503']
['00354', '00354_0017461_cnn_inception100.csv', '0.00257416']
['00362', '00362_0004606_cnn_inception100.csv', '0.000580709']
['00083', '00083_0004549_cnn_inception100.csv', '0.00430368']
['00479', '00479_0006964_cnn_inception100.csv', '0.000182542']
['00014', '00014_0006149_cnn_inception100.csv', '0.000655863']
['00068', '00068_0000489_cnn_inception100.csv', '4.98147e-06']
['00004', '00004_0002990_cnn_inception100.csv', '0.00383361']
['00326', '00326_0004110_cnn_inception100.csv', '0.00170966']
['00165', '00165_0007731_cnn_inception100.csv', '0.0114796']
['00154', '00154_0002016_cnn_inception100.csv', '0.00540336']
['00305', '00305_0000360_cnn_inception100.csv', '0.0310857']
['00358', '00358_0010971_cnn_inception100.csv', '0.142486']
['00011', '00011_0012309_cnn_inception100.csv', '0.00294253']
['00018', '00018_0003330_cnn_inception100.csv', '0.0033016']
['00212', '00212_0005238_cnn_inception100.csv', '0.0057957']
['00020', '00020_0000440_cnn_inception100.csv', '0.00974976']
['00421', '00421_0003478_cnn_inception100.csv', '0.00301164']
['00214', '00214_0004482_cnn_inception100.csv', '0.000347533']
['00480', '00480_0025337_cnn_inception100.csv', '0.00396154']
['00832', '00832_0005414_cnn_inception100.csv', '0.000496418']
['00778', '00778_0003570_cnn_inception100.csv', '0.0153054']
['00979', '00979_0006745_cnn_inception100.csv', '0.0202466']
['00970', '00970_0004613_cnn_inception100.csv', '6.09344e-05']
['00984', '00984_0003070_cnn_inception100.csv', '0.00265274']
['00567', '00567_0003346_cnn_inception100.csv', '0.000870786']
['00752', '00752_0012132_cnn_inception100.csv', '0.00229168']
['00952', '00952_0002066_cnn_inception100.csv', '0.0024099']
['00762', '00762_0004284_cnn_inception100.csv', '0.00332551']
['00791', '00791_0006083_cnn_inception100.csv', '0.00460931']
['00798', '00798_0002576_cnn_inception100.csv', '0.00382506']
['00627', '00627_0002938_cnn_inception100.csv', '0.00196424']
['00821', '00821_0003016_cnn_inception100.csv', '0.0077163']
['00601', '00601_0002747_cnn_inception100.csv', '0.00164891']
['00898', '00898_0000739_cnn_inception100.csv', '0.00319275']
['00836', '00836_0000607_cnn_inception100.csv', '0.0190576']
['00980', '00980_0045328_cnn_inception100.csv', '0.0016296']
['00974', '00974_0001092_cnn_inception100.csv', '0.00115227']
['00786', '00786_0002801_cnn_inception100.csv', '0.00028527']
['00972', '00972_0008589_cnn_inception100.csv', '0.000516587']
['00590', '00590_0001222_cnn_inception100.csv', '0.000897162']
['00769', '00769_0001174_cnn_inception100.csv', '0.0365024']
['00591', '00591_0001899_cnn_inception100.csv', '0.0456883']
['00823', '00823_0017610_cnn_inception100.csv', '0.0324839']
['00883', '00883_0000198_cnn_inception100.csv', '0.00115678']
['00884', '00884_0001564_cnn_inception100.csv', '0.0100674']
