['00398', '00398_0002383_cnn_inception100.csv', '0.00168675']
['00476', '00476_0001167_cnn_inception100.csv', '0.00199859']
['00432', '00432_0002466_cnn_inception100.csv', '0.000522418']
['00374', '00374_0003230_cnn_inception100.csv', '0.000943506']
['00342', '00342_0002607_cnn_inception100.csv', '0.00228029']
['00072', '00072_0002588_cnn_inception100.csv', '0.00145651']
['00544', '00544_0000721_cnn_inception100.csv', '0.00158562']
['00589', '00589_0002378_cnn_inception100.csv', '0.000807096']
['00971', '00971_0009178_cnn_inception100.csv', '0.00851044']
['00978', '00978_0003473_cnn_inception100.csv', '0.000193739']
['00620', '00620_0000632_cnn_inception100.csv', '0.00851191']
['00943', '00943_0005436_cnn_inception100.csv', '0.00184538']
['00555', '00555_0010363_cnn_inception100.csv', '0.00538173']
['00553', '00553_0003866_cnn_inception100.csv', '0.00139466']
['00562', '00562_0000168_cnn_inception100.csv', '0.00381857']
['01349', '01349_0001300_cnn_inception100.csv', '0.00126611']
['01205', '01205_0003191_cnn_inception100.csv', '0.00184029']
['01294', '01294_0003101_cnn_inception100.csv', '0.00162603']
['01308', '01308_0029946_cnn_inception100.csv', '0.00161961']
['01318', '01318_0050291_cnn_inception100.csv', '0.00407151']
['01410', '01410_0007027_cnn_inception100.csv', '7.67905e-05']
['01922', '01922_0000831_cnn_inception100.csv', '0.00217869']
['01667', '01667_0004303_cnn_inception100.csv', '0.00256574']
['01674', '01674_0014014_cnn_inception100.csv', '9.17564e-06']
['01889', '01889_0004956_cnn_inception100.csv', '0.00297687']
['01998', '01998_0002700_cnn_inception100.csv', '0.00121121']
['01583', '01583_0000029_cnn_inception100.csv', '0.00102947']
['01824', '01824_0007014_cnn_inception100.csv', '0.00201775']
['01846', '01846_0004239_cnn_inception100.csv', '0.00203995']
['01768', '01768_0003480_cnn_inception100.csv', '0.00225531']
['01793', '01793_0006807_cnn_inception100.csv', '0.00132378']
['02863', '02863_0003108_cnn_inception100.csv', '0.00495226']
['02926', '02926_0001851_cnn_inception100.csv', '0.00032312']
