['00079', '00079_0000477_cnn_inception100.csv', '0.00134451']
['00035', '00035_0005802_cnn_inception100.csv', '0.0157838']
['00162', '00162_0003118_cnn_inception100.csv', '0.00393618']
['00770', '00770_0000275_cnn_inception100.csv', '0.00456179']
['00826', '00826_0003549_cnn_inception100.csv', '0.00639248']
['00891', '00891_0000130_cnn_inception100.csv', '0.00148142']
['00864', '00864_0005572_cnn_inception100.csv', '0.000977273']
['00571', '00571_0022306_cnn_inception100.csv', '0.0036792']
['01280', '01280_0017374_cnn_inception100.csv', '0.00234092']
['01354', '01354_0002092_cnn_inception100.csv', '0.0248473']
['01061', '01061_0000670_cnn_inception100.csv', '0.000779537']
['01136', '01136_0006552_cnn_inception100.csv', '0.000137788']
['01940', '01940_0004761_cnn_inception100.csv', '0.00807075']
['01771', '01771_0000766_cnn_inception100.csv', '0.000459674']
['01620', '01620_0002904_cnn_inception100.csv', '0.00105458']
['01680', '01680_0001028_cnn_inception100.csv', '0.000206821']
['01726', '01726_0004629_cnn_inception100.csv', '0.00226411']
['01831', '01831_0009058_cnn_inception100.csv', '0.00207664']
['02679', '02679_0000869_cnn_inception100.csv', '0.00178621']
['02664', '02664_0001165_cnn_inception100.csv', '0.000119606']
['02743', '02743_0002953_cnn_inception100.csv', '0.00472973']
['02971', '02971_0003545_cnn_inception100.csv', '0.00285113']
['02199', '02199_0004748_cnn_inception100.csv', '0.0031451']
['02028', '02028_0004591_cnn_inception100.csv', '0.000197357']
['02017', '02017_0006580_cnn_inception100.csv', '0.00176563']
['02249', '02249_0003188_cnn_inception100.csv', '0.0229778']
['02207', '02207_0003658_cnn_inception100.csv', '5.7528e-05']
['02273', '02273_0001319_cnn_inception100.csv', '0.00396643']
['02341', '02341_0003808_cnn_inception100.csv', '0.0120822']
['02174', '02174_0001700_cnn_inception100.csv', '0.00516377']
['03011', '03011_0011263_cnn_inception100.csv', '0.00360735']
['03282', '03282_0003735_cnn_inception100.csv', '0.00324946']
['03278', '03278_0015027_cnn_inception100.csv', '0.00478627']
['03130', '03130_0004059_cnn_inception100.csv', '0.0131598']
['03182', '03182_0000492_cnn_inception100.csv', '0.0141844']
['03217', '03217_0010106_cnn_inception100.csv', '0.00253161']
['03483', '03483_0002287_cnn_inception100.csv', '0.00616323']
['03697', '03697_0002214_cnn_inception100.csv', '0.00715673']
['03801', '03801_0005399_cnn_inception100.csv', '0.00529949']
['03642', '03642_0017949_cnn_inception100.csv', '0.000337354']
['03730', '03730_0020188_cnn_inception100.csv', '0.0131799']
['04201', '04201_0007593_cnn_inception100.csv', '0.00215903']
['04196', '04196_0001230_cnn_inception100.csv', '0.00316551']
['04277', '04277_0001634_cnn_inception100.csv', '0.0046532']
['04938', '04938_0005403_cnn_inception100.csv', '0.00224276']
['04680', '04680_0002230_cnn_inception100.csv', '0.0021515']
['04721', '04721_0001427_cnn_inception100.csv', '7.65776e-05']
['04974', '04974_0012127_cnn_inception100.csv', '0.00204292']
['04927', '04927_0006412_cnn_inception100.csv', '0.00241291']
['04744', '04744_0002163_cnn_inception100.csv', '0.0300694']
['05251', '05251_0007301_cnn_inception100.csv', '0.00237148']
['05494', '05494_0002078_cnn_inception100.csv', '0.00509']
['05589', '05589_0027305_cnn_inception100.csv', '0.00135071']
['05887', '05887_0004483_cnn_inception100.csv', '0.0020605']
['05817', '05817_0002585_cnn_inception100.csv', '0.000986414']
['05593', '05593_0003519_cnn_inception100.csv', '0.00398814']
['05973', '05973_0020447_cnn_inception100.csv', '0.00400638']
['05890', '05890_0000678_cnn_inception100.csv', '0.000507113']
['05863', '05863_0000801_cnn_inception100.csv', '0.00191136']
['05884', '05884_0002278_cnn_inception100.csv', '0.00622513']
['06165', '06165_0010082_cnn_inception100.csv', '0.000828116']
['06305', '06305_0003745_cnn_inception100.csv', '0.00220337']
['06433', '06433_0002437_cnn_inception100.csv', '0.00193713']
['06157', '06157_0001120_cnn_inception100.csv', '0.000220414']
['06348', '06348_0004154_cnn_inception100.csv', '0.00786476']
['06698', '06698_0001912_cnn_inception100.csv', '0.00096377']
['06721', '06721_0000886_cnn_inception100.csv', '0.000555764']
['07019', '07019_0008367_cnn_inception100.csv', '0.0209286']
['07475', '07475_0017889_cnn_inception100.csv', '0.0022016']
['07410', '07410_0004675_cnn_inception100.csv', '0.00170357']
['07197', '07197_0005161_cnn_inception100.csv', '0.0075304']
['07121', '07121_0000799_cnn_inception100.csv', '0.00352831']
['07437', '07437_0003455_cnn_inception100.csv', '0.0303574']
