['00059', '00059_0002581_cnn_inception100.csv', '0.0314386']
['00976', '00976_0008741_cnn_inception100.csv', '0.00792418']
['01105', '01105_0001702_cnn_inception100.csv', '0.00717487']
['01164', '01164_0001140_cnn_inception100.csv', '0.00108761']
['01153', '01153_0000786_cnn_inception100.csv', '0.00139584']
['01549', '01549_0002573_cnn_inception100.csv', '0.00111135']
['02914', '02914_0019948_cnn_inception100.csv', '7.0175e-05']
['02106', '02106_0002727_cnn_inception100.csv', '0.0123083']
['03473', '03473_0002048_cnn_inception100.csv', '0.00264973']
['03267', '03267_0000187_cnn_inception100.csv', '0.0879511']
['03824', '03824_0005087_cnn_inception100.csv', '0.0044368']
['03788', '03788_0007207_cnn_inception100.csv', '0.00529651']
['04276', '04276_0005919_cnn_inception100.csv', '0.000152144']
['04529', '04529_0014650_cnn_inception100.csv', '0.00206591']
['04739', '04739_0002574_cnn_inception100.csv', '1.72285e-06']
['04576', '04576_0001756_cnn_inception100.csv', '0.00034']
['04960', '04960_0007115_cnn_inception100.csv', '0.00147068']
['05440', '05440_0002958_cnn_inception100.csv', '0.00178906']
['05468', '05468_0003633_cnn_inception100.csv', '0.00198023']
['06229', '06229_0006734_cnn_inception100.csv', '0.0037045']
['06653', '06653_0008664_cnn_inception100.csv', '0.000798985']
['06832', '06832_0005430_cnn_inception100.csv', '0.00349697']
['07196', '07196_0006135_cnn_inception100.csv', '0.00366484']
['07149', '07149_0001671_cnn_inception100.csv', '0.00240004']
['07146', '07146_0012097_cnn_inception100.csv', '0.000947729']
['07242', '07242_0001161_cnn_inception100.csv', '0.00123196']
['07431', '07431_0025111_cnn_inception100.csv', '0.00128489']
