['00117', '00117_0005989_cnn_inception100.csv', '2.94547e-05']
['00226', '00226_0001513_cnn_inception100.csv', '0.00253777']
['00693', '00693_0000891_cnn_inception100.csv', '0.00621199']
['00778', '00778_0003570_cnn_inception100.csv', '0.00192626']
['00806', '00806_0006174_cnn_inception100.csv', '0.000119278']
['00729', '00729_0000410_cnn_inception100.csv', '0.000801071']
['01439', '01439_0011344_cnn_inception100.csv', '0.00248684']
['01255', '01255_0001494_cnn_inception100.csv', '6.75295e-05']
['01130', '01130_0034252_cnn_inception100.csv', '5.46605e-05']
['01139', '01139_0012430_cnn_inception100.csv', '8.68501e-05']
['01618', '01618_0004193_cnn_inception100.csv', '0.00228001']
['01643', '01643_0003262_cnn_inception100.csv', '0.00182213']
['01980', '01980_0005853_cnn_inception100.csv', '0.00450285']
['01775', '01775_0008099_cnn_inception100.csv', '0.00103902']
['01624', '01624_0009748_cnn_inception100.csv', '0.000525853']
['01676', '01676_0000276_cnn_inception100.csv', '0.000412303']
['01766', '01766_0002634_cnn_inception100.csv', '0.0223489']
['01734', '01734_0007164_cnn_inception100.csv', '0.000369801']
['02902', '02902_0003157_cnn_inception100.csv', '0.000923085']
['02531', '02531_0003590_cnn_inception100.csv', '0.0048827']
['02698', '02698_0006943_cnn_inception100.csv', '0.00173099']
['02891', '02891_0001602_cnn_inception100.csv', '0.001727']
['02728', '02728_0011821_cnn_inception100.csv', '0.000426211']
['02869', '02869_0003520_cnn_inception100.csv', '0.00372772']
['02021', '02021_0004124_cnn_inception100.csv', '0.00436495']
['02290', '02290_0002701_cnn_inception100.csv', '0.00134911']
['02005', '02005_0000681_cnn_inception100.csv', '0.00967575']
['02269', '02269_0020434_cnn_inception100.csv', '0.0016688']
['02097', '02097_0048895_cnn_inception100.csv', '0.00556767']
['03434', '03434_0005968_cnn_inception100.csv', '0.00456348']
['03471', '03471_0004854_cnn_inception100.csv', '0.00134817']
['03104', '03104_0001622_cnn_inception100.csv', '2.12786e-05']
['03292', '03292_0000268_cnn_inception100.csv', '7.33256e-06']
['03959', '03959_0003356_cnn_inception100.csv', '0.00822808']
['03509', '03509_0004854_cnn_inception100.csv', '0.0170311']
['03874', '03874_0006781_cnn_inception100.csv', '0.0114818']
['03643', '03643_0001207_cnn_inception100.csv', '0.00145723']
['03629', '03629_0027361_cnn_inception100.csv', '0.0232484']
['03693', '03693_0001880_cnn_inception100.csv', '0.00222142']
['03802', '03802_0019384_cnn_inception100.csv', '0.000116013']
['04062', '04062_0004908_cnn_inception100.csv', '3.44974e-05']
['04483', '04483_0006553_cnn_inception100.csv', '0.00286269']
['04242', '04242_0001432_cnn_inception100.csv', '0.0023445']
['04231', '04231_0002040_cnn_inception100.csv', '0.00109667']
['04941', '04941_0002521_cnn_inception100.csv', '0.00148943']
['04533', '04533_0005294_cnn_inception100.csv', '0.000149697']
['04820', '04820_0004878_cnn_inception100.csv', '0.000251108']
['04916', '04916_0008328_cnn_inception100.csv', '0.00156874']
['04538', '04538_0013740_cnn_inception100.csv', '0.000278719']
['05004', '05004_0033506_cnn_inception100.csv', '0.00160907']
['05334', '05334_0004336_cnn_inception100.csv', '0.0016368']
['05983', '05983_0003897_cnn_inception100.csv', '0.00025434']
['05517', '05517_0002959_cnn_inception100.csv', '0.000389647']
['05663', '05663_0001059_cnn_inception100.csv', '1.31292e-05']
['05968', '05968_0003217_cnn_inception100.csv', '0.00844748']
['06356', '06356_0001257_cnn_inception100.csv', '0.00194143']
['06014', '06014_0003299_cnn_inception100.csv', '0.00179703']
['06439', '06439_0000117_cnn_inception100.csv', '0.000395073']
['06769', '06769_0007419_cnn_inception100.csv', '0.0123991']
['06810', '06810_0000173_cnn_inception100.csv', '0.00407955']
['06528', '06528_0000150_cnn_inception100.csv', '0.0066243']
['07045', '07045_0036123_cnn_inception100.csv', '0.00220381']
['07317', '07317_0003113_cnn_inception100.csv', '0.00904124']
['07177', '07177_0008383_cnn_inception100.csv', '0.00315817']
['07123', '07123_0000463_cnn_inception100.csv', '0.0132444']
['07313', '07313_0000729_cnn_inception100.csv', '0.00634506']
