['01462', '01462_0001555_cnn_inception100.csv', '4.60363e-07']
['01087', '01087_0004829_cnn_inception100.csv', '0.00979737']
['02565', '02565_0003166_cnn_inception100.csv', '0.00219229']
['02677', '02677_0001339_cnn_inception100.csv', '0.00145277']
['03222', '03222_0002223_cnn_inception100.csv', '0.00438489']
['03150', '03150_0002928_cnn_inception100.csv', '0.00180917']
['03091', '03091_0003736_cnn_inception100.csv', '0.000315269']
['03498', '03498_0004361_cnn_inception100.csv', '0.0052852']
['03541', '03541_0006583_cnn_inception100.csv', '0.0048025']
['03873', '03873_0002235_cnn_inception100.csv', '4.32794e-05']
['04314', '04314_0005422_cnn_inception100.csv', '0.0120447']
['04423', '04423_0015807_cnn_inception100.csv', '0.0260115']
['04599', '04599_0007433_cnn_inception100.csv', '0.00750158']
['05140', '05140_0019815_cnn_inception100.csv', '0.00496675']
['05072', '05072_0000756_cnn_inception100.csv', '0.00516465']
['05900', '05900_0000961_cnn_inception100.csv', '0.00171857']
['06484', '06484_0003975_cnn_inception100.csv', '0.00187424']
['06522', '06522_0000124_cnn_inception100.csv', '0.000292047']
['06834', '06834_0002162_cnn_inception100.csv', '0.000571012']
['07178', '07178_0001403_cnn_inception100.csv', '0.000411376']
['07287', '07287_0002855_cnn_inception100.csv', '0.0252083']
