['00617', '00617_0001809_cnn_inception100.csv', '0.000830593']
['01415', '01415_0000634_cnn_inception100.csv', '0.00211709']
['02607', '02607_0000651_cnn_inception100.csv', '0.0126837']
['02517', '02517_0006943_cnn_inception100.csv', '0.00155112']
['02221', '02221_0019341_cnn_inception100.csv', '0.00356063']
['03449', '03449_0005391_cnn_inception100.csv', '0.0722229']
['03911', '03911_0017207_cnn_inception100.csv', '0.00355287']
['03970', '03970_0000360_cnn_inception100.csv', '0.00377459']
['04379', '04379_0002922_cnn_inception100.csv', '0.00466872']
['04231', '04231_0002040_cnn_inception100.csv', '0.000532823']
['05698', '05698_0011497_cnn_inception100.csv', '0.0084755']
['05615', '05615_0003951_cnn_inception100.csv', '0.00363947']
['06195', '06195_0004009_cnn_inception100.csv', '0.000713134']
['06763', '06763_0002058_cnn_inception100.csv', '0.00328059']
['06791', '06791_0005151_cnn_inception100.csv', '0.00299261']
