['00094', '00094_0009274_cnn_inception100.csv', '0.0193796']
['00123', '00123_0006807_cnn_inception100.csv', '0.00899322']
['00147', '00147_0000011_cnn_inception100.csv', '0.00264465']
['00045', '00045_0000885_cnn_inception100.csv', '0.00198573']
['00997', '00997_0006079_cnn_inception100.csv', '0.000104749']
['00736', '00736_0000545_cnn_inception100.csv', '0.000210224']
['00557', '00557_0000836_cnn_inception100.csv', '0.00425614']
['00986', '00986_0001587_cnn_inception100.csv', '0.0184931']
['00554', '00554_0003112_cnn_inception100.csv', '0.000674111']
['01047', '01047_0001455_cnn_inception100.csv', '0.0151875']
['01159', '01159_0002523_cnn_inception100.csv', '0.00639622']
['01486', '01486_0026207_cnn_inception100.csv', '0.000485397']
['01902', '01902_0001548_cnn_inception100.csv', '0.00179686']
['02807', '02807_0003420_cnn_inception100.csv', '0.000201978']
['02943', '02943_0005986_cnn_inception100.csv', '0.611752']
['02154', '02154_0005683_cnn_inception100.csv', '0.0105029']
['02402', '02402_0082083_cnn_inception100.csv', '0.00498707']
['02316', '02316_0004114_cnn_inception100.csv', '0.000585545']
['02049', '02049_0009269_cnn_inception100.csv', '0.0348189']
['02287', '02287_0000118_cnn_inception100.csv', '0.00212431']
['02023', '02023_0000628_cnn_inception100.csv', '0.0132807']
['02260', '02260_0003574_cnn_inception100.csv', '0.00276874']
['03308', '03308_0001002_cnn_inception100.csv', '0.0035264']
['03464', '03464_0000122_cnn_inception100.csv', '0.000264203']
['04161', '04161_0002392_cnn_inception100.csv', '0.000811786']
['04723', '04723_0002699_cnn_inception100.csv', '0.00117824']
['04944', '04944_0016761_cnn_inception100.csv', '0.00268527']
['04781', '04781_0009439_cnn_inception100.csv', '0.000237542']
['04768', '04768_0002170_cnn_inception100.csv', '0.000849202']
['04506', '04506_0004790_cnn_inception100.csv', '0.00177315']
['05259', '05259_0003400_cnn_inception100.csv', '0.00234808']
['05057', '05057_0010088_cnn_inception100.csv', '0.0115649']
['05972', '05972_0003028_cnn_inception100.csv', '0.00172776']
['05871', '05871_0004626_cnn_inception100.csv', '0.00378386']
['05932', '05932_0016506_cnn_inception100.csv', '0.00404099']
['06222', '06222_0034188_cnn_inception100.csv', '0.00132278']
['06072', '06072_0004225_cnn_inception100.csv', '9.15299e-05']
['06374', '06374_0017182_cnn_inception100.csv', '0.00810833']
['06202', '06202_0001620_cnn_inception100.csv', '0.00102166']
['06436', '06436_0004063_cnn_inception100.csv', '0.00115457']
['06704', '06704_0013276_cnn_inception100.csv', '0.0026264']
['06809', '06809_0044689_cnn_inception100.csv', '0.00648654']
['06973', '06973_0001102_cnn_inception100.csv', '0.00443288']
['06842', '06842_0003280_cnn_inception100.csv', '0.000532153']
['06629', '06629_0023373_cnn_inception100.csv', '4.15255e-05']
['06895', '06895_0004798_cnn_inception100.csv', '0.000994955']
['07255', '07255_0004959_cnn_inception100.csv', '0.000243982']
['07050', '07050_0006240_cnn_inception100.csv', '0.00318792']
['07142', '07142_0000552_cnn_inception100.csv', '0.00103894']
