['00635', '00635_0004001_cnn_inception100.csv', '7.7848e-05']
['00639', '00639_0006205_cnn_inception100.csv', '0.000557418']
['01378', '01378_0007687_cnn_inception100.csv', '0.00266274']
['01377', '01377_0001948_cnn_inception100.csv', '0.00195974']
['01202', '01202_0003444_cnn_inception100.csv', '0.00147104']
['01015', '01015_0003481_cnn_inception100.csv', '0.00213228']
['01666', '01666_0001114_cnn_inception100.csv', '0.00234998']
['01736', '01736_0003234_cnn_inception100.csv', '0.00122889']
['01568', '01568_0002157_cnn_inception100.csv', '0.00145094']
['01608', '01608_0010665_cnn_inception100.csv', '0.000314556']
['02506', '02506_0009400_cnn_inception100.csv', '0.000612957']
['02629', '02629_0006191_cnn_inception100.csv', '0.0023869']
['02247', '02247_0000614_cnn_inception100.csv', '2.56682e-05']
['02471', '02471_0000380_cnn_inception100.csv', '0.00249757']
['03302', '03302_0006841_cnn_inception100.csv', '0.0122297']
['03812', '03812_0007207_cnn_inception100.csv', '0.00126785']
['03716', '03716_0001100_cnn_inception100.csv', '0.00149383']
['03662', '03662_0004101_cnn_inception100.csv', '0.000178332']
['04463', '04463_0008382_cnn_inception100.csv', '0.00324222']
['04446', '04446_0006934_cnn_inception100.csv', '0.00410133']
['04083', '04083_0006571_cnn_inception100.csv', '0.00461502']
['04211', '04211_0001223_cnn_inception100.csv', '0.0017681']
['04271', '04271_0000913_cnn_inception100.csv', '1.18862e-06']
['04895', '04895_0006399_cnn_inception100.csv', '0.00520807']
['04673', '04673_0006166_cnn_inception100.csv', '4.42546e-06']
['04662', '04662_0007006_cnn_inception100.csv', '0.0017991']
['05243', '05243_0005444_cnn_inception100.csv', '0.000905472']
['05003', '05003_0005564_cnn_inception100.csv', '0.00230503']
['05162', '05162_0006334_cnn_inception100.csv', '0.00147626']
['05395', '05395_0013937_cnn_inception100.csv', '7.46733e-05']
['05500', '05500_0001234_cnn_inception100.csv', '0.0027271']
['05736', '05736_0015048_cnn_inception100.csv', '0.000891078']
['05608', '05608_0018142_cnn_inception100.csv', '0.000232848']
['06228', '06228_0005517_cnn_inception100.csv', '0.0013784']
['06038', '06038_0003117_cnn_inception100.csv', '6.93139e-05']
['06175', '06175_0000811_cnn_inception100.csv', '0.000286099']
['06506', '06506_0000836_cnn_inception100.csv', '0.000574235']
['06647', '06647_0003170_cnn_inception100.csv', '0.000342494']
['06807', '06807_0006192_cnn_inception100.csv', '0.00118838']
['06631', '06631_0002520_cnn_inception100.csv', '0.00604478']
['06782', '06782_0011050_cnn_inception100.csv', '0.00376419']
['06948', '06948_0002961_cnn_inception100.csv', '0.000495314']
['06724', '06724_0004383_cnn_inception100.csv', '3.62841e-05']
['07457', '07457_0004483_cnn_inception100.csv', '0.00419656']
['07036', '07036_0000994_cnn_inception100.csv', '0.000624059']
