['00269', '00269_0002099_cnn_inception100.csv', '0.00174215']
['00159', '00159_0000727_cnn_inception100.csv', '6.1252e-05']
['00243', '00243_0004022_cnn_inception100.csv', '0.00011826']
['00051', '00051_0003431_cnn_inception100.csv', '0.000153023']
['00140', '00140_0000996_cnn_inception100.csv', '0.0666793']
['00029', '00029_0001879_cnn_inception100.csv', '0.00225088']
['00410', '00410_0009706_cnn_inception100.csv', '0.000320347']
['00042', '00042_0008935_cnn_inception100.csv', '0.000646022']
['00850', '00850_0003915_cnn_inception100.csv', '0.00119085']
['00657', '00657_0001261_cnn_inception100.csv', '0.00170208']
['00880', '00880_0004505_cnn_inception100.csv', '0.0142137']
['00621', '00621_0010546_cnn_inception100.csv', '0.00480673']
['00945', '00945_0000894_cnn_inception100.csv', '0.000321631']
['00721', '00721_0003782_cnn_inception100.csv', '0.00214987']
['00927', '00927_0005503_cnn_inception100.csv', '0.000205972']
['00576', '00576_0002175_cnn_inception100.csv', '0.00390307']
['00928', '00928_0008211_cnn_inception100.csv', '0.000438562']
['00584', '00584_0001252_cnn_inception100.csv', '0.00102467']
['00780', '00780_0004226_cnn_inception100.csv', '0.00482316']
['00597', '00597_0007875_cnn_inception100.csv', '0.00975488']
['00959', '00959_0000660_cnn_inception100.csv', '0.0391573']
['00841', '00841_0011030_cnn_inception100.csv', '0.00203866']
['01383', '01383_0000903_cnn_inception100.csv', '0.00201123']
['01203', '01203_0004408_cnn_inception100.csv', '0.00776863']
['01261', '01261_0005631_cnn_inception100.csv', '0.00322457']
['01085', '01085_0003540_cnn_inception100.csv', '0.0056985']
['01242', '01242_0005281_cnn_inception100.csv', '0.00452708']
['01070', '01070_0005490_cnn_inception100.csv', '0.000545959']
['01218', '01218_0003171_cnn_inception100.csv', '0.0074429']
['01390', '01390_0009704_cnn_inception100.csv', '0.000885335']
['01339', '01339_0005557_cnn_inception100.csv', '0.000672582']
['01135', '01135_0006504_cnn_inception100.csv', '0.00155574']
['01388', '01388_0003549_cnn_inception100.csv', '0.00103441']
['01492', '01492_0018504_cnn_inception100.csv', '0.0017076']
['01262', '01262_0008518_cnn_inception100.csv', '0.00288951']
['01434', '01434_0001176_cnn_inception100.csv', '0.066663']
['01444', '01444_0002177_cnn_inception100.csv', '0.00758304']
['01770', '01770_0002583_cnn_inception100.csv', '0.00565283']
['01542', '01542_0000851_cnn_inception100.csv', '0.00198886']
['01749', '01749_0007879_cnn_inception100.csv', '2.60458e-05']
['01816', '01816_0002481_cnn_inception100.csv', '0.00149998']
['01708', '01708_0005749_cnn_inception100.csv', '0.00656322']
['01569', '01569_0001387_cnn_inception100.csv', '0.00330016']
