['00410', '00410_0009706_cnn_inception100.csv', '3.58967e-06']
['00763', '00763_0001256_cnn_inception100.csv', '0.00116739']
['01492', '01492_0018504_cnn_inception100.csv', '1.52119e-05']
['02515', '02515_0003682_cnn_inception100.csv', '0.00305516']
['02304', '02304_0001870_cnn_inception100.csv', '0.00227022']
['03373', '03373_0000820_cnn_inception100.csv', '0.00410791']
['03056', '03056_0002267_cnn_inception100.csv', '0.00273706']
['03846', '03846_0009978_cnn_inception100.csv', '0.00141509']
['04325', '04325_0005629_cnn_inception100.csv', '0.000251092']
['04362', '04362_0000817_cnn_inception100.csv', '0.00301544']
['04489', '04489_0000064_cnn_inception100.csv', '0.0329239']
['04472', '04472_0004077_cnn_inception100.csv', '0.0023655']
['04737', '04737_0002394_cnn_inception100.csv', '0.000748661']
['04909', '04909_0002715_cnn_inception100.csv', '0.000612931']
['04673', '04673_0006166_cnn_inception100.csv', '6.4754e-06']
['04829', '04829_0008202_cnn_inception100.csv', '3.10815e-05']
['04846', '04846_0006347_cnn_inception100.csv', '0.00129917']
['05092', '05092_0006371_cnn_inception100.csv', '0.00131108']
['05785', '05785_0001413_cnn_inception100.csv', '0.00245705']
['05548', '05548_0004443_cnn_inception100.csv', '0.00286263']
['06265', '06265_0002306_cnn_inception100.csv', '0.00166096']
['06004', '06004_0003632_cnn_inception100.csv', '0.00169048']
['06052', '06052_0003349_cnn_inception100.csv', '0.00162012']
['06385', '06385_0001570_cnn_inception100.csv', '0.00114593']
['06625', '06625_0007312_cnn_inception100.csv', '8.29425e-05']
['06728', '06728_0002362_cnn_inception100.csv', '0.000808099']
['06651', '06651_0000389_cnn_inception100.csv', '0.000738541']
['06893', '06893_0003076_cnn_inception100.csv', '0.167702']
['07436', '07436_0001303_cnn_inception100.csv', '0.0060813']
