['00410', '00410_0009706_cnn_inception100.csv', '4.56733e-06']
['00442', '00442_0000921_cnn_inception100.csv', '0.00694174']
['01070', '01070_0005490_cnn_inception100.csv', '0.00322229']
['01770', '01770_0002583_cnn_inception100.csv', '0.00203594']
['01656', '01656_0009773_cnn_inception100.csv', '0.000998024']
['01568', '01568_0002157_cnn_inception100.csv', '0.00230711']
['01509', '01509_0007116_cnn_inception100.csv', '0.00140561']
['02632', '02632_0005854_cnn_inception100.csv', '0.202995']
['02468', '02468_0004975_cnn_inception100.csv', '0.00124669']
['02471', '02471_0000380_cnn_inception100.csv', '0.0015927']
['02485', '02485_0002573_cnn_inception100.csv', '0.000563874']
['03570', '03570_0003438_cnn_inception100.csv', '0.000925984']
['03890', '03890_0004978_cnn_inception100.csv', '0.00136923']
['03830', '03830_0002884_cnn_inception100.csv', '4.22812e-05']
['03572', '03572_0006292_cnn_inception100.csv', '0.0033741']
['03922', '03922_0006846_cnn_inception100.csv', '0.00330376']
['04470', '04470_0002685_cnn_inception100.csv', '0.00216598']
['04191', '04191_0003030_cnn_inception100.csv', '0.00396382']
['05262', '05262_0004688_cnn_inception100.csv', '0.00122801']
['05297', '05297_0005258_cnn_inception100.csv', '0.00124186']
['05958', '05958_0004306_cnn_inception100.csv', '0.000303938']
['06351', '06351_0004824_cnn_inception100.csv', '0.000909168']
['06238', '06238_0000310_cnn_inception100.csv', '0.000931053']
['06760', '06760_0005700_cnn_inception100.csv', '0.00359246']
['06625', '06625_0007312_cnn_inception100.csv', '4.03316e-06']
['07193', '07193_0020088_cnn_inception100.csv', '0.00230927']
['07409', '07409_0010325_cnn_inception100.csv', '2.27961e-06']
['07038', '07038_0000789_cnn_inception100.csv', '0.00716292']
['07292', '07292_0010216_cnn_inception100.csv', '1.59421e-05']
