['00250', '00250_0003803_cnn_inception100.csv', '1.10949e-05']
['00103', '00103_0003866_cnn_inception100.csv', '0.00143953']
['00084', '00084_0004472_cnn_inception100.csv', '0.00156389']
['00412', '00412_0055717_cnn_inception100.csv', '0.00153491']
['00304', '00304_0009156_cnn_inception100.csv', '0.0038087']
['00857', '00857_0002226_cnn_inception100.csv', '0.00232547']
['00947', '00947_0009809_cnn_inception100.csv', '0.00151476']
['00955', '00955_0008302_cnn_inception100.csv', '0.00103722']
['00821', '00821_0003016_cnn_inception100.csv', '0.00164456']
['00609', '00609_0000072_cnn_inception100.csv', '0.000472334']
['00890', '00890_0000985_cnn_inception100.csv', '0.00130127']
['00597', '00597_0007875_cnn_inception100.csv', '0.00147941']
['00968', '00968_0004645_cnn_inception100.csv', '0.0109751']
['01173', '01173_0008801_cnn_inception100.csv', '0.00221805']
['01085', '01085_0003540_cnn_inception100.csv', '0.00102474']
['01113', '01113_0036176_cnn_inception100.csv', '0.0012783']
['01044', '01044_0011087_cnn_inception100.csv', '0.0012575']
['01303', '01303_0011140_cnn_inception100.csv', '0.0116151']
['01784', '01784_0003310_cnn_inception100.csv', '0.00074693']
['01672', '01672_0007534_cnn_inception100.csv', '0.0018262']
['01919', '01919_0005529_cnn_inception100.csv', '0.00144123']
['01974', '01974_0006951_cnn_inception100.csv', '0.00136487']
['01813', '01813_0008870_cnn_inception100.csv', '0.00100599']
['01757', '01757_0005331_cnn_inception100.csv', '0.0103082']
['02902', '02902_0003157_cnn_inception100.csv', '0.0168845']
['02805', '02805_0004908_cnn_inception100.csv', '0.000659778']
['02130', '02130_0004491_cnn_inception100.csv', '0.00126147']
['03154', '03154_0002321_cnn_inception100.csv', '0.00994716']
['03163', '03163_0003094_cnn_inception100.csv', '0.00242996']
['03274', '03274_0011597_cnn_inception100.csv', '0.00461799']
['03384', '03384_0001393_cnn_inception100.csv', '0.00130799']
['03008', '03008_0006932_cnn_inception100.csv', '0.000473726']
['03848', '03848_0002739_cnn_inception100.csv', '0.000527954']
['03508', '03508_0002909_cnn_inception100.csv', '0.00377609']
['03836', '03836_0002481_cnn_inception100.csv', '0.00114272']
['03631', '03631_0004855_cnn_inception100.csv', '0.000815383']
['03736', '03736_0003245_cnn_inception100.csv', '0.00012542']
['03519', '03519_0001961_cnn_inception100.csv', '0.00115691']
['04039', '04039_0006090_cnn_inception100.csv', '5.30291e-05']
['04336', '04336_0002054_cnn_inception100.csv', '0.00110364']
['04275', '04275_0004827_cnn_inception100.csv', '7.36193e-06']
['04050', '04050_0003967_cnn_inception100.csv', '4.72638e-06']
['04113', '04113_0003885_cnn_inception100.csv', '0.00377567']
['04317', '04317_0012167_cnn_inception100.csv', '1.9071e-05']
['04332', '04332_0002140_cnn_inception100.csv', '0.00047817']
['04481', '04481_0022772_cnn_inception100.csv', '0.000103537']
['04488', '04488_0000171_cnn_inception100.csv', '0.00514687']
['04657', '04657_0005974_cnn_inception100.csv', '1.13269e-05']
['04720', '04720_0007655_cnn_inception100.csv', '0.00304194']
['04525', '04525_0001766_cnn_inception100.csv', '0.000420889']
['04994', '04994_0003641_cnn_inception100.csv', '0.0012611']
['04995', '04995_0002601_cnn_inception100.csv', '0.00161189']
['04508', '04508_0009039_cnn_inception100.csv', '0.0010124']
['04848', '04848_0002622_cnn_inception100.csv', '0.00107407']
['05039', '05039_0001780_cnn_inception100.csv', '0.00037976']
['05438', '05438_0004115_cnn_inception100.csv', '0.00202637']
['05352', '05352_0005934_cnn_inception100.csv', '0.00152812']
['05306', '05306_0000825_cnn_inception100.csv', '0.00085084']
['05339', '05339_0000218_cnn_inception100.csv', '0.00149402']
['05094', '05094_0002528_cnn_inception100.csv', '0.00143979']
['05197', '05197_0003356_cnn_inception100.csv', '0.000195646']
['05936', '05936_0001059_cnn_inception100.csv', '0.000669276']
['05796', '05796_0009377_cnn_inception100.csv', '0.00530439']
['05549', '05549_0002374_cnn_inception100.csv', '0.000155547']
['06247', '06247_0004081_cnn_inception100.csv', '0.000187524']
['06319', '06319_0002520_cnn_inception100.csv', '0.00135954']
['06307', '06307_0010250_cnn_inception100.csv', '0.000602318']
['06250', '06250_0005717_cnn_inception100.csv', '0.000142453']
['06006', '06006_0005532_cnn_inception100.csv', '0.00248842']
['06935', '06935_0001096_cnn_inception100.csv', '0.00193459']
['06755', '06755_0001594_cnn_inception100.csv', '0.00408157']
['06516', '06516_0003181_cnn_inception100.csv', '0.0158712']
['07442', '07442_0002596_cnn_inception100.csv', '0.0131651']
['07473', '07473_0007035_cnn_inception100.csv', '2.07598e-05']
['07081', '07081_0046876_cnn_inception100.csv', '0.00163495']
['07087', '07087_0001984_cnn_inception100.csv', '0.0193226']
['07123', '07123_0000463_cnn_inception100.csv', '0.00519805']
['07434', '07434_0015276_cnn_inception100.csv', '0.000395431']
['07097', '07097_0005201_cnn_inception100.csv', '0.00124307']
['07292', '07292_0010216_cnn_inception100.csv', '7.47026e-06']
