['00115', '00115_0002077_cnn_inception100.csv', '0.00122477']
['00707', '00707_0006455_cnn_inception100.csv', '0.000616908']
['01971', '01971_0006355_cnn_inception100.csv', '0.00207527']
['01575', '01575_0007468_cnn_inception100.csv', '0.00275701']
['01647', '01647_0007839_cnn_inception100.csv', '0.00244992']
['02583', '02583_0006205_cnn_inception100.csv', '0.00179253']
['02246', '02246_0007536_cnn_inception100.csv', '0.000729253']
['02265', '02265_0002953_cnn_inception100.csv', '0.00123607']
['02259', '02259_0006392_cnn_inception100.csv', '0.000188019']
['03967', '03967_0014608_cnn_inception100.csv', '0.0051712']
['03633', '03633_0002927_cnn_inception100.csv', '0.00218928']
['04401', '04401_0005288_cnn_inception100.csv', '0.00227781']
['04174', '04174_0003234_cnn_inception100.csv', '0.00368897']
['04133', '04133_0001980_cnn_inception100.csv', '0.00208046']
['04333', '04333_0004852_cnn_inception100.csv', '0.00743183']
['04278', '04278_0001057_cnn_inception100.csv', '0.00239503']
['04837', '04837_0006181_cnn_inception100.csv', '0.00104325']
['05007', '05007_0004981_cnn_inception100.csv', '1.08828e-05']
['05220', '05220_0004228_cnn_inception100.csv', '0.00024166']
['05193', '05193_0000767_cnn_inception100.csv', '0.00149343']
['05252', '05252_0011269_cnn_inception100.csv', '0.00207584']
['05644', '05644_0002897_cnn_inception100.csv', '0.00152915']
['06411', '06411_0005038_cnn_inception100.csv', '0.0117607']
['06124', '06124_0000914_cnn_inception100.csv', '0.00189291']
['07083', '07083_0001026_cnn_inception100.csv', '0.0369524']
