['00430', '00430_0001501_cnn_inception100.csv', '0.00838367']
['00030', '00030_0001867_cnn_inception100.csv', '0.0020842']
['00256', '00256_0002818_cnn_inception100.csv', '0.00327404']
['00407', '00407_0004955_cnn_inception100.csv', '0.00204662']
['00175', '00175_0001618_cnn_inception100.csv', '0.000886329']
['00262', '00262_0004034_cnn_inception100.csv', '0.00108144']
['00494', '00494_0002739_cnn_inception100.csv', '0.00459591']
['00183', '00183_0006765_cnn_inception100.csv', '0.00153539']
['00107', '00107_0010099_cnn_inception100.csv', '0.00430019']
['00164', '00164_0001329_cnn_inception100.csv', '0.00343046']
['00833', '00833_0004691_cnn_inception100.csv', '0.00286054']
['01000', '01000_0002067_cnn_inception100.csv', '0.00240524']
['00753', '00753_0000373_cnn_inception100.csv', '0.000539777']
['00680', '00680_0000543_cnn_inception100.csv', '0.00326781']
['00637', '00637_0003406_cnn_inception100.csv', '0.00380031']
['00896', '00896_0005729_cnn_inception100.csv', '0.00323537']
['00830', '00830_0008271_cnn_inception100.csv', '0.00132113']
['00918', '00918_0020202_cnn_inception100.csv', '0.00291944']
['00546', '00546_0000694_cnn_inception100.csv', '0.00173474']
['00957', '00957_0011791_cnn_inception100.csv', '0.0157462']
['00993', '00993_0004984_cnn_inception100.csv', '0.00208271']
['00622', '00622_0001992_cnn_inception100.csv', '0.00250041']
['01347', '01347_0000402_cnn_inception100.csv', '0.000818988']
['01188', '01188_0002174_cnn_inception100.csv', '0.00505946']
['01189', '01189_0003823_cnn_inception100.csv', '0.0012545']
['01260', '01260_0018068_cnn_inception100.csv', '0.00117842']
['01053', '01053_0002564_cnn_inception100.csv', '0.00161164']
['01014', '01014_0001416_cnn_inception100.csv', '0.00353771']
['01034', '01034_0035765_cnn_inception100.csv', '0.000917854']
['01402', '01402_0007492_cnn_inception100.csv', '0.00279629']
['01019', '01019_0001381_cnn_inception100.csv', '0.00261255']
['01045', '01045_0000443_cnn_inception100.csv', '0.00319179']
['01518', '01518_0006845_cnn_inception100.csv', '0.00258695']
['01669', '01669_0001873_cnn_inception100.csv', '0.00731477']
['01691', '01691_0010350_cnn_inception100.csv', '0.00373693']
['01840', '01840_0002346_cnn_inception100.csv', '0.000905429']
['01735', '01735_0004149_cnn_inception100.csv', '0.00305441']
['02874', '02874_0025373_cnn_inception100.csv', '0.00174945']
['02656', '02656_0001725_cnn_inception100.csv', '0.0014562']
['02543', '02543_0003025_cnn_inception100.csv', '0.0021992']
['02226', '02226_0002311_cnn_inception100.csv', '0.00325977']
['02267', '02267_0004136_cnn_inception100.csv', '0.00144735']
['02294', '02294_0033731_cnn_inception100.csv', '0.000535041']
['02116', '02116_0008040_cnn_inception100.csv', '0.00225039']
['03196', '03196_0013955_cnn_inception100.csv', '0.0139304']
['03451', '03451_0012009_cnn_inception100.csv', '0.00289113']
['03221', '03221_0005163_cnn_inception100.csv', '0.00189096']
['03363', '03363_0002950_cnn_inception100.csv', '0.00253612']
['03167', '03167_0014541_cnn_inception100.csv', '0.00184724']
['03497', '03497_0002536_cnn_inception100.csv', '0.00487771']
['03439', '03439_0005182_cnn_inception100.csv', '0.0016213']
['03531', '03531_0009430_cnn_inception100.csv', '0.00239344']
['03819', '03819_0005517_cnn_inception100.csv', '0.00246369']
['03938', '03938_0000508_cnn_inception100.csv', '0.0027643']
['03587', '03587_0003008_cnn_inception100.csv', '0.00215943']
['03527', '03527_0000805_cnn_inception100.csv', '0.00195559']
['03634', '03634_0006693_cnn_inception100.csv', '0.00295399']
['03867', '03867_0004006_cnn_inception100.csv', '0.00458828']
['04289', '04289_0004912_cnn_inception100.csv', '0.00194515']
['04070', '04070_0005847_cnn_inception100.csv', '0.00213224']
['04012', '04012_0011276_cnn_inception100.csv', '0.00309701']
['04343', '04343_0002747_cnn_inception100.csv', '0.00238948']
['04045', '04045_0004322_cnn_inception100.csv', '0.00182284']
['04603', '04603_0013756_cnn_inception100.csv', '0.00153327']
['04748', '04748_0003529_cnn_inception100.csv', '0.00216056']
['04545', '04545_0002715_cnn_inception100.csv', '0.00387569']
['04971', '04971_0005371_cnn_inception100.csv', '0.00623315']
['04645', '04645_0003888_cnn_inception100.csv', '0.00392449']
['04818', '04818_0016819_cnn_inception100.csv', '0.00314963']
['04698', '04698_0012043_cnn_inception100.csv', '0.00033615']
['04637', '04637_0000484_cnn_inception100.csv', '0.0016366']
['04986', '04986_0003807_cnn_inception100.csv', '0.00130772']
['04547', '04547_0005356_cnn_inception100.csv', '0.00363707']
['04571', '04571_0003132_cnn_inception100.csv', '0.00134769']
['04625', '04625_0025951_cnn_inception100.csv', '0.00721224']
['05347', '05347_0031393_cnn_inception100.csv', '0.00210267']
['05349', '05349_0003258_cnn_inception100.csv', '0.00097772']
['05400', '05400_0000701_cnn_inception100.csv', '0.00110279']
['05227', '05227_0005086_cnn_inception100.csv', '0.000723788']
['05478', '05478_0014532_cnn_inception100.csv', '0.00762881']
['05399', '05399_0005680_cnn_inception100.csv', '0.00181987']
['05193', '05193_0000767_cnn_inception100.csv', '0.00149176']
['05133', '05133_0005386_cnn_inception100.csv', '0.00415436']
['05185', '05185_0002260_cnn_inception100.csv', '0.0017202']
['05319', '05319_0001301_cnn_inception100.csv', '0.00330727']
['05435', '05435_0013243_cnn_inception100.csv', '0.00242863']
['05442', '05442_0000653_cnn_inception100.csv', '0.0021694']
['05044', '05044_0003522_cnn_inception100.csv', '0.00238256']
['05429', '05429_0003492_cnn_inception100.csv', '0.00112428']
['05544', '05544_0001130_cnn_inception100.csv', '0.00394841']
['05542', '05542_0002983_cnn_inception100.csv', '0.000206922']
['05723', '05723_0000032_cnn_inception100.csv', '0.00139965']
['05900', '05900_0000961_cnn_inception100.csv', '0.00217181']
['05838', '05838_0003366_cnn_inception100.csv', '0.0028691']
['06074', '06074_0018741_cnn_inception100.csv', '0.00280122']
['06442', '06442_0001526_cnn_inception100.csv', '0.000409553']
['06446', '06446_0006984_cnn_inception100.csv', '0.0020773']
['06464', '06464_0001952_cnn_inception100.csv', '0.00350844']
['06096', '06096_0007962_cnn_inception100.csv', '0.00194399']
['06903', '06903_0004724_cnn_inception100.csv', '0.00187421']
['06768', '06768_0001541_cnn_inception100.csv', '0.000625424']
['06862', '06862_0005464_cnn_inception100.csv', '0.00179027']
['06609', '06609_0000860_cnn_inception100.csv', '0.00255589']
['06570', '06570_0007073_cnn_inception100.csv', '0.00288308']
['06908', '06908_0005387_cnn_inception100.csv', '0.00301912']
['06674', '06674_0002110_cnn_inception100.csv', '0.00203311']
['06857', '06857_0001487_cnn_inception100.csv', '0.00316818']
['06650', '06650_0001829_cnn_inception100.csv', '0.00137447']
['06978', '06978_0004361_cnn_inception100.csv', '0.000975345']
['07020', '07020_0012525_cnn_inception100.csv', '0.000881167']
['07333', '07333_0002542_cnn_inception100.csv', '0.00276774']
['07350', '07350_0016234_cnn_inception100.csv', '0.0008027']
['07435', '07435_0003341_cnn_inception100.csv', '0.00208804']
['07339', '07339_0026888_cnn_inception100.csv', '0.000587489']
['07233', '07233_0001907_cnn_inception100.csv', '0.00175482']
['07294', '07294_0012634_cnn_inception100.csv', '0.0035832']
['07204', '07204_0005750_cnn_inception100.csv', '0.0042722']
