['00496', '00496_0003380_cnn_inception100.csv', '0.00228227']
['00175', '00175_0001618_cnn_inception100.csv', '0.000887251']
['00300', '00300_0017104_cnn_inception100.csv', '0.00177226']
['00236', '00236_0005844_cnn_inception100.csv', '0.00410563']
['00170', '00170_0004106_cnn_inception100.csv', '0.000753699']
['00511', '00511_0000915_cnn_inception100.csv', '0.00226734']
['00730', '00730_0001986_cnn_inception100.csv', '0.00418264']
['00768', '00768_0002784_cnn_inception100.csv', '0.00179472']
['01193', '01193_0026224_cnn_inception100.csv', '0.0019156']
['01149', '01149_0005634_cnn_inception100.csv', '0.00222821']
['01984', '01984_0004141_cnn_inception100.csv', '0.0045346']
['01888', '01888_0011364_cnn_inception100.csv', '0.000420713']
['01754', '01754_0004159_cnn_inception100.csv', '2.4223e-05']
['01502', '01502_0003180_cnn_inception100.csv', '0.00168112']
['01897', '01897_0011809_cnn_inception100.csv', '0.00135365']
['01597', '01597_0004773_cnn_inception100.csv', '0.00374603']
['01904', '01904_0003199_cnn_inception100.csv', '8.68928e-06']
['02565', '02565_0003166_cnn_inception100.csv', '0.0115464']
['02896', '02896_0004023_cnn_inception100.csv', '0.00920537']
['02663', '02663_0001443_cnn_inception100.csv', '0.00339843']
['02726', '02726_0006425_cnn_inception100.csv', '0.00169546']
['02736', '02736_0016513_cnn_inception100.csv', '0.00530366']
['02502', '02502_0024949_cnn_inception100.csv', '0.00153569']
['02880', '02880_0007069_cnn_inception100.csv', '0.000212695']
['02667', '02667_0004088_cnn_inception100.csv', '0.00187702']
['02412', '02412_0004778_cnn_inception100.csv', '3.31294e-05']
['02219', '02219_0002195_cnn_inception100.csv', '0.0120534']
['02084', '02084_0004107_cnn_inception100.csv', '0.00271731']
['02452', '02452_0002644_cnn_inception100.csv', '5.49143e-05']
['03392', '03392_0010886_cnn_inception100.csv', '0.00295512']
['03197', '03197_0004677_cnn_inception100.csv', '0.00446311']
['03758', '03758_0028170_cnn_inception100.csv', '0.00178323']
['03942', '03942_0001863_cnn_inception100.csv', '0.00364372']
['03582', '03582_0005464_cnn_inception100.csv', '0.000261332']
['03630', '03630_0004904_cnn_inception100.csv', '0.000826944']
['03626', '03626_0011831_cnn_inception100.csv', '0.00293597']
['03502', '03502_0003334_cnn_inception100.csv', '0.000304864']
['03908', '03908_0007125_cnn_inception100.csv', '0.00143219']
['03798', '03798_0004762_cnn_inception100.csv', '0.000349521']
['03559', '03559_0004532_cnn_inception100.csv', '0.000438962']
['03901', '03901_0005245_cnn_inception100.csv', '3.1499e-05']
['03924', '03924_0002043_cnn_inception100.csv', '0.000939742']
['04449', '04449_0001864_cnn_inception100.csv', '0.00231893']
['04230', '04230_0029576_cnn_inception100.csv', '0.00685014']
['04146', '04146_0000663_cnn_inception100.csv', '0.00245591']
['04165', '04165_0005230_cnn_inception100.csv', '0.000988186']
['04949', '04949_0001944_cnn_inception100.csv', '0.000445964']
['04700', '04700_0002930_cnn_inception100.csv', '0.101056']
['04910', '04910_0024225_cnn_inception100.csv', '0.00308464']
['04596', '04596_0010691_cnn_inception100.csv', '0.00154976']
['04539', '04539_0001165_cnn_inception100.csv', '0.0009383']
['05471', '05471_0001258_cnn_inception100.csv', '0.00143853']
['05166', '05166_0008334_cnn_inception100.csv', '0.0279031']
['05123', '05123_0005308_cnn_inception100.csv', '0.0292128']
['05493', '05493_0009849_cnn_inception100.csv', '0.000313667']
['05290', '05290_0004657_cnn_inception100.csv', '0.00184852']
['05442', '05442_0000653_cnn_inception100.csv', '0.003274']
['05072', '05072_0000756_cnn_inception100.csv', '0.00140128']
['05361', '05361_0002197_cnn_inception100.csv', '0.0020907']
['05783', '05783_0021546_cnn_inception100.csv', '0.00297873']
['05860', '05860_0028735_cnn_inception100.csv', '6.73241e-05']
['05610', '05610_0009861_cnn_inception100.csv', '0.00432101']
['05810', '05810_0004937_cnn_inception100.csv', '0.00207233']
['05525', '05525_0000789_cnn_inception100.csv', '0.000964615']
['05905', '05905_0003513_cnn_inception100.csv', '0.00188707']
['06350', '06350_0006572_cnn_inception100.csv', '0.00227696']
['06334', '06334_0001811_cnn_inception100.csv', '0.00157942']
['06486', '06486_0006766_cnn_inception100.csv', '0.05966']
['06419', '06419_0004527_cnn_inception100.csv', '0.0385573']
['06416', '06416_0002331_cnn_inception100.csv', '0.00614633']
['06003', '06003_0000095_cnn_inception100.csv', '0.00118046']
['06182', '06182_0008279_cnn_inception100.csv', '0.00103609']
['06189', '06189_0004556_cnn_inception100.csv', '0.00163178']
['06565', '06565_0002374_cnn_inception100.csv', '0.00597554']
['06639', '06639_0019612_cnn_inception100.csv', '0.00292543']
['06609', '06609_0000860_cnn_inception100.csv', '0.00691511']
['06626', '06626_0003700_cnn_inception100.csv', '0.0101137']
['06689', '06689_0003812_cnn_inception100.csv', '0.00257171']
['07163', '07163_0000820_cnn_inception100.csv', '0.00178254']
['07176', '07176_0001067_cnn_inception100.csv', '0.00206443']
['07069', '07069_0008389_cnn_inception100.csv', '4.87592e-05']
['07005', '07005_0009386_cnn_inception100.csv', '0.00156872']
['07211', '07211_0008621_cnn_inception100.csv', '9.74972e-07']
['07347', '07347_0001965_cnn_inception100.csv', '0.00342217']
['07256', '07256_0001327_cnn_inception100.csv', '0.0577786']
['07250', '07250_0001750_cnn_inception100.csv', '0.00307488']
