['00150', '00150_0013356_cnn_inception100.csv', '0.000351931']
['00319', '00319_0001685_cnn_inception100.csv', '0.057804']
['00726', '00726_0001429_cnn_inception100.csv', '0.00421321']
['01806', '01806_0000230_cnn_inception100.csv', '0.00212699']
['01662', '01662_0004722_cnn_inception100.csv', '0.00230499']
['02931', '02931_0003569_cnn_inception100.csv', '0.0016706']
['03264', '03264_0000127_cnn_inception100.csv', '0.00233931']
['04031', '04031_0001242_cnn_inception100.csv', '0.00184155']
['04127', '04127_0007020_cnn_inception100.csv', '0.0020971']
['04917', '04917_0004184_cnn_inception100.csv', '0.00228732']
['05308', '05308_0001406_cnn_inception100.csv', '0.00670992']
['05533', '05533_0006599_cnn_inception100.csv', '0.00602411']
['06996', '06996_0007684_cnn_inception100.csv', '0.000395954']
['06880', '06880_0005763_cnn_inception100.csv', '0.0322567']
