['00053', '00053_0003116_cnn_inception100.csv', '0.00586712']
['00454', '00454_0003884_cnn_inception100.csv', '0.00231612']
['00174', '00174_0002970_cnn_inception100.csv', '0.00165579']
['00047', '00047_0000027_cnn_inception100.csv', '0.00613094']
['00003', '00003_0004729_cnn_inception100.csv', '0.00144186']
['00196', '00196_0001899_cnn_inception100.csv', '0.00105802']
['00764', '00764_0001274_cnn_inception100.csv', '0.00271519']
['00709', '00709_0007916_cnn_inception100.csv', '0.00129332']
['00806', '00806_0006174_cnn_inception100.csv', '9.06115e-05']
['00721', '00721_0003782_cnn_inception100.csv', '0.00113026']
['00774', '00774_0000037_cnn_inception100.csv', '0.00119386']
['00530', '00530_0001198_cnn_inception100.csv', '0.000113889']
['00812', '00812_0004846_cnn_inception100.csv', '8.71967e-05']
['01314', '01314_0002070_cnn_inception100.csv', '0.00190104']
['01040', '01040_0004426_cnn_inception100.csv', '4.79777e-05']
['01427', '01427_0004902_cnn_inception100.csv', '0.00259452']
['01368', '01368_0000389_cnn_inception100.csv', '0.00195537']
['01573', '01573_0000254_cnn_inception100.csv', '0.0175004']
['01586', '01586_0000902_cnn_inception100.csv', '0.000556994']
['01802', '01802_0005595_cnn_inception100.csv', '0.00277628']
['01886', '01886_0000602_cnn_inception100.csv', '0.00727703']
['01737', '01737_0013681_cnn_inception100.csv', '0.00656873']
['01525', '01525_0005209_cnn_inception100.csv', '0.000129639']
['01638', '01638_0004049_cnn_inception100.csv', '0.00289055']
['01882', '01882_0017844_cnn_inception100.csv', '0.0143909']
['01685', '01685_0002847_cnn_inception100.csv', '0.00011751']
['02000', '02000_0002534_cnn_inception100.csv', '0.00307392']
['01848', '01848_0008598_cnn_inception100.csv', '0.000966713']
['01766', '01766_0002634_cnn_inception100.csv', '0.00289381']
['02760', '02760_0006886_cnn_inception100.csv', '0.00148335']
['02663', '02663_0001443_cnn_inception100.csv', '0.00116419']
['02972', '02972_0005828_cnn_inception100.csv', '0.00604547']
['02727', '02727_0007040_cnn_inception100.csv', '0.000347383']
['02515', '02515_0003682_cnn_inception100.csv', '0.0320601']
['02514', '02514_0037275_cnn_inception100.csv', '0.000346243']
['02901', '02901_0001154_cnn_inception100.csv', '0.00228474']
['02651', '02651_0012668_cnn_inception100.csv', '0.00990912']
['02545', '02545_0003321_cnn_inception100.csv', '0.437839']
['02748', '02748_0006817_cnn_inception100.csv', '0.00236818']
['02723', '02723_0012572_cnn_inception100.csv', '0.000439571']
['02715', '02715_0007945_cnn_inception100.csv', '0.00102002']
['02416', '02416_0007407_cnn_inception100.csv', '0.0016368']
['02321', '02321_0003371_cnn_inception100.csv', '0.00171418']
['02161', '02161_0000162_cnn_inception100.csv', '0.000423842']
['02462', '02462_0002567_cnn_inception100.csv', '0.00426423']
['02370', '02370_0008146_cnn_inception100.csv', '0.00156226']
['03488', '03488_0006027_cnn_inception100.csv', '0.000107909']
['03026', '03026_0014759_cnn_inception100.csv', '0.0012358']
['03153', '03153_0000960_cnn_inception100.csv', '0.00383843']
['03469', '03469_0001212_cnn_inception100.csv', '0.241208']
['03460', '03460_0005489_cnn_inception100.csv', '0.024773']
['03051', '03051_0003655_cnn_inception100.csv', '0.00491977']
['03391', '03391_0019333_cnn_inception100.csv', '0.00129704']
['03352', '03352_0009528_cnn_inception100.csv', '0.00108074']
['03145', '03145_0001434_cnn_inception100.csv', '0.00513426']
['03256', '03256_0000767_cnn_inception100.csv', '0.00133851']
['03063', '03063_0005981_cnn_inception100.csv', '0.0046101']
['03506', '03506_0014001_cnn_inception100.csv', '0.00128794']
['03582', '03582_0005464_cnn_inception100.csv', '0.000747518']
['03745', '03745_0053292_cnn_inception100.csv', '0.000304413']
['03626', '03626_0011831_cnn_inception100.csv', '0.00239357']
['03556', '03556_0035708_cnn_inception100.csv', '0.000998014']
['03551', '03551_0011406_cnn_inception100.csv', '0.000801498']
['03754', '03754_0006145_cnn_inception100.csv', '0.00148571']
['03545', '03545_0004767_cnn_inception100.csv', '6.712e-06']
['03518', '03518_0003437_cnn_inception100.csv', '0.00471016']
['03605', '03605_0015732_cnn_inception100.csv', '0.000232342']
['04406', '04406_0002865_cnn_inception100.csv', '0.000744375']
['04325', '04325_0005629_cnn_inception100.csv', '0.000258763']
['04105', '04105_0008033_cnn_inception100.csv', '0.0058598']
['04157', '04157_0001807_cnn_inception100.csv', '0.00213705']
['04244', '04244_0003010_cnn_inception100.csv', '0.00209986']
['04485', '04485_0005185_cnn_inception100.csv', '0.00405151']
['04067', '04067_0001198_cnn_inception100.csv', '0.000180943']
['04402', '04402_0003432_cnn_inception100.csv', '0.00139945']
['04469', '04469_0003245_cnn_inception100.csv', '0.00184535']
['04328', '04328_0003141_cnn_inception100.csv', '0.00110672']
['04311', '04311_0014937_cnn_inception100.csv', '0.00363339']
['04395', '04395_0011296_cnn_inception100.csv', '0.00029208']
['04212', '04212_0008778_cnn_inception100.csv', '0.000660173']
['04783', '04783_0003797_cnn_inception100.csv', '7.58601e-05']
['04586', '04586_0003462_cnn_inception100.csv', '0.00174662']
['04521', '04521_0002200_cnn_inception100.csv', '0.1973']
['04567', '04567_0003617_cnn_inception100.csv', '0.00455137']
['04902', '04902_0000705_cnn_inception100.csv', '0.00159346']
['04552', '04552_0006898_cnn_inception100.csv', '0.00325097']
['04760', '04760_0002311_cnn_inception100.csv', '0.000800408']
['04506', '04506_0004790_cnn_inception100.csv', '0.00115645']
['04641', '04641_0001795_cnn_inception100.csv', '0.00201446']
['05462', '05462_0062494_cnn_inception100.csv', '0.00115365']
['05485', '05485_0014297_cnn_inception100.csv', '0.000266029']
['05085', '05085_0006039_cnn_inception100.csv', '0.000520272']
['05493', '05493_0009849_cnn_inception100.csv', '0.000517614']
['05086', '05086_0001761_cnn_inception100.csv', '0.00130866']
['05198', '05198_0011585_cnn_inception100.csv', '0.000191333']
['05393', '05393_0003296_cnn_inception100.csv', '0.000285329']
['05740', '05740_0004253_cnn_inception100.csv', '0.000908262']
['05666', '05666_0003531_cnn_inception100.csv', '0.0126946']
['05999', '05999_0060677_cnn_inception100.csv', '0.00413779']
['05595', '05595_0004397_cnn_inception100.csv', '0.00092583']
['05798', '05798_0000291_cnn_inception100.csv', '0.00153416']
['05814', '05814_0006656_cnn_inception100.csv', '0.328059']
['05794', '05794_0014079_cnn_inception100.csv', '0.00113939']
['05905', '05905_0003513_cnn_inception100.csv', '0.00322186']
['06296', '06296_0005662_cnn_inception100.csv', '0.000867119']
['06342', '06342_0004118_cnn_inception100.csv', '0.000141932']
['06147', '06147_0000242_cnn_inception100.csv', '0.000431529']
['06104', '06104_0002250_cnn_inception100.csv', '5.88746e-06']
['06070', '06070_0030444_cnn_inception100.csv', '0.000182741']
['06065', '06065_0008726_cnn_inception100.csv', '0.00179477']
['06052', '06052_0003349_cnn_inception100.csv', '0.0010613']
['06129', '06129_0004888_cnn_inception100.csv', '0.000814924']
['06142', '06142_0003902_cnn_inception100.csv', '0.00065769']
['06385', '06385_0001570_cnn_inception100.csv', '0.0022776']
['06564', '06564_0029867_cnn_inception100.csv', '5.96452e-05']
['06509', '06509_0006772_cnn_inception100.csv', '0.00358661']
['06735', '06735_0001274_cnn_inception100.csv', '0.000862741']
['06615', '06615_0001992_cnn_inception100.csv', '0.000737935']
['06962', '06962_0005664_cnn_inception100.csv', '0.00107815']
['06689', '06689_0003812_cnn_inception100.csv', '0.00187574']
['06666', '06666_0007669_cnn_inception100.csv', '0.00126751']
['06604', '06604_0001366_cnn_inception100.csv', '0.00923279']
['07029', '07029_0003257_cnn_inception100.csv', '0.00199814']
['07185', '07185_0002407_cnn_inception100.csv', '6.58255e-05']
['07299', '07299_0029857_cnn_inception100.csv', '0.00449902']
['07024', '07024_0004496_cnn_inception100.csv', '0.000658808']
['07211', '07211_0008621_cnn_inception100.csv', '1.19456e-06']
['07151', '07151_0004853_cnn_inception100.csv', '0.00170681']
['07168', '07168_0004152_cnn_inception100.csv', '0.00162848']
['07309', '07309_0001855_cnn_inception100.csv', '0.000667367']
['07121', '07121_0000799_cnn_inception100.csv', '0.0102215']
['07452', '07452_0002096_cnn_inception100.csv', '0.0012225']
['07408', '07408_0011701_cnn_inception100.csv', '0.00094431']
