['00491', '00491_0004314_cnn_inception100.csv', '5.24762e-05']
['00453', '00453_0004386_cnn_inception100.csv', '6.8624e-05']
['00120', '00120_0003993_cnn_inception100.csv', '0.00286876']
['00391', '00391_0060740_cnn_inception100.csv', '0.00987297']
['00025', '00025_0012382_cnn_inception100.csv', '5.71434e-06']
['00219', '00219_0005741_cnn_inception100.csv', '0.00110438']
['00253', '00253_0001745_cnn_inception100.csv', '0.00265981']
['00456', '00456_0000363_cnn_inception100.csv', '0.00134842']
['00200', '00200_0000419_cnn_inception100.csv', '0.000320725']
['00198', '00198_0010994_cnn_inception100.csv', '0.00234988']
['00283', '00283_0010177_cnn_inception100.csv', '0.000738252']
['00081', '00081_0001782_cnn_inception100.csv', '0.000905725']
['00659', '00659_0010203_cnn_inception100.csv', '0.00102223']
['00748', '00748_0008096_cnn_inception100.csv', '0.0155784']
['00723', '00723_0004672_cnn_inception100.csv', '0.00327284']
['00764', '00764_0001274_cnn_inception100.csv', '0.000615008']
['00889', '00889_0001625_cnn_inception100.csv', '0.00119484']
['00810', '00810_0001870_cnn_inception100.csv', '0.0012078']
['00697', '00697_0002391_cnn_inception100.csv', '0.00162453']
['00664', '00664_0007916_cnn_inception100.csv', '0.000847162']
['00638', '00638_0004433_cnn_inception100.csv', '0.00137389']
['01110', '01110_0006207_cnn_inception100.csv', '0.00131196']
['01118', '01118_0008296_cnn_inception100.csv', '0.0165197']
['01496', '01496_0000675_cnn_inception100.csv', '4.24451e-05']
['01269', '01269_0004424_cnn_inception100.csv', '0.00304343']
['01097', '01097_0001739_cnn_inception100.csv', '5.02075e-05']
['01401', '01401_0078402_cnn_inception100.csv', '0.00116844']
['01217', '01217_0018724_cnn_inception100.csv', '0.00240011']
['01022', '01022_0000637_cnn_inception100.csv', '0.0017098']
['01274', '01274_0002671_cnn_inception100.csv', '0.000158127']
['01391', '01391_0000077_cnn_inception100.csv', '0.0102734']
['01183', '01183_0005646_cnn_inception100.csv', '0.00142386']
['01010', '01010_0001914_cnn_inception100.csv', '0.00787761']
['01247', '01247_0005001_cnn_inception100.csv', '0.00674999']
['01279', '01279_0003316_cnn_inception100.csv', '0.024082']
