['00267', '00267_0005136_cnn_inception100.csv', '1.02007e-06']
['00350', '00350_0008146_cnn_inception100.csv', '0.00434309']
['00428', '00428_0005964_cnn_inception100.csv', '3.0072e-05']
['00534', '00534_0006954_cnn_inception100.csv', '0.000866059']
['00504', '00504_0003948_cnn_inception100.csv', '0.00568226']
['00780', '00780_0004226_cnn_inception100.csv', '0.00698053']
['00787', '00787_0002230_cnn_inception100.csv', '0.00208371']
['00530', '00530_0001198_cnn_inception100.csv', '0.000139571']
['01385', '01385_0009838_cnn_inception100.csv', '0.0107738']
['01038', '01038_0002781_cnn_inception100.csv', '0.00513037']
['01361', '01361_0003444_cnn_inception100.csv', '0.00102876']
['01724', '01724_0003816_cnn_inception100.csv', '0.0243842']
['01659', '01659_0010477_cnn_inception100.csv', '0.0187033']
['01616', '01616_0011709_cnn_inception100.csv', '0.00427384']
['01514', '01514_0001826_cnn_inception100.csv', '9.93134e-05']
['01609', '01609_0013488_cnn_inception100.csv', '0.00197974']
['01600', '01600_0003945_cnn_inception100.csv', '0.00473454']
['02565', '02565_0003166_cnn_inception100.csv', '0.00914069']
['02525', '02525_0007359_cnn_inception100.csv', '0.00241673']
['02765', '02765_0000278_cnn_inception100.csv', '0.00261938']
['02895', '02895_0001898_cnn_inception100.csv', '0.0011925']
['02712', '02712_0001041_cnn_inception100.csv', '3.47653e-08']
['02977', '02977_0004759_cnn_inception100.csv', '0.00189019']
['02417', '02417_0002783_cnn_inception100.csv', '0.00659827']
['02460', '02460_0004788_cnn_inception100.csv', '0.00273369']
['02084', '02084_0004107_cnn_inception100.csv', '0.00291461']
['02476', '02476_0009153_cnn_inception100.csv', '0.0294877']
['02447', '02447_0001741_cnn_inception100.csv', '0.00312804']
['03092', '03092_0002023_cnn_inception100.csv', '0.0422742']
['03330', '03330_0103116_cnn_inception100.csv', '0.0012635']
['03499', '03499_0000383_cnn_inception100.csv', '0.000814743']
['03053', '03053_0004101_cnn_inception100.csv', '0.00391474']
['03052', '03052_0000414_cnn_inception100.csv', '4.13588e-05']
['03630', '03630_0004904_cnn_inception100.csv', '0.00101475']
['03534', '03534_0001170_cnn_inception100.csv', '0.0180501']
['04250', '04250_0001363_cnn_inception100.csv', '0.00193919']
['04102', '04102_0002496_cnn_inception100.csv', '0.0308059']
['04226', '04226_0004173_cnn_inception100.csv', '0.0028046']
['04220', '04220_0003273_cnn_inception100.csv', '0.00280209']
['04237', '04237_0000491_cnn_inception100.csv', '0.0641146']
['04207', '04207_0003261_cnn_inception100.csv', '0.00350006']
['04442', '04442_0003502_cnn_inception100.csv', '0.00168124']
['04416', '04416_0001658_cnn_inception100.csv', '0.00181606']
['04421', '04421_0000903_cnn_inception100.csv', '0.00286897']
['04869', '04869_0001222_cnn_inception100.csv', '0.0105853']
['04586', '04586_0003462_cnn_inception100.csv', '0.000916805']
['04628', '04628_0011776_cnn_inception100.csv', '0.00192479']
['04675', '04675_0006642_cnn_inception100.csv', '0.00144158']
['04899', '04899_0001590_cnn_inception100.csv', '0.00105209']
['04831', '04831_0007948_cnn_inception100.csv', '0.00550311']
['04750', '04750_0005321_cnn_inception100.csv', '0.00385261']
['04530', '04530_0037107_cnn_inception100.csv', '0.00129793']
['05295', '05295_0002667_cnn_inception100.csv', '0.00178407']
['05062', '05062_0006054_cnn_inception100.csv', '0.00171299']
['05439', '05439_0006182_cnn_inception100.csv', '0.00365388']
['05428', '05428_0006065_cnn_inception100.csv', '0.00178433']
['05360', '05360_0061700_cnn_inception100.csv', '0.00218973']
['05835', '05835_0002558_cnn_inception100.csv', '0.128873']
['05504', '05504_0002381_cnn_inception100.csv', '0.0104466']
['05525', '05525_0000789_cnn_inception100.csv', '0.0140641']
['05808', '05808_0004456_cnn_inception100.csv', '0.00138897']
['06080', '06080_0015592_cnn_inception100.csv', '0.00313321']
['06950', '06950_0002018_cnn_inception100.csv', '0.0158567']
['06553', '06553_0006980_cnn_inception100.csv', '5.19482e-05']
['06624', '06624_0002261_cnn_inception100.csv', '0.00242355']
['06921', '06921_0006303_cnn_inception100.csv', '0.0120442']
['06888', '06888_0002583_cnn_inception100.csv', '0.0177991']
['07089', '07089_0008387_cnn_inception100.csv', '0.00213057']
['07033', '07033_0004511_cnn_inception100.csv', '0.00195136']
['07120', '07120_0001139_cnn_inception100.csv', '0.00388057']
['07251', '07251_0002841_cnn_inception100.csv', '0.0342026']
