['00218', '00218_0016202_cnn_inception100.csv', '0.00342794']
['00003', '00003_0004729_cnn_inception100.csv', '0.00111189']
['00534', '00534_0006954_cnn_inception100.csv', '0.000854581']
['00707', '00707_0006455_cnn_inception100.csv', '0.00113078']
['00890', '00890_0000985_cnn_inception100.csv', '0.000923102']
['01281', '01281_0009583_cnn_inception100.csv', '0.00102832']
['01263', '01263_0006178_cnn_inception100.csv', '0.00163501']
['01575', '01575_0007468_cnn_inception100.csv', '0.00108938']
['01894', '01894_0005102_cnn_inception100.csv', '0.000589046']
['02080', '02080_0010257_cnn_inception100.csv', '0.00281243']
['02102', '02102_0014369_cnn_inception100.csv', '0.00184446']
['03815', '03815_0004953_cnn_inception100.csv', '0.00268509']
['03932', '03932_0005187_cnn_inception100.csv', '0.00126971']
['03967', '03967_0014608_cnn_inception100.csv', '0.000760496']
['03984', '03984_0015325_cnn_inception100.csv', '0.00271261']
['04256', '04256_0003992_cnn_inception100.csv', '0.000514748']
['04401', '04401_0005288_cnn_inception100.csv', '0.00422089']
['04333', '04333_0004852_cnn_inception100.csv', '0.00145199']
['05497', '05497_0004189_cnn_inception100.csv', '0.00260711']
['05272', '05272_0017728_cnn_inception100.csv', '0.000634513']
['05076', '05076_0006212_cnn_inception100.csv', '0.00277679']
['05641', '05641_0005339_cnn_inception100.csv', '0.0021979']
['06411', '06411_0005038_cnn_inception100.csv', '0.00879121']
['06896', '06896_0001268_cnn_inception100.csv', '0.00217793']
['06522', '06522_0000124_cnn_inception100.csv', '4.21978e-05']
['07366', '07366_0003608_cnn_inception100.csv', '0.00454443']
['07218', '07218_0005772_cnn_inception100.csv', '0.000563497']
['07172', '07172_0002840_cnn_inception100.csv', '0.00202579']
['07323', '07323_0008261_cnn_inception100.csv', '0.00216332']
