['00499', '00499_0000111_cnn_inception100.csv', '0.00128016']
['00196', '00196_0001899_cnn_inception100.csv', '0.000699123']
['00693', '00693_0000891_cnn_inception100.csv', '0.0194587']
['00759', '00759_0002736_cnn_inception100.csv', '0.000325507']
['00612', '00612_0000416_cnn_inception100.csv', '2.67668e-07']
['01412', '01412_0000504_cnn_inception100.csv', '0.0187392']
['01043', '01043_0004989_cnn_inception100.csv', '0.000604982']
['01920', '01920_0035960_cnn_inception100.csv', '0.00147837']
['01960', '01960_0005761_cnn_inception100.csv', '0.00563354']
['01733', '01733_0011285_cnn_inception100.csv', '2.00414e-06']
['02826', '02826_0033807_cnn_inception100.csv', '3.09584e-05']
['02417', '02417_0002783_cnn_inception100.csv', '0.00197381']
['02032', '02032_0000745_cnn_inception100.csv', '0.00808588']
['03271', '03271_0006779_cnn_inception100.csv', '9.56369e-06']
['03149', '03149_0005056_cnn_inception100.csv', '0.000410671']
['03300', '03300_0004493_cnn_inception100.csv', '0.000318286']
['03349', '03349_0007264_cnn_inception100.csv', '0.000761046']
['03841', '03841_0022840_cnn_inception100.csv', '0.00136728']
['03756', '03756_0050256_cnn_inception100.csv', '0.00145394']
['03916', '03916_0019674_cnn_inception100.csv', '0.000298518']
['03802', '03802_0019384_cnn_inception100.csv', '4.29295e-05']
['04286', '04286_0000434_cnn_inception100.csv', '0.0507265']
['04941', '04941_0002521_cnn_inception100.csv', '0.00291117']
['04737', '04737_0002394_cnn_inception100.csv', '0.000700943']
['04848', '04848_0002622_cnn_inception100.csv', '0.00143942']
['05656', '05656_0001795_cnn_inception100.csv', '0.000180141']
['05726', '05726_0005068_cnn_inception100.csv', '0.00689003']
['05719', '05719_0004173_cnn_inception100.csv', '0.0113605']
['05769', '05769_0001931_cnn_inception100.csv', '0.000566413']
['06254', '06254_0004385_cnn_inception100.csv', '0.00652973']
['06403', '06403_0001708_cnn_inception100.csv', '0.00228365']
['06330', '06330_0006892_cnn_inception100.csv', '0.00173287']
['06994', '06994_0004022_cnn_inception100.csv', '0.000472383']
