['00234', '00234_0003817_cnn_inception100.csv', '8.22347e-05']
['00205', '00205_0006202_cnn_inception100.csv', '0.0013533']
['00436', '00436_0006181_cnn_inception100.csv', '0.000766019']
['00111', '00111_0004392_cnn_inception100.csv', '0.00261818']
['00322', '00322_0000977_cnn_inception100.csv', '0.00211662']
['00085', '00085_0002099_cnn_inception100.csv', '0.00230189']
['00479', '00479_0006964_cnn_inception100.csv', '0.000254337']
['00443', '00443_0006324_cnn_inception100.csv', '0.000978319']
['00426', '00426_0003748_cnn_inception100.csv', '0.00167796']
['00887', '00887_0001360_cnn_inception100.csv', '0.000646231']
['00880', '00880_0004505_cnn_inception100.csv', '0.001582']
['00672', '00672_0003499_cnn_inception100.csv', '0.00263164']
['00843', '00843_0001005_cnn_inception100.csv', '0.000949586']
['00674', '00674_0003441_cnn_inception100.csv', '0.00392662']
['00665', '00665_0005716_cnn_inception100.csv', '0.00428084']
['00972', '00972_0008589_cnn_inception100.csv', '0.00100205']
['00981', '00981_0002392_cnn_inception100.csv', '0.00166938']
['00814', '00814_0000427_cnn_inception100.csv', '0.00046385']
['01312', '01312_0001042_cnn_inception100.csv', '0.00331291']
['01192', '01192_0004227_cnn_inception100.csv', '0.000526883']
['01112', '01112_0005496_cnn_inception100.csv', '4.56575e-05']
['01457', '01457_0008342_cnn_inception100.csv', '0.000418206']
['01480', '01480_0012533_cnn_inception100.csv', '0.000976524']
['01081', '01081_0005273_cnn_inception100.csv', '0.0184555']
['01215', '01215_0005878_cnn_inception100.csv', '0.00115584']
['01587', '01587_0001290_cnn_inception100.csv', '0.000899105']
['01526', '01526_0000845_cnn_inception100.csv', '0.00255408']
['01895', '01895_0011752_cnn_inception100.csv', '0.000536989']
['01866', '01866_0009901_cnn_inception100.csv', '0.00049362']
['01728', '01728_0005239_cnn_inception100.csv', '0.00242154']
['01637', '01637_0001347_cnn_inception100.csv', '0.000547721']
['01690', '01690_0000559_cnn_inception100.csv', '0.00526742']
['01679', '01679_0003290_cnn_inception100.csv', '0.00167448']
['01966', '01966_0000295_cnn_inception100.csv', '0.00218689']
['02615', '02615_0000977_cnn_inception100.csv', '0.00174711']
['02678', '02678_0004320_cnn_inception100.csv', '5.64456e-05']
['02625', '02625_0002777_cnn_inception100.csv', '0.00388539']
['02898', '02898_0006581_cnn_inception100.csv', '0.000477347']
['02570', '02570_0006512_cnn_inception100.csv', '0.00279127']
['02843', '02843_0005148_cnn_inception100.csv', '0.000406091']
['02811', '02811_0002683_cnn_inception100.csv', '0.000292216']
['02868', '02868_0005384_cnn_inception100.csv', '0.000508378']
['02432', '02432_0000608_cnn_inception100.csv', '0.00088733']
['02192', '02192_0007590_cnn_inception100.csv', '0.000361564']
['02470', '02470_0005164_cnn_inception100.csv', '0.000381742']
['02436', '02436_0002286_cnn_inception100.csv', '0.000946342']
['02203', '02203_0006473_cnn_inception100.csv', '0.0024203']
