['00441', '00441_0000478_cnn_inception100.csv', '0.00153672']
['00138', '00138_0006070_cnn_inception100.csv', '0.00101332']
['00410', '00410_0009706_cnn_inception100.csv', '5.44774e-06']
['00635', '00635_0004001_cnn_inception100.csv', '5.14093e-05']
['00526', '00526_0004706_cnn_inception100.csv', '0.0120006']
['00621', '00621_0010546_cnn_inception100.csv', '0.00204862']
['00643', '00643_0013059_cnn_inception100.csv', '0.00215994']
['01378', '01378_0007687_cnn_inception100.csv', '0.00116397']
['01340', '01340_0025072_cnn_inception100.csv', '0.00244724']
['01377', '01377_0001948_cnn_inception100.csv', '0.00106663']
['01070', '01070_0005490_cnn_inception100.csv', '0.0246464']
['01218', '01218_0003171_cnn_inception100.csv', '0.00368458']
['01023', '01023_0003587_cnn_inception100.csv', '0.00480431']
['01132', '01132_0003456_cnn_inception100.csv', '0.00143309']
['01237', '01237_0000154_cnn_inception100.csv', '0.000281977']
['01473', '01473_0006817_cnn_inception100.csv', '0.0182474']
['01416', '01416_0000008_cnn_inception100.csv', '0.00121101']
['01983', '01983_0004287_cnn_inception100.csv', '0.000534307']
['01858', '01858_0005610_cnn_inception100.csv', '0.00232821']
['01656', '01656_0009773_cnn_inception100.csv', '0.000768751']
['01997', '01997_0006687_cnn_inception100.csv', '0.00190198']
['01568', '01568_0002157_cnn_inception100.csv', '0.0535532']
['01569', '01569_0001387_cnn_inception100.csv', '0.000609795']
['01763', '01763_0001650_cnn_inception100.csv', '0.00130575']
['01641', '01641_0010460_cnn_inception100.csv', '0.000137041']
['01509', '01509_0007116_cnn_inception100.csv', '0.00120556']
['01507', '01507_0009954_cnn_inception100.csv', '4.65326e-06']
['01958', '01958_0020089_cnn_inception100.csv', '0.00342368']
['02591', '02591_0014340_cnn_inception100.csv', '0.00301201']
['02697', '02697_0018708_cnn_inception100.csv', '0.00938443']
['02632', '02632_0005854_cnn_inception100.csv', '0.0087641']
['02427', '02427_0005537_cnn_inception100.csv', '0.0295199']
['02247', '02247_0000614_cnn_inception100.csv', '0.000237419']
['02444', '02444_0003207_cnn_inception100.csv', '0.00277303']
['02468', '02468_0004975_cnn_inception100.csv', '0.00196153']
['02140', '02140_0002136_cnn_inception100.csv', '4.77507e-05']
['02156', '02156_0003788_cnn_inception100.csv', '0.00169427']
['02364', '02364_0003964_cnn_inception100.csv', '0.00242737']
['02306', '02306_0004846_cnn_inception100.csv', '0.00310279']
['02470', '02470_0005164_cnn_inception100.csv', '0.000380498']
['02483', '02483_0003262_cnn_inception100.csv', '0.015682']
['02471', '02471_0000380_cnn_inception100.csv', '0.00197737']
['02485', '02485_0002573_cnn_inception100.csv', '0.00169784']
['02371', '02371_0007296_cnn_inception100.csv', '0.000154958']
['03100', '03100_0000429_cnn_inception100.csv', '0.00299835']
['03136', '03136_0002270_cnn_inception100.csv', '0.029405']
['03302', '03302_0006841_cnn_inception100.csv', '0.000854271']
['03139', '03139_0002993_cnn_inception100.csv', '0.00193217']
['03177', '03177_0003480_cnn_inception100.csv', '1.93183e-05']
['03175', '03175_0002118_cnn_inception100.csv', '0.00341168']
['03883', '03883_0003001_cnn_inception100.csv', '0.00150793']
['03903', '03903_0001411_cnn_inception100.csv', '0.0013004']
['03890', '03890_0004978_cnn_inception100.csv', '0.00331283']
['03600', '03600_0000883_cnn_inception100.csv', '0.00239322']
['03673', '03673_0002404_cnn_inception100.csv', '9.94064e-05']
['03572', '03572_0006292_cnn_inception100.csv', '0.00349836']
['03922', '03922_0006846_cnn_inception100.csv', '0.00362464']
['03940', '03940_0001693_cnn_inception100.csv', '0.00125618']
['04145', '04145_0000975_cnn_inception100.csv', '0.0056388']
['04049', '04049_0002186_cnn_inception100.csv', '0.0058252']
['04446', '04446_0006934_cnn_inception100.csv', '0.00883143']
['04470', '04470_0002685_cnn_inception100.csv', '0.00291147']
['04083', '04083_0006571_cnn_inception100.csv', '0.000324787']
['04457', '04457_0002393_cnn_inception100.csv', '0.00207512']
['04131', '04131_0011307_cnn_inception100.csv', '0.000707188']
['04196', '04196_0001230_cnn_inception100.csv', '0.0020032']
['04191', '04191_0003030_cnn_inception100.csv', '0.0244505']
['04489', '04489_0000064_cnn_inception100.csv', '0.000413867']
['04285', '04285_0005218_cnn_inception100.csv', '0.00112005']
['04086', '04086_0025536_cnn_inception100.csv', '0.0136852']
['04277', '04277_0001634_cnn_inception100.csv', '0.00163425']
['04715', '04715_0000576_cnn_inception100.csv', '0.00124147']
['04953', '04953_0007979_cnn_inception100.csv', '0.000382529']
['04673', '04673_0006166_cnn_inception100.csv', '1.5865e-05']
