['00325', '00325_0004489_cnn_inception100.csv', '0.00130359']
['00913', '00913_0001489_cnn_inception100.csv', '0.00294975']
['00990', '00990_0001370_cnn_inception100.csv', '0.00030682']
['00664', '00664_0007916_cnn_inception100.csv', '0.00166119']
['01268', '01268_0014595_cnn_inception100.csv', '0.000370361']
['01139', '01139_0012430_cnn_inception100.csv', '6.35131e-05']
['01585', '01585_0000782_cnn_inception100.csv', '0.000213772']
['01960', '01960_0005761_cnn_inception100.csv', '0.00202208']
['02551', '02551_0000188_cnn_inception100.csv', '0.000635915']
['02511', '02511_0008365_cnn_inception100.csv', '0.000509985']
['02311', '02311_0042489_cnn_inception100.csv', '5.6988e-05']
['02161', '02161_0000162_cnn_inception100.csv', '0.000468316']
['03969', '03969_0007822_cnn_inception100.csv', '0.00108003']
['04830', '04830_0002589_cnn_inception100.csv', '0.00109671']
['05031', '05031_0005537_cnn_inception100.csv', '0.00147699']
['05152', '05152_0004426_cnn_inception100.csv', '0.00865836']
['05632', '05632_0021147_cnn_inception100.csv', '0.000449329']
['05595', '05595_0004397_cnn_inception100.csv', '0.0011953']
['05831', '05831_0009247_cnn_inception100.csv', '0.0001234']
['05663', '05663_0001059_cnn_inception100.csv', '9.16655e-06']
['06471', '06471_0004729_cnn_inception100.csv', '0.000866518']
['06554', '06554_0023048_cnn_inception100.csv', '0.000146867']
['07092', '07092_0020785_cnn_inception100.csv', '0.00144942']
['07402', '07402_0009554_cnn_inception100.csv', '1.48509e-06']
['07313', '07313_0000729_cnn_inception100.csv', '0.000869711']
