['00001', '00001_0001302_cnn_inception100.csv', '1.14753e-06']
['00527', '00527_0008439_cnn_inception100.csv', '0.00022652']
['00812', '00812_0004846_cnn_inception100.csv', '9.17295e-05']
['00825', '00825_0002477_cnn_inception100.csv', '2.67409e-06']
['01269', '01269_0004424_cnn_inception100.csv', '0.00232721']
['01124', '01124_0006390_cnn_inception100.csv', '3.23718e-07']
['01032', '01032_0002991_cnn_inception100.csv', '0.00249054']
['01445', '01445_0016302_cnn_inception100.csv', '0.00458963']
['01073', '01073_0001410_cnn_inception100.csv', '0.000921317']
['01516', '01516_0003728_cnn_inception100.csv', '0.000333578']
['01639', '01639_0009790_cnn_inception100.csv', '2.48686e-08']
['01554', '01554_0000394_cnn_inception100.csv', '1.02255e-07']
['02705', '02705_0005628_cnn_inception100.csv', '0.002112']
['02772', '02772_0006140_cnn_inception100.csv', '2.94451e-07']
['02730', '02730_0004914_cnn_inception100.csv', '2.30835e-05']
['02594', '02594_0005070_cnn_inception100.csv', '0.00169842']
['02712', '02712_0001041_cnn_inception100.csv', '9.00476e-07']
['02350', '02350_0000432_cnn_inception100.csv', '0.00449012']
['02359', '02359_0008508_cnn_inception100.csv', '4.82404e-09']
['02420', '02420_0009129_cnn_inception100.csv', '4.46469e-06']
['02318', '02318_0002276_cnn_inception100.csv', '0.0895719']
['02112', '02112_0001536_cnn_inception100.csv', '0.00102157']
['02295', '02295_0003007_cnn_inception100.csv', '0.00665419']
['03347', '03347_0002089_cnn_inception100.csv', '0.0022513']
['03031', '03031_0005341_cnn_inception100.csv', '1.17447e-08']
['03408', '03408_0002294_cnn_inception100.csv', '0.00202298']
['03799', '03799_0005028_cnn_inception100.csv', '1.18262e-07']
['04364', '04364_0004133_cnn_inception100.csv', '3.20026e-06']
['04166', '04166_0001571_cnn_inception100.csv', '0.00352488']
['04067', '04067_0001198_cnn_inception100.csv', '0.000136301']
['04902', '04902_0000705_cnn_inception100.csv', '0.00162184']
['05221', '05221_0000918_cnn_inception100.csv', '0.000721927']
['05381', '05381_0004329_cnn_inception100.csv', '0.0125205']
['05334', '05334_0004336_cnn_inception100.csv', '0.00106042']
['05979', '05979_0006538_cnn_inception100.csv', '0.000198696']
['05999', '05999_0060677_cnn_inception100.csv', '0.000691091']
['05917', '05917_0004888_cnn_inception100.csv', '1.44421e-07']
['06171', '06171_0010781_cnn_inception100.csv', '1.33158e-07']
['06591', '06591_0002980_cnn_inception100.csv', '0.0022373']
['07056', '07056_0002541_cnn_inception100.csv', '0.00411339']
['07468', '07468_0011557_cnn_inception100.csv', '0.0119932']
['07220', '07220_0005828_cnn_inception100.csv', '1.64554e-05']
