['00001', '00001_0001302_cnn_inception100.csv', '4.13841e-06']
['00174', '00174_0002970_cnn_inception100.csv', '0.00157948']
['00363', '00363_0005055_cnn_inception100.csv', '0.00170445']
['00015', '00015_0006020_cnn_inception100.csv', '0.00216827']
['00226', '00226_0001513_cnn_inception100.csv', '0.00154133']
['00467', '00467_0022586_cnn_inception100.csv', '0.00820528']
['00093', '00093_0007055_cnn_inception100.csv', '0.00290641']
['00069', '00069_0004239_cnn_inception100.csv', '0.0364162']
['00152', '00152_0003114_cnn_inception100.csv', '0.0479071']
['00500', '00500_0005766_cnn_inception100.csv', '0.0165617']
['00517', '00517_0006479_cnn_inception100.csv', '0.0037099']
['00619', '00619_0004797_cnn_inception100.csv', '0.00160359']
['00697', '00697_0002391_cnn_inception100.csv', '0.00190834']
['00897', '00897_0006958_cnn_inception100.csv', '0.000308725']
['00691', '00691_0009875_cnn_inception100.csv', '0.00283279']
['00514', '00514_0002172_cnn_inception100.csv', '0.00594118']
['00745', '00745_0002331_cnn_inception100.csv', '0.00186885']
['00766', '00766_0008409_cnn_inception100.csv', '0.00184578']
['00678', '00678_0000562_cnn_inception100.csv', '0.00407416']
['01322', '01322_0008089_cnn_inception100.csv', '0.00158581']
['01126', '01126_0003089_cnn_inception100.csv', '0.00170732']
['01186', '01186_0013744_cnn_inception100.csv', '0.00176194']
['01407', '01407_0006207_cnn_inception100.csv', '0.00140076']
['01430', '01430_0006229_cnn_inception100.csv', '0.038677']
['01167', '01167_0004308_cnn_inception100.csv', '0.0383911']
['01308', '01308_0029946_cnn_inception100.csv', '0.00260057']
['01056', '01056_0009165_cnn_inception100.csv', '0.00201337']
['01495', '01495_0002065_cnn_inception100.csv', '0.00186723']
['01367', '01367_0001063_cnn_inception100.csv', '0.00601199']
['01874', '01874_0001074_cnn_inception100.csv', '0.0108661']
['01697', '01697_0002172_cnn_inception100.csv', '0.00232541']
['02825', '02825_0004513_cnn_inception100.csv', '0.00245783']
['02884', '02884_0002168_cnn_inception100.csv', '0.00377665']
['02962', '02962_0000801_cnn_inception100.csv', '0.00403846']
['02859', '02859_0000391_cnn_inception100.csv', '0.0021804']
['02776', '02776_0003872_cnn_inception100.csv', '0.00164016']
['02190', '02190_0008160_cnn_inception100.csv', '0.00547425']
['02214', '02214_0029640_cnn_inception100.csv', '0.00188378']
['02486', '02486_0014543_cnn_inception100.csv', '0.00333449']
['02459', '02459_0004522_cnn_inception100.csv', '0.00828304']
['02265', '02265_0002953_cnn_inception100.csv', '0.00158432']
['02301', '02301_0001003_cnn_inception100.csv', '0.00207147']
['02453', '02453_0001874_cnn_inception100.csv', '0.0022714']
['02055', '02055_0002597_cnn_inception100.csv', '0.00314481']
['02499', '02499_0028229_cnn_inception100.csv', '0.0403727']
['03334', '03334_0001766_cnn_inception100.csv', '0.00200331']
['03060', '03060_0003167_cnn_inception100.csv', '0.00247158']
['03275', '03275_0003900_cnn_inception100.csv', '0.00023582']
['03047', '03047_0000789_cnn_inception100.csv', '0.00483324']
['03022', '03022_0000303_cnn_inception100.csv', '0.00401991']
['03226', '03226_0004266_cnn_inception100.csv', '0.00153601']
['03006', '03006_0006479_cnn_inception100.csv', '0.0125919']
['03760', '03760_0025869_cnn_inception100.csv', '0.00801268']
['03761', '03761_0001483_cnn_inception100.csv', '0.00434497']
['03630', '03630_0004904_cnn_inception100.csv', '0.00249766']
['03800', '03800_0004124_cnn_inception100.csv', '0.000877337']
['03899', '03899_0001212_cnn_inception100.csv', '0.00419446']
['03889', '03889_0007903_cnn_inception100.csv', '0.00140588']
['03616', '03616_0005504_cnn_inception100.csv', '0.00601885']
['03886', '03886_0005807_cnn_inception100.csv', '0.00483041']
['03714', '03714_0002342_cnn_inception100.csv', '0.0016862']
['03722', '03722_0003003_cnn_inception100.csv', '0.00351461']
['03777', '03777_0007032_cnn_inception100.csv', '0.00290817']
['03857', '03857_0010159_cnn_inception100.csv', '0.000300168']
['03603', '03603_0009100_cnn_inception100.csv', '0.0085686']
['04294', '04294_0008116_cnn_inception100.csv', '0.000624016']
['04315', '04315_0006552_cnn_inception100.csv', '0.00206557']
['04399', '04399_0000338_cnn_inception100.csv', '0.00419627']
['04192', '04192_0000651_cnn_inception100.csv', '0.00167193']
['04307', '04307_0001706_cnn_inception100.csv', '0.00930201']
['04132', '04132_0000933_cnn_inception100.csv', '0.00636438']
['04217', '04217_0004180_cnn_inception100.csv', '0.223614']
['04422', '04422_0005132_cnn_inception100.csv', '0.00239616']
['04041', '04041_0005966_cnn_inception100.csv', '0.0109725']
['04469', '04469_0003245_cnn_inception100.csv', '0.00866587']
['04163', '04163_0004385_cnn_inception100.csv', '0.00656612']
['04028', '04028_0004887_cnn_inception100.csv', '0.0491838']
['04222', '04222_0001084_cnn_inception100.csv', '0.014503']
['04420', '04420_0000145_cnn_inception100.csv', '0.00663256']
['04042', '04042_0004552_cnn_inception100.csv', '0.00159988']
['04692', '04692_0008207_cnn_inception100.csv', '0.0318546']
['04894', '04894_0004093_cnn_inception100.csv', '0.00182781']
['04557', '04557_0000726_cnn_inception100.csv', '0.00384388']
['04594', '04594_0033431_cnn_inception100.csv', '0.00811643']
['04621', '04621_0001962_cnn_inception100.csv', '0.0101169']
['04631', '04631_0003381_cnn_inception100.csv', '0.193453']
['04899', '04899_0001590_cnn_inception100.csv', '0.000944006']
['04945', '04945_0012628_cnn_inception100.csv', '0.00150714']
['04582', '04582_0005082_cnn_inception100.csv', '0.021978']
['05401', '05401_0038919_cnn_inception100.csv', '0.00209329']
