['00402', '00402_0003426_cnn_inception100.csv', '1.93017e-05']
['00986', '00986_0001587_cnn_inception100.csv', '0.0103062']
['01985', '01985_0001356_cnn_inception100.csv', '0.00232068']
['02718', '02718_0010052_cnn_inception100.csv', '0.0056372']
['02916', '02916_0000710_cnn_inception100.csv', '0.00169948']
['02913', '02913_0001433_cnn_inception100.csv', '0.00186582']
['02316', '02316_0004114_cnn_inception100.csv', '0.00320881']
['02287', '02287_0000118_cnn_inception100.csv', '0.00422682']
['03146', '03146_0006506_cnn_inception100.csv', '0.0236777']
['04097', '04097_0002593_cnn_inception100.csv', '0.00013137']
['04900', '04900_0008170_cnn_inception100.csv', '0.00204566']
['04891', '04891_0004136_cnn_inception100.csv', '0.0043723']
['05057', '05057_0010088_cnn_inception100.csv', '0.00238608']
['05526', '05526_0010203_cnn_inception100.csv', '0.000126973']
['05671', '05671_0014952_cnn_inception100.csv', '0.00120523']
['06155', '06155_0000639_cnn_inception100.csv', '0.000145601']
['06081', '06081_0004200_cnn_inception100.csv', '0.00452146']
['06252', '06252_0006488_cnn_inception100.csv', '0.00369404']
['06105', '06105_0007786_cnn_inception100.csv', '0.00395221']
['06383', '06383_0005968_cnn_inception100.csv', '0.00145638']
['06932', '06932_0000844_cnn_inception100.csv', '0.00147843']
['06968', '06968_0009751_cnn_inception100.csv', '0.000130309']
['06704', '06704_0013276_cnn_inception100.csv', '0.00140202']
['06629', '06629_0023373_cnn_inception100.csv', '3.60615e-05']
['07284', '07284_0001569_cnn_inception100.csv', '0.0012742']
