['00497', '00497_0003607_cnn_inception100.csv', '0.0503202']
['00063', '00063_0008375_cnn_inception100.csv', '0.00508947']
['00173', '00173_0001101_cnn_inception100.csv', '0.000955075']
['00382', '00382_0000003_cnn_inception100.csv', '0.00635384']
['00478', '00478_0008838_cnn_inception100.csv', '0.0304243']
['00178', '00178_0008606_cnn_inception100.csv', '0.00249094']
['00224', '00224_0005895_cnn_inception100.csv', '0.00156833']
['00087', '00087_0000093_cnn_inception100.csv', '0.00197293']
['00019', '00019_0003553_cnn_inception100.csv', '0.00751391']
['00418', '00418_0016323_cnn_inception100.csv', '0.000349782']
['00249', '00249_0005488_cnn_inception100.csv', '0.00108054']
['00416', '00416_0001383_cnn_inception100.csv', '0.000280402']
['00713', '00713_0001280_cnn_inception100.csv', '0.00121299']
['00953', '00953_0001417_cnn_inception100.csv', '0.000546997']
['00616', '00616_0007629_cnn_inception100.csv', '0.000475206']
['00806', '00806_0006174_cnn_inception100.csv', '0.264145']
['00524', '00524_0011130_cnn_inception100.csv', '0.00249018']
['00742', '00742_0000051_cnn_inception100.csv', '0.00334831']
['00774', '00774_0000037_cnn_inception100.csv', '0.00105917']
['00705', '00705_0000649_cnn_inception100.csv', '0.000856902']
['00905', '00905_0001110_cnn_inception100.csv', '0.000634608']
['00679', '00679_0001094_cnn_inception100.csv', '0.00230038']
['01384', '01384_0001195_cnn_inception100.csv', '0.106204']
['01379', '01379_0014593_cnn_inception100.csv', '0.00241381']
['01440', '01440_0000745_cnn_inception100.csv', '0.00905592']
['01158', '01158_0075526_cnn_inception100.csv', '0.000433311']
['01161', '01161_0001372_cnn_inception100.csv', '0.00480708']
['01336', '01336_0003821_cnn_inception100.csv', '0.00245362']
['01104', '01104_0002145_cnn_inception100.csv', '0.00213281']
['01122', '01122_0001974_cnn_inception100.csv', '0.00288669']
['01094', '01094_0008766_cnn_inception100.csv', '0.000442079']
['01093', '01093_0003640_cnn_inception100.csv', '0.0022109']
['01466', '01466_0000262_cnn_inception100.csv', '0.00175851']
['01005', '01005_0000580_cnn_inception100.csv', '0.00586998']
['01017', '01017_0007051_cnn_inception100.csv', '0.00539749']
['01028', '01028_0003008_cnn_inception100.csv', '0.00180409']
['01191', '01191_0004230_cnn_inception100.csv', '0.00166006']
['01519', '01519_0005850_cnn_inception100.csv', '0.00139278']
['01941', '01941_0006801_cnn_inception100.csv', '0.00182802']
['01666', '01666_0001114_cnn_inception100.csv', '0.00166438']
['01667', '01667_0004303_cnn_inception100.csv', '0.00401243']
['01999', '01999_0007939_cnn_inception100.csv', '0.00079628']
['01963', '01963_0003967_cnn_inception100.csv', '0.00700927']
['01998', '01998_0002700_cnn_inception100.csv', '0.00111738']
['01546', '01546_0001822_cnn_inception100.csv', '0.00350638']
['01989', '01989_0000520_cnn_inception100.csv', '6.52346e-06']
['01967', '01967_0005415_cnn_inception100.csv', '0.00160903']
['01992', '01992_0004358_cnn_inception100.csv', '0.00154473']
['02702', '02702_0002380_cnn_inception100.csv', '0.000395178']
['02899', '02899_0005387_cnn_inception100.csv', '0.000788182']
['02891', '02891_0001602_cnn_inception100.csv', '0.0104142']
['02774', '02774_0004335_cnn_inception100.csv', '0.00150134']
['02942', '02942_0003094_cnn_inception100.csv', '0.00207581']
['02743', '02743_0002953_cnn_inception100.csv', '0.00124279']
['02791', '02791_0004550_cnn_inception100.csv', '0.000548587']
['02798', '02798_0006630_cnn_inception100.csv', '0.00215927']
['02593', '02593_0003268_cnn_inception100.csv', '0.00507248']
['02752', '02752_0013713_cnn_inception100.csv', '0.00151547']
['02594', '02594_0005070_cnn_inception100.csv', '0.00243194']
['02629', '02629_0006191_cnn_inception100.csv', '0.00144092']
['02674', '02674_0000009_cnn_inception100.csv', '0.00216671']
['02723', '02723_0012572_cnn_inception100.csv', '0.0825014']
['02985', '02985_0000331_cnn_inception100.csv', '0.000128448']
['02358', '02358_0004520_cnn_inception100.csv', '0.00379165']
['02357', '02357_0021682_cnn_inception100.csv', '0.000610963']
['02428', '02428_0004660_cnn_inception100.csv', '0.000166154']
['02397', '02397_0002147_cnn_inception100.csv', '0.000146438']
['02158', '02158_0000750_cnn_inception100.csv', '0.0140271']
['02337', '02337_0004786_cnn_inception100.csv', '0.000173773']
['02008', '02008_0000320_cnn_inception100.csv', '0.000925022']
['02256', '02256_0004305_cnn_inception100.csv', '0.00179319']
['02063', '02063_0006067_cnn_inception100.csv', '0.000911272']
['03475', '03475_0003604_cnn_inception100.csv', '0.00292389']
['03123', '03123_0004033_cnn_inception100.csv', '0.000720937']
['03051', '03051_0003655_cnn_inception100.csv', '0.00904652']
['03005', '03005_0000271_cnn_inception100.csv', '0.00340813']
['03012', '03012_0009050_cnn_inception100.csv', '0.00108822']
['03352', '03352_0009528_cnn_inception100.csv', '0.00212483']
['03172', '03172_0002102_cnn_inception100.csv', '0.00147926']
['03400', '03400_0001106_cnn_inception100.csv', '0.0011389']
['03677', '03677_0007493_cnn_inception100.csv', '0.00165781']
['04000', '04000_0002431_cnn_inception100.csv', '0.10273']
['03590', '03590_0002442_cnn_inception100.csv', '0.00789452']
['03716', '03716_0001100_cnn_inception100.csv', '0.00134253']
['03789', '03789_0000952_cnn_inception100.csv', '0.0379677']
['03895', '03895_0001708_cnn_inception100.csv', '0.00117723']
['04463', '04463_0008382_cnn_inception100.csv', '0.00138982']
['04378', '04378_0016201_cnn_inception100.csv', '0.012522']
['04371', '04371_0033986_cnn_inception100.csv', '0.000221207']
['04022', '04022_0001635_cnn_inception100.csv', '0.00250131']
['04242', '04242_0001432_cnn_inception100.csv', '0.0179908']
['04476', '04476_0006341_cnn_inception100.csv', '0.000498335']
['04405', '04405_0002418_cnn_inception100.csv', '0.000176562']
['04388', '04388_0001639_cnn_inception100.csv', '0.00326989']
['04101', '04101_0025535_cnn_inception100.csv', '0.000558759']
['04198', '04198_0002103_cnn_inception100.csv', '0.149908']
['04528', '04528_0003685_cnn_inception100.csv', '0.00259351']
['04707', '04707_0002233_cnn_inception100.csv', '0.000810346']
['04754', '04754_0000436_cnn_inception100.csv', '0.00295058']
['04998', '04998_0006337_cnn_inception100.csv', '0.0280056']
['04764', '04764_0002739_cnn_inception100.csv', '0.00344853']
['04626', '04626_0001892_cnn_inception100.csv', '0.00202241']
['04845', '04845_0000804_cnn_inception100.csv', '0.022931']
