['00065', '00065_0005799_cnn_inception100.csv', '3.73388e-06']
['00465', '00465_0017844_cnn_inception100.csv', '0.00171025']
['00001', '00001_0001302_cnn_inception100.csv', '2.6287e-06']
['00267', '00267_0005136_cnn_inception100.csv', '8.70667e-07']
['00082', '00082_0001388_cnn_inception100.csv', '0.0035839']
['00415', '00415_0030115_cnn_inception100.csv', '0.00321576']
['00451', '00451_0003999_cnn_inception100.csv', '0.00628384']
['00466', '00466_0003473_cnn_inception100.csv', '0.000306309']
['00329', '00329_0004997_cnn_inception100.csv', '0.00185424']
['00386', '00386_0010636_cnn_inception100.csv', '0.00219071']
['00335', '00335_0001693_cnn_inception100.csv', '0.00235311']
['00191', '00191_0064709_cnn_inception100.csv', '0.0028248']
['00334', '00334_0004825_cnn_inception100.csv', '3.26575e-07']
['00367', '00367_0016472_cnn_inception100.csv', '0.00157446']
['00075', '00075_0066631_cnn_inception100.csv', '0.00168762']
['00511', '00511_0000915_cnn_inception100.csv', '0.00158175']
['00985', '00985_0000765_cnn_inception100.csv', '0.0154128']
['00595', '00595_0003952_cnn_inception100.csv', '1.46736e-06']
['00637', '00637_0003406_cnn_inception100.csv', '0.00548962']
['00862', '00862_0002216_cnn_inception100.csv', '0.00185688']
['00716', '00716_0005857_cnn_inception100.csv', '0.00756474']
['00910', '00910_0017378_cnn_inception100.csv', '0.000244208']
['00583', '00583_0009502_cnn_inception100.csv', '0.00120018']
['00957', '00957_0011791_cnn_inception100.csv', '0.00317156']
['00530', '00530_0001198_cnn_inception100.csv', '0.000171431']
['00622', '00622_0001992_cnn_inception100.csv', '0.0164806']
['00822', '00822_0002967_cnn_inception100.csv', '0.0388183']
['00684', '00684_0001103_cnn_inception100.csv', '0.00264366']
['00825', '00825_0002477_cnn_inception100.csv', '1.52045e-05']
['01256', '01256_0009109_cnn_inception100.csv', '0.00758063']
['01294', '01294_0003101_cnn_inception100.csv', '0.00742404']
['01082', '01082_0010487_cnn_inception100.csv', '0.0029794']
['01124', '01124_0006390_cnn_inception100.csv', '2.23135e-08']
['01058', '01058_0004448_cnn_inception100.csv', '0.00218717']
['01035', '01035_0005718_cnn_inception100.csv', '0.00705836']
['01224', '01224_0008635_cnn_inception100.csv', '0.00296714']
['01246', '01246_0010072_cnn_inception100.csv', '0.00191221']
['01335', '01335_0002327_cnn_inception100.csv', '0.0031242']
['01392', '01392_0006206_cnn_inception100.csv', '0.00259105']
['01748', '01748_0004375_cnn_inception100.csv', '0.00270009']
['01782', '01782_0001464_cnn_inception100.csv', '0.00137852']
['01695', '01695_0016542_cnn_inception100.csv', '0.00208868']
['01856', '01856_0003992_cnn_inception100.csv', '0.00334097']
['01917', '01917_0001087_cnn_inception100.csv', '0.00168835']
['01514', '01514_0001826_cnn_inception100.csv', '6.38598e-05']
['01899', '01899_0013345_cnn_inception100.csv', '0.0018473']
['01601', '01601_0003374_cnn_inception100.csv', '0.000773676']
['01639', '01639_0009790_cnn_inception100.csv', '1.99828e-08']
['01699', '01699_0020337_cnn_inception100.csv', '0.00239858']
['01554', '01554_0000394_cnn_inception100.csv', '8.1637e-08']
['02876', '02876_0000707_cnn_inception100.csv', '3.24779e-07']
['02812', '02812_0002035_cnn_inception100.csv', '0.00212724']
['02841', '02841_0000934_cnn_inception100.csv', '9.392e-06']
['02800', '02800_0001817_cnn_inception100.csv', '0.00611772']
['02772', '02772_0006140_cnn_inception100.csv', '2.39246e-06']
['02765', '02765_0000278_cnn_inception100.csv', '0.00172128']
['02906', '02906_0003162_cnn_inception100.csv', '0.00168738']
['02619', '02619_0001097_cnn_inception100.csv', '0.00132983']
['02820', '02820_0017559_cnn_inception100.csv', '0.00904729']
['02834', '02834_0004022_cnn_inception100.csv', '0.003341']
['02866', '02866_0005799_cnn_inception100.csv', '4.45292e-06']
['02580', '02580_0000226_cnn_inception100.csv', '0.0025385']
['02712', '02712_0001041_cnn_inception100.csv', '7.01156e-07']
['02510', '02510_0020560_cnn_inception100.csv', '0.00572072']
['02359', '02359_0008508_cnn_inception100.csv', '9.92688e-09']
['02420', '02420_0009129_cnn_inception100.csv', '4.46271e-06']
['02042', '02042_0001062_cnn_inception100.csv', '0.00302797']
['02254', '02254_0004802_cnn_inception100.csv', '0.000600472']
['02460', '02460_0004788_cnn_inception100.csv', '0.0159172']
['02388', '02388_0000929_cnn_inception100.csv', '0.000307582']
['02195', '02195_0006627_cnn_inception100.csv', '0.00702606']
['02226', '02226_0002311_cnn_inception100.csv', '0.00227322']
['02293', '02293_0003827_cnn_inception100.csv', '4.69895e-05']
['03246', '03246_0012219_cnn_inception100.csv', '0.0289404']
['03196', '03196_0013955_cnn_inception100.csv', '0.00201158']
['03500', '03500_0000936_cnn_inception100.csv', '0.00236024']
['03326', '03326_0001152_cnn_inception100.csv', '0.00195751']
['03125', '03125_0004092_cnn_inception100.csv', '0.00356721']
['03231', '03231_0004705_cnn_inception100.csv', '0.0023698']
['03482', '03482_0001185_cnn_inception100.csv', '0.00155656']
['03424', '03424_0051391_cnn_inception100.csv', '0.00147132']
['03363', '03363_0002950_cnn_inception100.csv', '0.0017601']
['03031', '03031_0005341_cnn_inception100.csv', '7.94048e-09']
['03497', '03497_0002536_cnn_inception100.csv', '0.00207426']
['03269', '03269_0004742_cnn_inception100.csv', '0.00264125']
['03052', '03052_0000414_cnn_inception100.csv', '1.24796e-05']
['03734', '03734_0003342_cnn_inception100.csv', '0.0019759']
['03799', '03799_0005028_cnn_inception100.csv', '5.95822e-07']
['03833', '03833_0015616_cnn_inception100.csv', '0.00391094']
['03867', '03867_0004006_cnn_inception100.csv', '0.00315018']
['04439', '04439_0002645_cnn_inception100.csv', '0.00202403']
['04111', '04111_0023837_cnn_inception100.csv', '0.00541']
['04364', '04364_0004133_cnn_inception100.csv', '5.64981e-06']
['04102', '04102_0002496_cnn_inception100.csv', '0.00236107']
['04033', '04033_0002956_cnn_inception100.csv', '0.00292507']
['04238', '04238_0003600_cnn_inception100.csv', '0.00403848']
['04148', '04148_0007910_cnn_inception100.csv', '0.00566864']
['04474', '04474_0004213_cnn_inception100.csv', '0.00379808']
['04486', '04486_0006684_cnn_inception100.csv', '0.00316817']
['04045', '04045_0004322_cnn_inception100.csv', '0.00247003']
['04976', '04976_0005918_cnn_inception100.csv', '0.00168617']
['04736', '04736_0047943_cnn_inception100.csv', '0.00360175']
['04559', '04559_0021234_cnn_inception100.csv', '0.00377113']
['04638', '04638_0004611_cnn_inception100.csv', '0.00216337']
['04697', '04697_0001161_cnn_inception100.csv', '0.0052059']
['04699', '04699_0002473_cnn_inception100.csv', '0.00326878']
['04919', '04919_0000397_cnn_inception100.csv', '0.00231238']
['04717', '04717_0000727_cnn_inception100.csv', '0.00225183']
['04539', '04539_0001165_cnn_inception100.csv', '0.00131733']
['05174', '05174_0011254_cnn_inception100.csv', '0.00616358']
['05313', '05313_0003240_cnn_inception100.csv', '0.000911403']
['05091', '05091_0003216_cnn_inception100.csv', '1.61158e-06']
['05462', '05462_0062494_cnn_inception100.csv', '0.00162988']
['05055', '05055_0020011_cnn_inception100.csv', '0.00176492']
['05478', '05478_0014532_cnn_inception100.csv', '0.00274336']
['05168', '05168_0004315_cnn_inception100.csv', '0.00226861']
['05156', '05156_0005543_cnn_inception100.csv', '0.00381386']
['05374', '05374_0001061_cnn_inception100.csv', '0.00282204']
['05319', '05319_0001301_cnn_inception100.csv', '0.00275593']
['05435', '05435_0013243_cnn_inception100.csv', '0.0048715']
['05366', '05366_0001875_cnn_inception100.csv', '0.00685926']
['05714', '05714_0004579_cnn_inception100.csv', '0.00203754']
['05913', '05913_0006435_cnn_inception100.csv', '0.00491605']
['05888', '05888_0001428_cnn_inception100.csv', '0.00505899']
['05752', '05752_0008371_cnn_inception100.csv', '0.000278262']
['05789', '05789_0004741_cnn_inception100.csv', '0.00147824']
['05917', '05917_0004888_cnn_inception100.csv', '4.2571e-05']
['05928', '05928_0029628_cnn_inception100.csv', '0.000743484']
['05583', '05583_0000833_cnn_inception100.csv', '0.00790682']
['05554', '05554_0002742_cnn_inception100.csv', '0.00197119']
['06100', '06100_0004828_cnn_inception100.csv', '0.000341493']
['06416', '06416_0002331_cnn_inception100.csv', '0.00226334']
['06171', '06171_0010781_cnn_inception100.csv', '4.38592e-07']
['06398', '06398_0008725_cnn_inception100.csv', '0.000354473']
['06023', '06023_0010004_cnn_inception100.csv', '0.00187334']
['06047', '06047_0001576_cnn_inception100.csv', '0.00247974']
['06288', '06288_0005582_cnn_inception100.csv', '0.00286273']
['06454', '06454_0007957_cnn_inception100.csv', '4.03803e-06']
['06438', '06438_0005278_cnn_inception100.csv', '0.00256781']
['06188', '06188_0003810_cnn_inception100.csv', '0.00913129']
['06599', '06599_0003871_cnn_inception100.csv', '0.00442642']
['06553', '06553_0006980_cnn_inception100.csv', '7.7633e-05']
['06761', '06761_0000638_cnn_inception100.csv', '0.00329036']
['06848', '06848_0003789_cnn_inception100.csv', '0.00235908']
['06609', '06609_0000860_cnn_inception100.csv', '0.00339496']
['06513', '06513_0040539_cnn_inception100.csv', '0.0022902']
['06943', '06943_0002739_cnn_inception100.csv', '0.0008108']
['06626', '06626_0003700_cnn_inception100.csv', '0.00293306']
['06777', '06777_0001086_cnn_inception100.csv', '8.49718e-06']
['06518', '06518_0003101_cnn_inception100.csv', '0.013623']
['07072', '07072_0004570_cnn_inception100.csv', '1.21784e-06']
['07152', '07152_0004153_cnn_inception100.csv', '0.00266333']
['07185', '07185_0002407_cnn_inception100.csv', '0.000187775']
['07085', '07085_0042222_cnn_inception100.csv', '0.00330715']
['07220', '07220_0005828_cnn_inception100.csv', '2.38329e-07']
['07169', '07169_0002278_cnn_inception100.csv', '0.00175097']
['07166', '07166_0001095_cnn_inception100.csv', '0.0030284']
['07256', '07256_0001327_cnn_inception100.csv', '0.00347137']
