['00250', '00250_0003803_cnn_inception100.csv', '6.44537e-05']
['00609', '00609_0000072_cnn_inception100.csv', '0.00271874']
['01494', '01494_0000001_cnn_inception100.csv', '0.000899091']
['01044', '01044_0011087_cnn_inception100.csv', '0.00461164']
['01223', '01223_0005302_cnn_inception100.csv', '0.000453597']
['02966', '02966_0001085_cnn_inception100.csv', '0.0032987']
['02639', '02639_0003173_cnn_inception100.csv', '0.000811349']
['02281', '02281_0000305_cnn_inception100.csv', '0.00238341']
['02385', '02385_0005001_cnn_inception100.csv', '3.27228e-05']
['03154', '03154_0002321_cnn_inception100.csv', '0.257544']
['03485', '03485_0002642_cnn_inception100.csv', '0.00154561']
['03008', '03008_0006932_cnn_inception100.csv', '0.00149207']
['03848', '03848_0002739_cnn_inception100.csv', '0.000299685']
['03768', '03768_0001664_cnn_inception100.csv', '0.00136571']
['03927', '03927_0003101_cnn_inception100.csv', '0.00125233']
['03639', '03639_0006380_cnn_inception100.csv', '3.19837e-05']
['03806', '03806_0000238_cnn_inception100.csv', '0.00119217']
['04285', '04285_0005218_cnn_inception100.csv', '0.00145936']
['04525', '04525_0001766_cnn_inception100.csv', '0.000293675']
['05059', '05059_0000906_cnn_inception100.csv', '0.00375671']
['05883', '05883_0005055_cnn_inception100.csv', '0.00462779']
['06319', '06319_0002520_cnn_inception100.csv', '0.00352509']
['06602', '06602_0001711_cnn_inception100.csv', '0.000669478']
['06925', '06925_0002285_cnn_inception100.csv', '0.00187186']
['06712', '06712_0000021_cnn_inception100.csv', '0.00185492']
['07354', '07354_0003695_cnn_inception100.csv', '0.00154218']
