['00272', '00272_0004488_cnn_inception100.csv', '5.64863e-05']
['00025', '00025_0012382_cnn_inception100.csv', '4.2132e-06']
['00219', '00219_0005741_cnn_inception100.csv', '0.000941136']
['00253', '00253_0001745_cnn_inception100.csv', '0.00190314']
['00016', '00016_0019632_cnn_inception100.csv', '0.00142736']
['00659', '00659_0010203_cnn_inception100.csv', '0.000990984']
['00889', '00889_0001625_cnn_inception100.csv', '0.00602958']
['00820', '00820_0001844_cnn_inception100.csv', '0.00016072']
['01401', '01401_0078402_cnn_inception100.csv', '0.00391085']
['01150', '01150_0023793_cnn_inception100.csv', '2.41708e-05']
['01183', '01183_0005646_cnn_inception100.csv', '0.00108209']
['01010', '01010_0001914_cnn_inception100.csv', '0.00197609']
['01199', '01199_0005299_cnn_inception100.csv', '0.000519214']
['01661', '01661_0002365_cnn_inception100.csv', '0.00143315']
['01533', '01533_0010984_cnn_inception100.csv', '0.000439046']
['01571', '01571_0001570_cnn_inception100.csv', '0.00117581']
['02733', '02733_0009398_cnn_inception100.csv', '5.89682e-05']
['02907', '02907_0006975_cnn_inception100.csv', '0.00427437']
['02827', '02827_0002201_cnn_inception100.csv', '0.000729398']
['02141', '02141_0003220_cnn_inception100.csv', '0.000137075']
['02041', '02041_0014665_cnn_inception100.csv', '0.00049276']
['02378', '02378_0002792_cnn_inception100.csv', '0.00179978']
['03291', '03291_0000702_cnn_inception100.csv', '0.000410657']
['03530', '03530_0008646_cnn_inception100.csv', '0.000275844']
['03727', '03727_0010586_cnn_inception100.csv', '9.90217e-05']
['03936', '03936_0000362_cnn_inception100.csv', '0.00461421']
['03602', '03602_0004957_cnn_inception100.csv', '0.00144275']
['04126', '04126_0004963_cnn_inception100.csv', '0.00113821']
['04103', '04103_0009069_cnn_inception100.csv', '1.4145e-05']
['04137', '04137_0000899_cnn_inception100.csv', '0.000311535']
['04334', '04334_0005572_cnn_inception100.csv', '2.63404e-05']
['04367', '04367_0000937_cnn_inception100.csv', '1.88963e-06']
['04212', '04212_0008778_cnn_inception100.csv', '0.000959308']
['04856', '04856_0004698_cnn_inception100.csv', '0.00403616']
['04954', '04954_0004486_cnn_inception100.csv', '0.00379775']
['04636', '04636_0025135_cnn_inception100.csv', '0.000958677']
['04898', '04898_0042921_cnn_inception100.csv', '1.13526e-05']
['04522', '04522_0005636_cnn_inception100.csv', '4.90597e-06']
['04564', '04564_0000239_cnn_inception100.csv', '0.00290038']
['05116', '05116_0031875_cnn_inception100.csv', '0.000727195']
['05117', '05117_0035721_cnn_inception100.csv', '9.03107e-06']
['05390', '05390_0014385_cnn_inception100.csv', '5.11065e-05']
['05284', '05284_0027960_cnn_inception100.csv', '0.00295986']
['05427', '05427_0053758_cnn_inception100.csv', '0.000226924']
['05597', '05597_0008074_cnn_inception100.csv', '8.95203e-05']
['06410', '06410_0009603_cnn_inception100.csv', '0.00039094']
['06429', '06429_0005371_cnn_inception100.csv', '0.000995607']
['06353', '06353_0003662_cnn_inception100.csv', '0.00221408']
['06084', '06084_0001488_cnn_inception100.csv', '0.000619937']
['06376', '06376_0005806_cnn_inception100.csv', '0.00117543']
['07026', '07026_0002404_cnn_inception100.csv', '0.00356721']
['07032', '07032_0002946_cnn_inception100.csv', '0.000628687']
['07245', '07245_0021872_cnn_inception100.csv', '1.61364e-06']
