['00233', '00233_0003089_cnn_inception100.csv', '0.000142993']
['00267', '00267_0005136_cnn_inception100.csv', '4.61995e-07']
['00428', '00428_0005964_cnn_inception100.csv', '9.64274e-06']
['00661', '00661_0007124_cnn_inception100.csv', '0.0142859']
['01261', '01261_0005631_cnn_inception100.csv', '0.000374537']
['01075', '01075_0068169_cnn_inception100.csv', '0.00429905']
['01985', '01985_0001356_cnn_inception100.csv', '0.00192599']
['02766', '02766_0003885_cnn_inception100.csv', '0.0011391']
['02729', '02729_0003713_cnn_inception100.csv', '0.00221789']
['02730', '02730_0004914_cnn_inception100.csv', '3.07371e-05']
['03122', '03122_0007309_cnn_inception100.csv', '0.000358819']
['03052', '03052_0000414_cnn_inception100.csv', '1.98677e-05']
['03754', '03754_0006145_cnn_inception100.csv', '0.00019376']
['04355', '04355_0001542_cnn_inception100.csv', '0.000883017']
['04442', '04442_0003502_cnn_inception100.csv', '0.00584617']
['04604', '04604_0000111_cnn_inception100.csv', '0.000197896']
['04800', '04800_0013069_cnn_inception100.csv', '0.0010262']
['05260', '05260_0009383_cnn_inception100.csv', '0.00574351']
['05543', '05543_0005304_cnn_inception100.csv', '0.00144483']
['05772', '05772_0024069_cnn_inception100.csv', '3.83881e-05']
['05995', '05995_0002962_cnn_inception100.csv', '0.00226496']
['05759', '05759_0000609_cnn_inception100.csv', '0.0724273']
['06553', '06553_0006980_cnn_inception100.csv', '7.43893e-05']
['06775', '06775_0000987_cnn_inception100.csv', '0.00303635']
['06819', '06819_0005713_cnn_inception100.csv', '0.00198386']
