['00065', '00065_0005799_cnn_inception100.csv', '7.17998e-07']
['00297', '00297_0003171_cnn_inception100.csv', '0.000164855']
['00290', '00290_0002955_cnn_inception100.csv', '0.000200902']
['00327', '00327_0000018_cnn_inception100.csv', '0.00043814']
['00428', '00428_0005964_cnn_inception100.csv', '1.67337e-05']
['00604', '00604_0000939_cnn_inception100.csv', '0.000375774']
['00749', '00749_0002773_cnn_inception100.csv', '0.000184252']
['00527', '00527_0008439_cnn_inception100.csv', '0.0443071']
['00647', '00647_0000066_cnn_inception100.csv', '0.00129816']
['01145', '01145_0004326_cnn_inception100.csv', '1.37167e-05']
['01375', '01375_0002517_cnn_inception100.csv', '2.74282e-06']
['01124', '01124_0006390_cnn_inception100.csv', '3.82661e-08']
['01976', '01976_0008890_cnn_inception100.csv', '0.0111289']
['01516', '01516_0003728_cnn_inception100.csv', '0.000291569']
['01621', '01621_0015155_cnn_inception100.csv', '0.00473296']
['01525', '01525_0005209_cnn_inception100.csv', '6.39213e-05']
['01639', '01639_0009790_cnn_inception100.csv', '4.09947e-07']
['01554', '01554_0000394_cnn_inception100.csv', '2.30287e-08']
['02772', '02772_0006140_cnn_inception100.csv', '2.97463e-07']
['02730', '02730_0004914_cnn_inception100.csv', '9.67959e-05']
['02610', '02610_0003876_cnn_inception100.csv', '0.00123002']
['02712', '02712_0001041_cnn_inception100.csv', '3.54209e-07']
['02350', '02350_0000432_cnn_inception100.csv', '0.00132103']
['02359', '02359_0008508_cnn_inception100.csv', '2.65703e-09']
['02420', '02420_0009129_cnn_inception100.csv', '3.95801e-05']
['02318', '02318_0002276_cnn_inception100.csv', '0.00153098']
['02454', '02454_0001384_cnn_inception100.csv', '0.0039814']
['02295', '02295_0003007_cnn_inception100.csv', '0.0424391']
['03471', '03471_0004854_cnn_inception100.csv', '0.00143543']
['03309', '03309_0002098_cnn_inception100.csv', '0.00057703']
['03347', '03347_0002089_cnn_inception100.csv', '0.00249147']
['03031', '03031_0005341_cnn_inception100.csv', '4.46546e-08']
['03799', '03799_0005028_cnn_inception100.csv', '7.82448e-07']
['04364', '04364_0004133_cnn_inception100.csv', '1.65725e-05']
['04067', '04067_0001198_cnn_inception100.csv', '0.00131117']
['04830', '04830_0002589_cnn_inception100.csv', '0.0191471']
['04601', '04601_0001232_cnn_inception100.csv', '0.000988115']
['04902', '04902_0000705_cnn_inception100.csv', '0.433677']
['05221', '05221_0000918_cnn_inception100.csv', '0.00315804']
['05467', '05467_0026594_cnn_inception100.csv', '0.000399095']
['05917', '05917_0004888_cnn_inception100.csv', '1.81748e-06']
['07220', '07220_0005828_cnn_inception100.csv', '5.45931e-05']
['07436', '07436_0001303_cnn_inception100.csv', '0.0017305']
