['00117', '00117_0005989_cnn_inception100.csv', '3.24163e-05']
['00402', '00402_0003426_cnn_inception100.csv', '1.22876e-05']
['00200', '00200_0000419_cnn_inception100.csv', '0.000650724']
['00332', '00332_0003399_cnn_inception100.csv', '0.00575396']
['00155', '00155_0001467_cnn_inception100.csv', '0.0018497']
['00081', '00081_0001782_cnn_inception100.csv', '0.00443074']
['00820', '00820_0001844_cnn_inception100.csv', '0.000102532']
['00793', '00793_0002744_cnn_inception100.csv', '0.00379565']
['01368', '01368_0000389_cnn_inception100.csv', '0.00883848']
['01571', '01571_0001570_cnn_inception100.csv', '0.0040408']
['02733', '02733_0009398_cnn_inception100.csv', '0.00607492']
['02605', '02605_0047716_cnn_inception100.csv', '0.00454143']
['02472', '02472_0002931_cnn_inception100.csv', '0.00315962']
['02255', '02255_0001568_cnn_inception100.csv', '0.0017214']
['02182', '02182_0017034_cnn_inception100.csv', '0.00903923']
['02275', '02275_0000606_cnn_inception100.csv', '0.00509115']
['03017', '03017_0000439_cnn_inception100.csv', '0.0119205']
['03086', '03086_0003255_cnn_inception100.csv', '0.000338489']
['03335', '03335_0021043_cnn_inception100.csv', '3.09395e-05']
['03571', '03571_0003475_cnn_inception100.csv', '0.0130717']
['03515', '03515_0000632_cnn_inception100.csv', '0.00495536']
['03887', '03887_0002538_cnn_inception100.csv', '0.000164135']
['03954', '03954_0019171_cnn_inception100.csv', '0.013216']
['03999', '03999_0000103_cnn_inception100.csv', '0.00396925']
['03834', '03834_0003277_cnn_inception100.csv', '0.000849023']
['04126', '04126_0004963_cnn_inception100.csv', '0.000697349']
['04005', '04005_0010221_cnn_inception100.csv', '0.00909002']
['04445', '04445_0007913_cnn_inception100.csv', '0.0015727']
['04856', '04856_0004698_cnn_inception100.csv', '0.00692699']
['04832', '04832_0017142_cnn_inception100.csv', '0.000829389']
['04827', '04827_0006576_cnn_inception100.csv', '0.00372493']
['05116', '05116_0031875_cnn_inception100.csv', '0.000849397']
['05002', '05002_0000464_cnn_inception100.csv', '0.00512797']
['05489', '05489_0008614_cnn_inception100.csv', '0.00266187']
['05584', '05584_0006638_cnn_inception100.csv', '0.00237498']
['06084', '06084_0001488_cnn_inception100.csv', '0.00339181']
['06376', '06376_0005806_cnn_inception100.csv', '0.00116003']
['06812', '06812_0001272_cnn_inception100.csv', '0.000418438']
['07403', '07403_0012719_cnn_inception100.csv', '0.000371074']
['07032', '07032_0002946_cnn_inception100.csv', '0.00227983']
