['00250', '00250_0003803_cnn_inception100.csv', '3.51577e-05']
['00102', '00102_0001202_cnn_inception100.csv', '0.0133643']
['00424', '00424_0008398_cnn_inception100.csv', '0.00339594']
['00286', '00286_0005010_cnn_inception100.csv', '0.002998']
['00947', '00947_0009809_cnn_inception100.csv', '0.00495867']
['00955', '00955_0008302_cnn_inception100.csv', '0.00212843']
['00550', '00550_0004611_cnn_inception100.csv', '0.00431239']
['00930', '00930_0004895_cnn_inception100.csv', '0.000899254']
['00675', '00675_0002559_cnn_inception100.csv', '0.012937']
['00609', '00609_0000072_cnn_inception100.csv', '0.00847806']
['00916', '00916_0000485_cnn_inception100.csv', '0.0335348']
['00968', '00968_0004645_cnn_inception100.csv', '0.00863617']
['00840', '00840_0003329_cnn_inception100.csv', '1.29046e-05']
['01340', '01340_0025072_cnn_inception100.csv', '0.00173658']
['01173', '01173_0008801_cnn_inception100.csv', '0.0018163']
['01206', '01206_0005138_cnn_inception100.csv', '0.000425873']
['01434', '01434_0001176_cnn_inception100.csv', '0.003676']
['01044', '01044_0011087_cnn_inception100.csv', '0.00287888']
['01420', '01420_0006671_cnn_inception100.csv', '0.00132853']
['01303', '01303_0011140_cnn_inception100.csv', '0.00137937']
['01714', '01714_0011721_cnn_inception100.csv', '0.00335311']
['01895', '01895_0011752_cnn_inception100.csv', '0.000553757']
['01523', '01523_0000393_cnn_inception100.csv', '0.00143665']
['02966', '02966_0001085_cnn_inception100.csv', '0.00321384']
['02639', '02639_0003173_cnn_inception100.csv', '0.00233566']
['02838', '02838_0001222_cnn_inception100.csv', '0.000127386']
['02577', '02577_0005186_cnn_inception100.csv', '7.01633e-05']
['02908', '02908_0011005_cnn_inception100.csv', '0.00209862']
['02529', '02529_0022971_cnn_inception100.csv', '8.62184e-05']
['02130', '02130_0004491_cnn_inception100.csv', '0.0366776']
['02416', '02416_0007407_cnn_inception100.csv', '0.00107016']
['02387', '02387_0005371_cnn_inception100.csv', '0.00219177']
['02281', '02281_0000305_cnn_inception100.csv', '0.000930557']
['02272', '02272_0008745_cnn_inception100.csv', '0.000505704']
['02203', '02203_0006473_cnn_inception100.csv', '0.0018393']
['03162', '03162_0013419_cnn_inception100.csv', '0.0046019']
['03154', '03154_0002321_cnn_inception100.csv', '0.00398825']
['03296', '03296_0006522_cnn_inception100.csv', '0.00140252']
['03485', '03485_0002642_cnn_inception100.csv', '0.00147495']
['03040', '03040_0003361_cnn_inception100.csv', '3.46525e-05']
['03008', '03008_0006932_cnn_inception100.csv', '0.00060423']
['03732', '03732_0004274_cnn_inception100.csv', '0.00107498']
['03836', '03836_0002481_cnn_inception100.csv', '0.00337748']
['03811', '03811_0001061_cnn_inception100.csv', '0.00153911']
['03816', '03816_0029400_cnn_inception100.csv', '0.00110909']
['04400', '04400_0000435_cnn_inception100.csv', '0.00250605']
['04026', '04026_0004507_cnn_inception100.csv', '0.00602825']
['04019', '04019_0003126_cnn_inception100.csv', '0.0252476']
['04473', '04473_0009292_cnn_inception100.csv', '0.00208861']
['04417', '04417_0002529_cnn_inception100.csv', '2.82544e-06']
['04701', '04701_0013322_cnn_inception100.csv', '0.0050076']
['04616', '04616_0001374_cnn_inception100.csv', '0.000381094']
['04720', '04720_0007655_cnn_inception100.csv', '0.0224145']
['04579', '04579_0004421_cnn_inception100.csv', '0.00105612']
['05039', '05039_0001780_cnn_inception100.csv', '0.00198456']
['05059', '05059_0000906_cnn_inception100.csv', '0.000511858']
['05207', '05207_0001518_cnn_inception100.csv', '0.0313268']
['05241', '05241_0000016_cnn_inception100.csv', '0.000450872']
['05710', '05710_0001445_cnn_inception100.csv', '0.346787']
['05883', '05883_0005055_cnn_inception100.csv', '0.00779776']
['05902', '05902_0002312_cnn_inception100.csv', '0.00409897']
['06199', '06199_0004338_cnn_inception100.csv', '0.00260279']
['06319', '06319_0002520_cnn_inception100.csv', '0.083834']
['06310', '06310_0003393_cnn_inception100.csv', '0.000721368']
['06273', '06273_0004536_cnn_inception100.csv', '0.00480768']
['06702', '06702_0005963_cnn_inception100.csv', '0.00194221']
['06919', '06919_0004346_cnn_inception100.csv', '0.00348869']
['06953', '06953_0005659_cnn_inception100.csv', '0.00235512']
['06979', '06979_0003191_cnn_inception100.csv', '0.000584136']
['06925', '06925_0002285_cnn_inception100.csv', '0.060451']
['06723', '06723_0005154_cnn_inception100.csv', '0.007941']
['07046', '07046_0006064_cnn_inception100.csv', '0.00465774']
['07354', '07354_0003695_cnn_inception100.csv', '0.00231239']
['07340', '07340_0006766_cnn_inception100.csv', '0.00182198']
