['00425', '00425_0021750_cnn_inception100.csv', '2.91394e-05']
['00046', '00046_0001948_cnn_inception100.csv', '0.00101847']
['00478', '00478_0008838_cnn_inception100.csv', '0.000151319']
['00171', '00171_0002631_cnn_inception100.csv', '0.00100353']
['00321', '00321_0006614_cnn_inception100.csv', '0.0041002']
['00369', '00369_0017563_cnn_inception100.csv', '0.00173879']
['00029', '00029_0001879_cnn_inception100.csv', '0.00169565']
['00045', '00045_0000885_cnn_inception100.csv', '0.000429907']
['00892', '00892_0004755_cnn_inception100.csv', '0.000437027']
['00869', '00869_0003295_cnn_inception100.csv', '0.00982995']
['00709', '00709_0007916_cnn_inception100.csv', '0.00243365']
['00827', '00827_0006482_cnn_inception100.csv', '0.00174749']
['00616', '00616_0007629_cnn_inception100.csv', '0.000379196']
['00645', '00645_0004981_cnn_inception100.csv', '0.000486397']
['00806', '00806_0006174_cnn_inception100.csv', '0.00023397']
['00780', '00780_0004226_cnn_inception100.csv', '0.00199603']
['00761', '00761_0001354_cnn_inception100.csv', '0.014884']
['01453', '01453_0004124_cnn_inception100.csv', '0.00160365']
['01158', '01158_0075526_cnn_inception100.csv', '0.000340194']
['01329', '01329_0004810_cnn_inception100.csv', '0.00305345']
['01028', '01028_0003008_cnn_inception100.csv', '0.00352081']
['01249', '01249_0000068_cnn_inception100.csv', '0.00245257']
['01027', '01027_0001514_cnn_inception100.csv', '0.00185827']
['01674', '01674_0014014_cnn_inception100.csv', '1.97273e-05']
['01811', '01811_0006483_cnn_inception100.csv', '0.00194321']
['01643', '01643_0003262_cnn_inception100.csv', '0.0444995']
['01546', '01546_0001822_cnn_inception100.csv', '0.00157661']
['01624', '01624_0009748_cnn_inception100.csv', '0.000642713']
['01882', '01882_0017844_cnn_inception100.csv', '0.0016623']
['01824', '01824_0007014_cnn_inception100.csv', '0.0186435']
['01766', '01766_0002634_cnn_inception100.csv', '0.0212569']
['01596', '01596_0002657_cnn_inception100.csv', '0.00345432']
['02885', '02885_0005193_cnn_inception100.csv', '0.00884161']
['02877', '02877_0009531_cnn_inception100.csv', '0.00120606']
['02633', '02633_0003331_cnn_inception100.csv', '0.000274384']
['03000', '03000_0007127_cnn_inception100.csv', '0.00335513']
['02978', '02978_0001153_cnn_inception100.csv', '0.00296399']
['02715', '02715_0007945_cnn_inception100.csv', '0.000897369']
['02305', '02305_0006204_cnn_inception100.csv', '0.000555949']
['02100', '02100_0005162_cnn_inception100.csv', '0.000686757']
['02109', '02109_0003646_cnn_inception100.csv', '0.0174209']
['02089', '02089_0003749_cnn_inception100.csv', '0.00191243']
['02193', '02193_0003536_cnn_inception100.csv', '0.00713849']
['02161', '02161_0000162_cnn_inception100.csv', '0.00515426']
['02076', '02076_0005771_cnn_inception100.csv', '0.0335829']
['02476', '02476_0009153_cnn_inception100.csv', '0.00202033']
['02462', '02462_0002567_cnn_inception100.csv', '0.00458101']
['02269', '02269_0020434_cnn_inception100.csv', '0.0831551']
['02090', '02090_0001614_cnn_inception100.csv', '0.000282314']
['02370', '02370_0008146_cnn_inception100.csv', '0.000367091']
['03155', '03155_0002414_cnn_inception100.csv', '0.00178347']
['03369', '03369_0001900_cnn_inception100.csv', '0.00173179']
['03387', '03387_0005740_cnn_inception100.csv', '0.000139532']
['03434', '03434_0005968_cnn_inception100.csv', '0.00371352']
['03061', '03061_0003958_cnn_inception100.csv', '0.000919078']
['03242', '03242_0003733_cnn_inception100.csv', '0.00276272']
