['00234', '00234_0003817_cnn_inception100.csv', '4.83513e-05']
['00008', '00008_0005858_cnn_inception100.csv', '0.00203179']
['00376', '00376_0006847_cnn_inception100.csv', '0.0010603']
['00309', '00309_0005160_cnn_inception100.csv', '0.00707942']
['00134', '00134_0002361_cnn_inception100.csv', '0.00202113']
['00304', '00304_0009156_cnn_inception100.csv', '0.0320834']
['00106', '00106_0003408_cnn_inception100.csv', '0.00619621']
['00369', '00369_0017563_cnn_inception100.csv', '0.00477862']
['00223', '00223_0001439_cnn_inception100.csv', '0.000579435']
['00028', '00028_0006467_cnn_inception100.csv', '0.00310579']
['00850', '00850_0003915_cnn_inception100.csv', '0.000916874']
['00869', '00869_0003295_cnn_inception100.csv', '0.00309337']
['00763', '00763_0001256_cnn_inception100.csv', '0.00182058']
['00550', '00550_0004611_cnn_inception100.csv', '0.00396542']
['00843', '00843_0001005_cnn_inception100.csv', '0.000602692']
['00636', '00636_0002189_cnn_inception100.csv', '0.0904215']
['00609', '00609_0000072_cnn_inception100.csv', '0.000754067']
['00539', '00539_0004237_cnn_inception100.csv', '0.00105602']
['00506', '00506_0003121_cnn_inception100.csv', '0.00129075']
['00615', '00615_0006560_cnn_inception100.csv', '0.00115757']
['01438', '01438_0004101_cnn_inception100.csv', '0.00411284']
['01113', '01113_0036176_cnn_inception100.csv', '0.0012165']
['01206', '01206_0005138_cnn_inception100.csv', '0.00121633']
['01434', '01434_0001176_cnn_inception100.csv', '0.00071445']
['01044', '01044_0011087_cnn_inception100.csv', '0.00089134']
['01215', '01215_0005878_cnn_inception100.csv', '0.00925704']
['01303', '01303_0011140_cnn_inception100.csv', '0.00441603']
['01716', '01716_0005329_cnn_inception100.csv', '0.00814404']
['01919', '01919_0005529_cnn_inception100.csv', '0.0144208']
['01726', '01726_0004629_cnn_inception100.csv', '0.00692818']
['01896', '01896_0004531_cnn_inception100.csv', '0.00324283']
['01509', '01509_0007116_cnn_inception100.csv', '0.00174557']
['01767', '01767_0003146_cnn_inception100.csv', '0.000311714']
['01530', '01530_0004776_cnn_inception100.csv', '0.00231896']
['02902', '02902_0003157_cnn_inception100.csv', '0.0018967']
['02769', '02769_0056241_cnn_inception100.csv', '0.00187233']
['02638', '02638_0002098_cnn_inception100.csv', '0.00181913']
['02898', '02898_0006581_cnn_inception100.csv', '0.00029921']
['02697', '02697_0018708_cnn_inception100.csv', '0.00867477']
['02577', '02577_0005186_cnn_inception100.csv', '5.49987e-05']
['02700', '02700_0000599_cnn_inception100.csv', '0.00373858']
['02908', '02908_0011005_cnn_inception100.csv', '0.00167076']
['02811', '02811_0002683_cnn_inception100.csv', '0.00043121']
['02669', '02669_0002537_cnn_inception100.csv', '0.000747646']
['02529', '02529_0022971_cnn_inception100.csv', '4.08477e-05']
['02185', '02185_0000276_cnn_inception100.csv', '0.00439322']
['02122', '02122_0011382_cnn_inception100.csv', '0.000602413']
['02483', '02483_0003262_cnn_inception100.csv', '0.00185935']
['02015', '02015_0000561_cnn_inception100.csv', '0.000770606']
['02385', '02385_0005001_cnn_inception100.csv', '8.14686e-05']
['03381', '03381_0006800_cnn_inception100.csv', '0.00353605']
['03485', '03485_0002642_cnn_inception100.csv', '0.0129988']
['03465', '03465_0004896_cnn_inception100.csv', '0.000806508']
['03008', '03008_0006932_cnn_inception100.csv', '0.000155373']
['03744', '03744_0000262_cnn_inception100.csv', '0.00421043']
['03836', '03836_0002481_cnn_inception100.csv', '0.00208751']
['03852', '03852_0000365_cnn_inception100.csv', '0.0043235']
['03764', '03764_0008096_cnn_inception100.csv', '0.000891171']
['03912', '03912_0001192_cnn_inception100.csv', '0.000370646']
['03978', '03978_0000560_cnn_inception100.csv', '0.00015249']
['03650', '03650_0006023_cnn_inception100.csv', '0.000533517']
['04400', '04400_0000435_cnn_inception100.csv', '0.00264613']
['04098', '04098_0007045_cnn_inception100.csv', '0.0646337']
['04210', '04210_0003206_cnn_inception100.csv', '0.000195533']
['04479', '04479_0004804_cnn_inception100.csv', '0.00213541']
['04219', '04219_0003938_cnn_inception100.csv', '0.00233377']
['04291', '04291_0011643_cnn_inception100.csv', '0.0433226']
['04059', '04059_0010333_cnn_inception100.csv', '0.00139288']
['04332', '04332_0002140_cnn_inception100.csv', '0.000507381']
['04285', '04285_0005218_cnn_inception100.csv', '0.00109566']
['04802', '04802_0008160_cnn_inception100.csv', '0.000341135']
['04518', '04518_0026851_cnn_inception100.csv', '0.00128515']
['04560', '04560_0003755_cnn_inception100.csv', '0.0333934']
['04799', '04799_0003403_cnn_inception100.csv', '0.000384844']
['04611', '04611_0003989_cnn_inception100.csv', '0.00273433']
['04689', '04689_0004514_cnn_inception100.csv', '0.00719663']
['04887', '04887_0001769_cnn_inception100.csv', '3.18318e-05']
['04854', '04854_0015579_cnn_inception100.csv', '0.00124766']
['04579', '04579_0004421_cnn_inception100.csv', '0.0010691']
['04728', '04728_0031795_cnn_inception100.csv', '0.00393404']
['04911', '04911_0002454_cnn_inception100.csv', '0.000842687']
['04932', '04932_0002725_cnn_inception100.csv', '0.00268484']
['04995', '04995_0002601_cnn_inception100.csv', '0.00718315']
['05250', '05250_0006338_cnn_inception100.csv', '0.00212479']
['05244', '05244_0000056_cnn_inception100.csv', '0.00254506']
['05104', '05104_0002663_cnn_inception100.csv', '0.000844402']
['05059', '05059_0000906_cnn_inception100.csv', '0.0141706']
['05238', '05238_0004414_cnn_inception100.csv', '3.3038e-05']
['05394', '05394_0008374_cnn_inception100.csv', '0.00488673']
['05163', '05163_0004734_cnn_inception100.csv', '0.000291507']
['05197', '05197_0003356_cnn_inception100.csv', '0.000129598']
['05737', '05737_0001457_cnn_inception100.csv', '0.00200159']
['05738', '05738_0002143_cnn_inception100.csv', '0.00443429']
['05549', '05549_0002374_cnn_inception100.csv', '0.000136193']
['05884', '05884_0002278_cnn_inception100.csv', '0.00525188']
['05904', '05904_0004710_cnn_inception100.csv', '0.00308503']
['05506', '05506_0000176_cnn_inception100.csv', '0.00239943']
['06199', '06199_0004338_cnn_inception100.csv', '0.000173715']
['06284', '06284_0002598_cnn_inception100.csv', '0.00260333']
['06262', '06262_0000349_cnn_inception100.csv', '0.00228419']
['06310', '06310_0003393_cnn_inception100.csv', '9.83598e-05']
['06103', '06103_0000723_cnn_inception100.csv', '2.90506e-05']
['06307', '06307_0010250_cnn_inception100.csv', '0.00096726']
['06204', '06204_0002118_cnn_inception100.csv', '0.0142704']
['06312', '06312_0003727_cnn_inception100.csv', '0.00244959']
['06934', '06934_0000332_cnn_inception100.csv', '0.00195328']
['06905', '06905_0005469_cnn_inception100.csv', '0.00197941']
['06531', '06531_0007604_cnn_inception100.csv', '0.0016876']
['06988', '06988_0005074_cnn_inception100.csv', '0.00173548']
['06694', '06694_0004365_cnn_inception100.csv', '0.00342811']
['06602', '06602_0001711_cnn_inception100.csv', '0.00117633']
['06723', '06723_0005154_cnn_inception100.csv', '0.00125126']
['07240', '07240_0003112_cnn_inception100.csv', '0.00179782']
['07344', '07344_0002038_cnn_inception100.csv', '0.000991337']
['07102', '07102_0000350_cnn_inception100.csv', '0.00118411']
['07354', '07354_0003695_cnn_inception100.csv', '0.00676437']
['07090', '07090_0000776_cnn_inception100.csv', '0.00124901']
