['00065', '00065_0005799_cnn_inception100.csv', '1.157e-06']
['00001', '00001_0001302_cnn_inception100.csv', '1.20499e-06']
['00176', '00176_0006178_cnn_inception100.csv', '0.00158851']
['00638', '00638_0004433_cnn_inception100.csv', '0.00685822']
['01118', '01118_0008296_cnn_inception100.csv', '0.00695439']
['01142', '01142_0010712_cnn_inception100.csv', '0.00350959']
['01040', '01040_0004426_cnn_inception100.csv', '2.14179e-05']
['01274', '01274_0002671_cnn_inception100.csv', '0.000751712']
['01230', '01230_0004960_cnn_inception100.csv', '0.0010378']
['01003', '01003_0003772_cnn_inception100.csv', '0.00161085']
['01197', '01197_0001912_cnn_inception100.csv', '0.004987']
['01886', '01886_0000602_cnn_inception100.csv', '0.000809767']
['01968', '01968_0012939_cnn_inception100.csv', '0.00266584']
['01950', '01950_0001775_cnn_inception100.csv', '0.00612229']
['02793', '02793_0000679_cnn_inception100.csv', '0.00032831']
['02637', '02637_0006314_cnn_inception100.csv', '0.00153901']
['02736', '02736_0016513_cnn_inception100.csv', '1.2906e-05']
['02730', '02730_0004914_cnn_inception100.csv', '1.40342e-05']
['02833', '02833_0000092_cnn_inception100.csv', '0.00291338']
['02712', '02712_0001041_cnn_inception100.csv', '1.2122e-07']
['02399', '02399_0003064_cnn_inception100.csv', '0.00502123']
['03029', '03029_0003991_cnn_inception100.csv', '0.00619031']
['03414', '03414_0004047_cnn_inception100.csv', '0.00147343']
['03875', '03875_0001391_cnn_inception100.csv', '0.00207539']
['03503', '03503_0002769_cnn_inception100.csv', '0.00310776']
['04462', '04462_0001142_cnn_inception100.csv', '0.00259992']
['04379', '04379_0002922_cnn_inception100.csv', '0.000712953']
['04364', '04364_0004133_cnn_inception100.csv', '0.000192248']
['04002', '04002_0003650_cnn_inception100.csv', '1.23438e-05']
['04043', '04043_0004635_cnn_inception100.csv', '0.000683106']
['04652', '04652_0003761_cnn_inception100.csv', '0.00528146']
['04981', '04981_0005751_cnn_inception100.csv', '0.00590495']
['04548', '04548_0004424_cnn_inception100.csv', '0.000651211']
['05127', '05127_0001397_cnn_inception100.csv', '0.00155913']
['05303', '05303_0011962_cnn_inception100.csv', '0.00302655']
['05752', '05752_0008371_cnn_inception100.csv', '4.43585e-05']
['05999', '05999_0060677_cnn_inception100.csv', '0.000885611']
['05578', '05578_0013538_cnn_inception100.csv', '0.00322732']
['05541', '05541_0001223_cnn_inception100.csv', '0.00394721']
['05959', '05959_0002174_cnn_inception100.csv', '0.000922485']
['05759', '05759_0000609_cnn_inception100.csv', '0.00128723']
['06195', '06195_0004009_cnn_inception100.csv', '0.00298175']
['06809', '06809_0044689_cnn_inception100.csv', '0.00103795']
['06962', '06962_0005664_cnn_inception100.csv', '0.0050104']
['06661', '06661_0002414_cnn_inception100.csv', '0.0445979']
['07394', '07394_0002886_cnn_inception100.csv', '0.000501022']
['07389', '07389_0013032_cnn_inception100.csv', '0.00667905']
['07058', '07058_0010426_cnn_inception100.csv', '0.0001776']
['07220', '07220_0005828_cnn_inception100.csv', '1.87741e-07']
