['00157', '00157_0006977_cnn_inception100.csv', '0.00340198']
['00300', '00300_0017104_cnn_inception100.csv', '0.00174661']
['00414', '00414_0005178_cnn_inception100.csv', '0.00169991']
['00085', '00085_0002099_cnn_inception100.csv', '0.00879548']
['00387', '00387_0004443_cnn_inception100.csv', '0.007219']
['00183', '00183_0006765_cnn_inception100.csv', '0.00889625']
['00320', '00320_0004814_cnn_inception100.csv', '0.00204466']
['00367', '00367_0016472_cnn_inception100.csv', '0.00227262']
['00949', '00949_0000532_cnn_inception100.csv', '0.00163668']
['00637', '00637_0003406_cnn_inception100.csv', '0.00169732']
['00943', '00943_0005436_cnn_inception100.csv', '0.00183168']
['00822', '00822_0002967_cnn_inception100.csv', '0.00554069']
['01234', '01234_0008374_cnn_inception100.csv', '0.00331023']
['01014', '01014_0001416_cnn_inception100.csv', '0.00334607']
['01084', '01084_0001061_cnn_inception100.csv', '0.00425081']
['01151', '01151_0006055_cnn_inception100.csv', '0.0192588']
['01254', '01254_0006532_cnn_inception100.csv', '0.0023916']
['01019', '01019_0001381_cnn_inception100.csv', '0.00391071']
['01418', '01418_0001317_cnn_inception100.csv', '0.00484959']
['01224', '01224_0008635_cnn_inception100.csv', '0.0106965']
['01748', '01748_0004375_cnn_inception100.csv', '0.00146817']
['01645', '01645_0003849_cnn_inception100.csv', '0.00356959']
['01909', '01909_0004021_cnn_inception100.csv', '0.00076112']
['01744', '01744_0000636_cnn_inception100.csv', '0.00167344']
['01530', '01530_0004776_cnn_inception100.csv', '0.00141775']
['02855', '02855_0010837_cnn_inception100.csv', '0.00229106']
['02578', '02578_0002521_cnn_inception100.csv', '0.00833006']
['02776', '02776_0003872_cnn_inception100.csv', '0.00191072']
['02725', '02725_0005358_cnn_inception100.csv', '0.000130137']
['02195', '02195_0006627_cnn_inception100.csv', '0.00441601']
['03087', '03087_0000240_cnn_inception100.csv', '0.00443169']
['03125', '03125_0004092_cnn_inception100.csv', '0.00667019']
['03236', '03236_0004291_cnn_inception100.csv', '0.00241338']
['03208', '03208_0004401_cnn_inception100.csv', '0.00173383']
['03439', '03439_0005182_cnn_inception100.csv', '0.00531888']
['03933', '03933_0000662_cnn_inception100.csv', '0.00186059']
['03531', '03531_0009430_cnn_inception100.csv', '0.00188996']
['03717', '03717_0004840_cnn_inception100.csv', '0.00284191']
['03541', '03541_0006583_cnn_inception100.csv', '0.00119248']
['03867', '03867_0004006_cnn_inception100.csv', '0.00722319']
['03603', '03603_0009100_cnn_inception100.csv', '0.0072272']
['04110', '04110_0011029_cnn_inception100.csv', '0.00542409']
['04102', '04102_0002496_cnn_inception100.csv', '0.00221011']
['04149', '04149_0002434_cnn_inception100.csv', '0.00243667']
['04343', '04343_0002747_cnn_inception100.csv', '0.00209768']
['04045', '04045_0004322_cnn_inception100.csv', '0.00178818']
['04580', '04580_0006613_cnn_inception100.csv', '0.00169746']
['04519', '04519_0001390_cnn_inception100.csv', '0.00138543']
['04550', '04550_0003557_cnn_inception100.csv', '0.00117755']
['04986', '04986_0003807_cnn_inception100.csv', '0.00288289']
['04717', '04717_0000727_cnn_inception100.csv', '0.0045763']
['04598', '04598_0002392_cnn_inception100.csv', '0.00127704']
['05478', '05478_0014532_cnn_inception100.csv', '0.00388071']
['05448', '05448_0006540_cnn_inception100.csv', '0.00497972']
['05319', '05319_0001301_cnn_inception100.csv', '0.00202558']
['05803', '05803_0006374_cnn_inception100.csv', '0.00228593']
['05859', '05859_0004940_cnn_inception100.csv', '0.0183771']
['05619', '05619_0001428_cnn_inception100.csv', '0.00380777']
['05928', '05928_0029628_cnn_inception100.csv', '0.000659228']
['06004', '06004_0003632_cnn_inception100.csv', '0.00267769']
['06188', '06188_0003810_cnn_inception100.csv', '0.00253228']
['06513', '06513_0040539_cnn_inception100.csv', '0.00350259']
['06762', '06762_0005863_cnn_inception100.csv', '0.00146034']
['07028', '07028_0000469_cnn_inception100.csv', '0.00777962']
['07435', '07435_0003341_cnn_inception100.csv', '0.00200783']
['07169', '07169_0002278_cnn_inception100.csv', '0.001996']
['07325', '07325_0007041_cnn_inception100.csv', '0.00360987']
['07233', '07233_0001907_cnn_inception100.csv', '0.00362309']
