['00290', '00290_0002955_cnn_inception100.csv', '1.8642e-05']
['00748', '00748_0008096_cnn_inception100.csv', '0.00214069']
['00978', '00978_0003473_cnn_inception100.csv', '0.00127018']
['00900', '00900_0004932_cnn_inception100.csv', '0.00121771']
['00890', '00890_0000985_cnn_inception100.csv', '0.00416518']
['00563', '00563_0016909_cnn_inception100.csv', '0.000392']
['00647', '00647_0000066_cnn_inception100.csv', '0.00970762']
['01008', '01008_0002570_cnn_inception100.csv', '0.000108674']
['01203', '01203_0004408_cnn_inception100.csv', '0.00252388']
['02799', '02799_0003782_cnn_inception100.csv', '0.0393079']
['02912', '02912_0013672_cnn_inception100.csv', '0.00100276']
['02332', '02332_0005000_cnn_inception100.csv', '1.69283e-06']
['02275', '02275_0000606_cnn_inception100.csv', '0.00910324']
['03469', '03469_0001212_cnn_inception100.csv', '0.00112901']
['03554', '03554_0003980_cnn_inception100.csv', '0.00433574']
['03956', '03956_0027412_cnn_inception100.csv', '0.00855428']
['03838', '03838_0011021_cnn_inception100.csv', '0.00106655']
['03691', '03691_0005328_cnn_inception100.csv', '0.00610158']
['03747', '03747_0000995_cnn_inception100.csv', '0.000914082']
['04181', '04181_0002159_cnn_inception100.csv', '0.00257705']
['04388', '04388_0001639_cnn_inception100.csv', '0.019095']
['04199', '04199_0001453_cnn_inception100.csv', '0.00307771']
['05588', '05588_0000505_cnn_inception100.csv', '0.00512152']
['05894', '05894_0000949_cnn_inception100.csv', '9.94519e-07']
['05881', '05881_0002924_cnn_inception100.csv', '0.00534565']
['05952', '05952_0004757_cnn_inception100.csv', '2.05858e-05']
['06264', '06264_0011860_cnn_inception100.csv', '0.00170401']
['06370', '06370_0001314_cnn_inception100.csv', '0.00086665']
['07136', '07136_0002013_cnn_inception100.csv', '0.00199509']
