['00635', '00635_0004001_cnn_inception100.csv', '8.83369e-05']
['01378', '01378_0007687_cnn_inception100.csv', '0.00071425']
['01078', '01078_0000419_cnn_inception100.csv', '0.0014005']
['01070', '01070_0005490_cnn_inception100.csv', '0.000446748']
['01658', '01658_0004895_cnn_inception100.csv', '0.00095012']
['01656', '01656_0009773_cnn_inception100.csv', '0.00241239']
['01503', '01503_0006080_cnn_inception100.csv', '0.000144752']
['01877', '01877_0002166_cnn_inception100.csv', '0.000472959']
['02165', '02165_0004061_cnn_inception100.csv', '0.000109704']
['02427', '02427_0005537_cnn_inception100.csv', '0.000549422']
['02247', '02247_0000614_cnn_inception100.csv', '3.00012e-05']
['02140', '02140_0002136_cnn_inception100.csv', '9.2322e-05']
['03136', '03136_0002270_cnn_inception100.csv', '0.00419658']
['03830', '03830_0002884_cnn_inception100.csv', '9.80017e-05']
['03962', '03962_0004508_cnn_inception100.csv', '0.000481583']
['03990', '03990_0007039_cnn_inception100.csv', '0.000519764']
['04324', '04324_0002953_cnn_inception100.csv', '0.00826761']
['04083', '04083_0006571_cnn_inception100.csv', '0.000594094']
['04271', '04271_0000913_cnn_inception100.csv', '1.45466e-06']
['04086', '04086_0025536_cnn_inception100.csv', '0.00103355']
['04953', '04953_0007979_cnn_inception100.csv', '6.03587e-05']
['04515', '04515_0003614_cnn_inception100.csv', '0.000125474']
['04793', '04793_0005103_cnn_inception100.csv', '0.00679419']
['05211', '05211_0008466_cnn_inception100.csv', '0.00104655']
['05484', '05484_0004468_cnn_inception100.csv', '0.000396403']
['05386', '05386_0016102_cnn_inception100.csv', '6.4534e-05']
['05107', '05107_0001191_cnn_inception100.csv', '6.6675e-05']
['05395', '05395_0013937_cnn_inception100.csv', '0.000112156']
['05529', '05529_0002329_cnn_inception100.csv', '1.1719e-06']
['05600', '05600_0009896_cnn_inception100.csv', '1.99184e-05']
['06417', '06417_0002893_cnn_inception100.csv', '0.000227814']
['06214', '06214_0001093_cnn_inception100.csv', '0.000848869']
['06038', '06038_0003117_cnn_inception100.csv', '6.44743e-05']
['06175', '06175_0000811_cnn_inception100.csv', '0.000467925']
['06647', '06647_0003170_cnn_inception100.csv', '0.00161008']
['06634', '06634_0003346_cnn_inception100.csv', '0.000952017']
['06948', '06948_0002961_cnn_inception100.csv', '0.000109727']
