['00065', '00065_0005799_cnn_inception100.csv', '1.02121e-05']
['00267', '00267_0005136_cnn_inception100.csv', '8.21964e-06']
['00362', '00362_0004606_cnn_inception100.csv', '0.000687902']
['00425', '00425_0021750_cnn_inception100.csv', '0.000101274']
['00280', '00280_0003839_cnn_inception100.csv', '5.81901e-06']
['00243', '00243_0004022_cnn_inception100.csv', '0.00010376']
['00434', '00434_0005946_cnn_inception100.csv', '0.00232721']
['00342', '00342_0002607_cnn_inception100.csv', '0.00131466']
['00026', '00026_0005106_cnn_inception100.csv', '0.00161876']
['00656', '00656_0000260_cnn_inception100.csv', '0.00102249']
['00970', '00970_0004613_cnn_inception100.csv', '0.000408604']
['00518', '00518_0002627_cnn_inception100.csv', '4.45969e-05']
['00799', '00799_0006974_cnn_inception100.csv', '0.00141406']
['00763', '00763_0001256_cnn_inception100.csv', '0.00126431']
['00595', '00595_0003952_cnn_inception100.csv', '2.67897e-07']
['00906', '00906_0002234_cnn_inception100.csv', '0.000523906']
['00780', '00780_0004226_cnn_inception100.csv', '0.00147479']
['00769', '00769_0001174_cnn_inception100.csv', '0.0015551']
['00961', '00961_0004583_cnn_inception100.csv', '0.000790371']
['00506', '00506_0003121_cnn_inception100.csv', '0.000562272']
['00671', '00671_0008541_cnn_inception100.csv', '0.00235278']
['00685', '00685_0007350_cnn_inception100.csv', '0.00193675']
['00676', '00676_0006484_cnn_inception100.csv', '0.0028653']
['00823', '00823_0017610_cnn_inception100.csv', '0.0065643']
['00841', '00841_0011030_cnn_inception100.csv', '0.000742191']
['00825', '00825_0002477_cnn_inception100.csv', '5.91912e-06']
['00882', '00882_0001417_cnn_inception100.csv', '0.00251126']
['01145', '01145_0004326_cnn_inception100.csv', '7.89006e-06']
['01289', '01289_0006682_cnn_inception100.csv', '0.000213964']
['01342', '01342_0006221_cnn_inception100.csv', '0.000113121']
['01124', '01124_0006390_cnn_inception100.csv', '2.55461e-08']
['01290', '01290_0028137_cnn_inception100.csv', '0.000712189']
['01086', '01086_0003265_cnn_inception100.csv', '7.34788e-05']
['01270', '01270_0007748_cnn_inception100.csv', '0.000372282']
['01162', '01162_0003591_cnn_inception100.csv', '0.000239232']
['01982', '01982_0003921_cnn_inception100.csv', '4.84059e-05']
['01749', '01749_0007879_cnn_inception100.csv', '2.215e-05']
['01632', '01632_0002535_cnn_inception100.csv', '0.000673987']
['01893', '01893_0005876_cnn_inception100.csv', '0.000648505']
['01620', '01620_0002904_cnn_inception100.csv', '0.000628636']
['01644', '01644_0000825_cnn_inception100.csv', '0.000866272']
['01963', '01963_0003967_cnn_inception100.csv', '0.0037344']
['01798', '01798_0010296_cnn_inception100.csv', '0.00785144']
['01962', '01962_0012215_cnn_inception100.csv', '0.000448435']
['01965', '01965_0002296_cnn_inception100.csv', '0.000960134']
['01797', '01797_0000702_cnn_inception100.csv', '0.00176584']
['01986', '01986_0005498_cnn_inception100.csv', '0.00956945']
['01548', '01548_0019703_cnn_inception100.csv', '0.0034']
['01926', '01926_0001111_cnn_inception100.csv', '0.0151268']
['01608', '01608_0010665_cnn_inception100.csv', '0.00119323']
['01831', '01831_0009058_cnn_inception100.csv', '0.00124293']
['01878', '01878_0002453_cnn_inception100.csv', '0.000313772']
['01705', '01705_0003179_cnn_inception100.csv', '0.00191628']
['02792', '02792_0001761_cnn_inception100.csv', '0.00272968']
['02876', '02876_0000707_cnn_inception100.csv', '4.00659e-08']
['02841', '02841_0000934_cnn_inception100.csv', '4.69374e-06']
['02642', '02642_0000901_cnn_inception100.csv', '0.00024635']
['02657', '02657_0010657_cnn_inception100.csv', '0.000560292']
['02856', '02856_0000884_cnn_inception100.csv', '0.0067289']
['02602', '02602_0001961_cnn_inception100.csv', '0.0087902']
['02866', '02866_0005799_cnn_inception100.csv', '0.000108172']
['02940', '02940_0010705_cnn_inception100.csv', '0.00156901']
['02915', '02915_0001281_cnn_inception100.csv', '0.0011752']
['02393', '02393_0001921_cnn_inception100.csv', '0.000126511']
['02109', '02109_0003646_cnn_inception100.csv', '0.00139199']
['02136', '02136_0008706_cnn_inception100.csv', '0.000454782']
['02420', '02420_0009129_cnn_inception100.csv', '2.82238e-06']
['02011', '02011_0002044_cnn_inception100.csv', '0.00116592']
['02056', '02056_0002993_cnn_inception100.csv', '2.1376e-05']
['02207', '02207_0003658_cnn_inception100.csv', '4.01468e-05']
['02389', '02389_0001270_cnn_inception100.csv', '0.000470149']
['02184', '02184_0002592_cnn_inception100.csv', '0.00211886']
['02040', '02040_0013629_cnn_inception100.csv', '9.97773e-05']
['02414', '02414_0016211_cnn_inception100.csv', '0.00100324']
['02205', '02205_0002436_cnn_inception100.csv', '0.00527573']
['02257', '02257_0011061_cnn_inception100.csv', '0.00218242']
['02121', '02121_0002969_cnn_inception100.csv', '0.00120287']
['03429', '03429_0000785_cnn_inception100.csv', '0.000718255']
['03366', '03366_0002834_cnn_inception100.csv', '0.00117423']
['03148', '03148_0005067_cnn_inception100.csv', '0.00036304']
['03329', '03329_0000879_cnn_inception100.csv', '0.0063152']
['03034', '03034_0000914_cnn_inception100.csv', '0.000318858']
['03280', '03280_0004524_cnn_inception100.csv', '0.00216593']
['03133', '03133_0010736_cnn_inception100.csv', '0.00243639']
['03129', '03129_0003629_cnn_inception100.csv', '2.84823e-05']
['03325', '03325_0004547_cnn_inception100.csv', '0.00367455']
['03110', '03110_0006656_cnn_inception100.csv', '0.00344783']
['03031', '03031_0005341_cnn_inception100.csv', '2.05598e-08']
['03052', '03052_0000414_cnn_inception100.csv', '3.50689e-05']
['03751', '03751_0007266_cnn_inception100.csv', '0.00066664']
['03905', '03905_0000338_cnn_inception100.csv', '0.0022777']
['03697', '03697_0002214_cnn_inception100.csv', '0.00182914']
['03654', '03654_0008210_cnn_inception100.csv', '0.00364155']
['03828', '03828_0002098_cnn_inception100.csv', '0.000594375']
['03730', '03730_0020188_cnn_inception100.csv', '0.0007565']
['03799', '03799_0005028_cnn_inception100.csv', '4.04406e-07']
['03560', '03560_0001415_cnn_inception100.csv', '1.58012e-05']
['03764', '03764_0008096_cnn_inception100.csv', '0.000652613']
['03982', '03982_0001792_cnn_inception100.csv', '0.00147632']
['03658', '03658_0005050_cnn_inception100.csv', '9.09946e-05']
['04251', '04251_0010147_cnn_inception100.csv', '3.06304e-06']
['04438', '04438_0004944_cnn_inception100.csv', '0.00108089']
['04267', '04267_0005507_cnn_inception100.csv', '8.95483e-05']
['04452', '04452_0000931_cnn_inception100.csv', '0.00012599']
['04455', '04455_0001288_cnn_inception100.csv', '0.000492885']
['04007', '04007_0001140_cnn_inception100.csv', '4.44561e-05']
['04168', '04168_0002894_cnn_inception100.csv', '0.000195889']
['04243', '04243_0004200_cnn_inception100.csv', '0.000856847']
['04056', '04056_0003407_cnn_inception100.csv', '0.00110689']
['04386', '04386_0006016_cnn_inception100.csv', '0.0019063']
['04380', '04380_0000703_cnn_inception100.csv', '0.00323366']
['04302', '04302_0003520_cnn_inception100.csv', '0.0014467']
['04164', '04164_0009904_cnn_inception100.csv', '0.00123508']
['04044', '04044_0000853_cnn_inception100.csv', '0.000456059']
['04018', '04018_0003576_cnn_inception100.csv', '0.000109513']
['04542', '04542_0004747_cnn_inception100.csv', '0.000680031']
['04784', '04784_0004926_cnn_inception100.csv', '0.000389232']
['04955', '04955_0002483_cnn_inception100.csv', '0.000363555']
['04881', '04881_0008284_cnn_inception100.csv', '0.000391437']
['04690', '04690_0001107_cnn_inception100.csv', '0.000658167']
['04742', '04742_0002010_cnn_inception100.csv', '0.000581547']
['04583', '04583_0003809_cnn_inception100.csv', '0.000491716']
['04773', '04773_0010172_cnn_inception100.csv', '3.50489e-05']
['04787', '04787_0010291_cnn_inception100.csv', '0.00505593']
['04554', '04554_0000955_cnn_inception100.csv', '0.0123363']
['04951', '04951_0004862_cnn_inception100.csv', '2.34546e-06']
['05091', '05091_0003216_cnn_inception100.csv', '6.65581e-07']
['05439', '05439_0006182_cnn_inception100.csv', '0.00114279']
['05245', '05245_0003194_cnn_inception100.csv', '0.000110043']
['05084', '05084_0004298_cnn_inception100.csv', '0.0037055']
['05482', '05482_0002553_cnn_inception100.csv', '0.000338439']
['05362', '05362_0003143_cnn_inception100.csv', '0.000321576']
['05405', '05405_0003173_cnn_inception100.csv', '0.000310334']
['05223', '05223_0003707_cnn_inception100.csv', '0.000461856']
['05589', '05589_0027305_cnn_inception100.csv', '0.00490667']
['05770', '05770_0004051_cnn_inception100.csv', '0.000143025']
['05805', '05805_0001667_cnn_inception100.csv', '5.93676e-05']
['05695', '05695_0003946_cnn_inception100.csv', '0.000309658']
['05817', '05817_0002585_cnn_inception100.csv', '0.000920021']
['05752', '05752_0008371_cnn_inception100.csv', '1.17336e-05']
['05986', '05986_0003480_cnn_inception100.csv', '0.000732843']
['05917', '05917_0004888_cnn_inception100.csv', '3.02031e-07']
['05608', '05608_0018142_cnn_inception100.csv', '4.50183e-05']
['06350', '06350_0006572_cnn_inception100.csv', '0.00266678']
['06095', '06095_0007815_cnn_inception100.csv', '0.000165712']
['06498', '06498_0003316_cnn_inception100.csv', '0.000211771']
['06552', '06552_0007518_cnn_inception100.csv', '0.00228489']
